"Date","Vestas","MaerskA","MaerskB","Baverian","Coloplast","FLSmidth","Genmab","GN","Lundbeck","NovoNordisk","Tryg","USD/DKK"
2011-01-11,180,8683.22,8977.74,227.23,163.4,512.5,65.6,51.8,112.8,132,57.5,5.74
2011-01-12,181,8823.61,9120.72,218.31,163.3,511.5,65.15,51.75,114,129.7,58.26,5.68
2011-01-13,180.2,8785.48,9118.97,209.39,163.3,493.5,65.5,50.75,112.9,126,58.2,5.58
2011-01-14,183.4,8875.6,9193.95,215.2,162.7,501,63.6,52.1,113.2,124,58,5.56
2011-01-17,184.5,8882.53,9176.51,217.53,162.3,493.8,63.6,52.3,114.5,125.1,57.76,5.61
2011-01-18,191,8977.86,9284.61,224.51,163,496,63.8,53.3,116.5,129.7,59.12,5.57
2011-01-19,187.8,8972.66,9328.2,225.67,167,487.4,64.6,53.5,113.5,126.3,58.4,5.54
2011-01-20,182,8943.2,9258.46,217.92,164.2,479.4,63.95,52,113.4,124.1,58,5.53
2011-01-21,191.5,8787.21,9066.67,213.27,161.8,481,63.2,52.5,112,121.9,58.8,5.47
2011-01-24,198.1,8795.88,9153.84,207.84,161.4,483.2,62.2,52.05,112.5,122.7,58.6,5.46
2011-01-25,190,8882.53,9241.02,208.23,158.6,473.9,63.15,51.3,111.5,124.4,58.14,5.45
2011-01-26,187.3,8934.53,9275.9,207.45,157.3,485.4,63.95,51.7,113.2,125.4,58.6,5.44
2011-01-27,188.3,9047.19,9415.38,210.55,157.2,497.4,63.95,51.6,112.7,125.2,58.78,5.43
2011-01-28,184.5,9073.18,9415.38,210.16,155.2,485.3,63.5,52.7,113,124.9,58.78,5.48
2011-01-31,187.7,8882.53,9232.31,203.96,158.2,467.8,63.2,52.15,113,122.7,59.04,5.44
2011-02-01,186,9064.52,9415.38,210.55,157.1,481.8,62.55,52.1,112.8,124.4,59.2,5.39
2011-02-02,185.3,9003.86,9328.2,208.61,155.3,460.3,62.4,52.05,112.8,121.8,59.06,5.4
2011-02-03,182,8977.86,9293.33,205.12,155.1,465,62.5,52.2,111.6,121.4,59,5.47
2011-02-04,180,8951.86,9267.18,198.53,154.6,474,62.25,52.15,112.2,122.2,58.98,5.49
2011-02-07,180.4,9081.85,9424.1,194.65,153,475.9,62.3,52.65,112.5,122.4,59.44,5.48
2011-02-08,177.1,9090.52,9380.51,195.82,151,485.9,62.05,52.2,116,123.4,59.1,5.47
2011-02-09,182.5,9099.18,9406.67,193.1,153.6,494,61,52,117.8,127.2,59.44,5.43
2011-02-10,175.8,8977.86,9232.31,191.94,152.4,490.4,58.6,52.1,114.5,128.4,58.26,5.48
2011-02-11,172.3,8969.19,9267.18,191.55,151.6,489.8,58.4,52,114.3,130.6,58.42,5.5
2011-02-14,174.1,9047.19,9389.23,195.43,152.9,498.2,58.3,52,115.7,134.7,59,5.53
2011-02-15,174,9081.85,9415.38,203.96,153.3,484.6,57.1,51.85,115.5,134.2,58.8,5.52
2011-02-16,172.3,9047.19,9380.51,205.51,153.7,476,56.65,52.5,117.7,134.4,58.9,5.49
2011-02-17,168.9,9064.52,9363.08,206.29,155.2,481.8,56,52.3,116,133.8,58.4,5.47
2011-02-18,168.6,8865.2,9214.87,203.18,154.4,476,57.1,52.35,116.7,136.6,59,5.44
2011-02-21,171.9,8787.21,9066.67,199.31,153.5,470.5,56,52,117.5,135.4,58.16,5.45
2011-02-22,176.4,8743.88,9031.79,199.69,151.8,462.6,57.2,51.55,117,134.5,57.56,5.45
2011-02-23,172.1,8743.88,8996.92,198.53,151.3,463.2,57,51.1,117.1,133.6,56.56,5.42
2011-02-24,175.4,8917.2,9214.87,196.59,151.5,455.9,56.25,51,115.7,131.1,55.8,5.39
2011-02-25,179.6,8891.2,9180,196.98,152.6,477,56.2,53.25,121.5,134.8,56.5,5.42
2011-02-28,186.1,9029.85,9354.36,195.82,152.2,475,57.1,52.8,123.5,136.1,56.26,5.4
2011-03-01,182.6,8925.86,9188.72,193.88,154.4,469,51,52.3,123,135.1,56.8,5.42
2011-03-02,181.1,8726.55,9031.79,193.1,152,465.8,49.89,52,124.2,134,56.72,5.38
2011-03-03,179.9,8709.22,9023.08,194.65,152.2,472,48.5,52,125,135.7,56.54,5.34
2011-03-04,180.5,8527.23,8787.69,195.04,153.2,472.5,49.6,51.8,125.6,135.9,57,5.33
2011-03-07,180,8468.3,8707.49,201.63,152.6,471.3,52.05,51.75,124.8,136,56.08,5.34
2011-03-08,177.8,8579.23,8866.15,201.63,152.1,470,52.65,51.55,125.3,136.4,57.74,5.37
2011-03-09,183,8665.89,8962.05,200.47,152,469.6,53.7,51,127.4,136.8,60.4,5.36
2011-03-10,180.4,8657.22,8927.18,120.98,149.5,460,52.7,50.1,125.5,135.5,60.6,5.4
2011-03-11,179,8454.44,8709.23,108.57,145.5,452.6,52,48.5,124.3,134.4,60.4,5.36
2011-03-14,192.3,8423.24,8670.87,94.22,145.5,443.6,50.3,48.05,122.2,132.5,60.2,5.33
2011-03-15,194.3,8274.19,8534.87,92.67,144.4,434,48.63,47.45,119.1,129.1,58.54,5.35
2011-03-16,193.5,8310.58,8587.18,92.67,142.3,432.9,49.87,47.06,116.5,128,57.5,5.36
2011-03-17,199.5,8345.25,8658.67,94.22,141.6,432.9,49.02,47.23,118.5,127.8,57.54,5.32
2011-03-18,208,8527.23,8805.13,96.55,146,454.3,50.3,47.81,120.6,131,58.12,5.26
2011-03-21,200.1,8551.5,8857.43,93.84,145.5,473.2,50.05,47.87,121.9,129.7,58.52,5.25
2011-03-22,200,8511.63,8813.84,90.35,146.4,464.2,49.58,47.46,122.3,129.4,58.7,5.26
2011-03-23,204.8,8548.03,8874.87,87.63,148,453.3,50.45,47.48,121.2,130.2,59.2,5.29
2011-03-24,210.6,8483.9,8778.97,85.31,148.4,440.5,49.12,47.62,122.2,129,60.8,5.26
2011-03-25,214.3,8461.37,8770.25,87.25,151.9,451.5,50.1,48.65,120.9,127.5,60.8,5.29
2011-03-28,224.7,8442.31,8744.1,86.86,152.4,442.9,53.5,48.1,120,126.8,61.88,5.3
2011-03-29,219.4,8423.24,8672.61,87.63,152,452.1,58.5,48,121.9,128.4,61.2,5.28
2011-03-30,225.2,8438.84,8704,87.25,152,453.1,57,49.23,124.1,131.7,61.2,5.28
2011-03-31,228.2,8379.91,8629.02,87.25,152.4,448.2,56,49.41,122,132.2,61.88,5.27
2011-04-01,223.3,8353.92,8592.41,85.31,157.6,449,55.1,50.25,121.2,132.2,63.22,5.24
2011-04-04,224.3,8353.92,8641.23,84.53,155.5,452,56,50.65,122.5,132.3,62.68,5.25
2011-04-05,213.4,8340.05,8599.38,81.82,155.5,450.4,56.3,50.5,121,134.2,62.92,5.24
2011-04-06,209,8291.52,8564.51,80.27,156,450.6,55.85,50.9,119.7,135.5,63.94,5.21
2011-04-07,201,8409.38,8726.67,81.43,154.4,443.7,55.5,51,121.3,133,64.4,5.22
2011-04-08,200.9,8437.11,8752.82,80.27,154.7,446.9,56.5,51,122.5,132.8,65.24,5.15
2011-04-11,202.9,8346.98,8627.28,84.14,154.9,448,58,50.1,121.8,132.4,65.32,5.17
2011-04-12,200,8284.59,8487.79,82.59,154,440,55.85,50.15,123.2,131.1,65,5.15
2011-04-13,200,8236.06,8550.56,82.98,152.8,437.1,55.5,50.35,125.3,131.9,65.56,5.16
2011-04-14,195.2,8256.86,8543.59,83.37,151.8,432,55.05,50.45,124.7,130.3,65.5,5.14
2011-04-15,189.5,8298.45,8606.36,84.53,153,428.6,54.6,50,125.6,130.4,65.12,5.17
2011-04-18,181.8,8069.67,8355.28,82.2,153.3,419.1,54.75,49.3,126.5,130.7,63.34,5.24
2011-04-19,184.5,8055.81,8341.33,80.27,154,426,54.6,49.76,125.2,130.1,63.38,5.19
2011-04-20,178.3,8242.99,8564.51,79.88,152.5,444.5,54.6,50,126.4,133.7,63.46,5.14
2011-04-26,179.3,8277.66,8585.43,79.88,151.7,450,54.1,49.6,126.2,130.4,64.1,5.07
2011-04-27,176.2,8312.32,8613.33,81.43,149.5,448.7,54.15,49.88,126.5,127,63.8,5.04
2011-04-28,177.1,8388.58,8690.05,85.31,146.5,455.7,54.4,49.34,123,126.9,64.4,5.03
2011-04-29,178.8,8575.76,8892.31,89.96,148,454,54.4,49.95,120.9,127.3,64.3,5.04
2011-05-02,179.3,8471.77,8813.84,95,149,450.5,54.85,50.2,124.8,130.4,64.4,5.04
2011-05-03,177.7,8402.44,8710.97,91.51,151.8,444.3,55.05,49.51,126.4,128.4,63.92,5.03
2011-05-04,163.5,8298.45,8620.31,86.47,150.4,437,55.1,49.1,126,128,63.46,5.03
2011-05-05,163,8277.66,8571.49,76,141.3,437,54.9,48.55,126.5,127.2,63.7,5.12
2011-05-06,158.4,8305.39,8613.33,75,145.4,447.2,55,49.72,128.2,128.7,63.82,5.21
2011-05-09,157.2,8291.52,8592.41,72,142,447,54.2,50.3,129.1,128.9,62.64,5.19
2011-05-10,157.6,8263.79,8599.38,73.5,141.5,452.9,54.1,50.9,129.3,128.3,62.48,5.18
2011-05-11,158.2,8624.29,8979.49,73.5,143.6,443.4,54.05,51.6,130.6,127.1,63.96,5.25
2011-05-12,156.2,8700.55,9031.79,72,144.2,444.7,53.05,51.8,133.9,128.2,61.1,5.24
2011-05-13,156.1,8743.88,9057.95,72.5,145.4,443,53,51.75,135.6,130.9,61,5.28
2011-05-16,156,8700.55,9057.95,71,147.3,442,53.6,52.35,132.4,129.9,62,5.27
2011-05-17,157.9,8665.89,8996.92,66.5,146.3,433,53.35,51.6,131,129,61.8,5.23
2011-05-18,160.3,8568.83,8909.74,67.5,145,428.3,52.9,52.05,131,128.9,62,5.23
2011-05-19,165.7,8568.83,8918.46,69,148,433.2,52.55,52,130.7,130.8,62.12,5.21
2011-05-23,159.6,8402.44,8726.67,69,147.7,418.3,51.25,51.6,132.2,129.4,61.84,5.32
2011-05-24,153,8367.78,8726.67,73.5,150.2,422.3,50.15,51.8,131.8,130.3,61.9,5.29
2011-05-25,154.6,8340.05,8683.08,75,151.9,420.5,49.7,51.75,133,130.4,62.16,5.3
2011-05-26,145.6,8263.79,8606.36,75,152,414.1,48,51.65,133.9,129.4,62.34,5.27
2011-05-27,147,8360.85,8697.02,74,151,423.9,48,51.75,134,129.5,62.28,5.21
2011-05-30,151,8242.99,8606.36,73.5,150.7,426.4,47.85,51.75,131.8,129.7,61.96,5.2
2011-05-31,156.2,8319.25,8697.02,72.5,152.6,429.3,47.7,51.55,133.2,129.9,62.8,5.17
2011-06-01,153.3,8180.6,8592.41,73.5,153,428.4,47.4,52,133.9,130.1,61.8,5.2
2011-06-06,150,7937.95,8299.49,72.5,154.8,419.4,46.6,51.45,133.1,129.5,61,5.11
2011-06-07,151.5,7750.77,8083.28,71.5,152.8,431.5,47.6,51.3,133.3,129.4,61.28,5.08
2011-06-08,144.9,7542.79,7901.95,71,153.6,415.2,45.9,50.2,133.1,126.8,60.52,5.11
2011-06-09,144.3,7660.64,8013.54,71,153.1,432,46,50.3,131.9,127.4,61.2,5.13
2011-06-10,146.4,7653.71,7950.77,71.5,153.7,422,43.91,50.2,130.5,128.6,60.96,5.2
2011-06-14,150.8,7577.45,7915.9,70,154.1,429.5,44.1,49.26,130,128.8,61,5.17
2011-06-15,145.6,7341.74,7685.74,68,152.7,420,44.2,48.64,127.8,127.5,59.8,5.26
2011-06-16,137,7307.08,7664.82,66,149.2,411.9,42.6,47.59,128,124.4,58.56,5.25
2011-06-17,137.5,7334.81,7616,65.5,150.6,410.6,41.91,47.9,129.4,124.3,58.5,5.21
2011-06-20,130.5,7112.96,7441.64,65,149.6,399.7,41.53,47.02,128.3,123.2,57.88,5.19
2011-06-21,129.3,7369.47,7699.69,66,150.5,409.5,40.81,48.08,130.1,124.5,58.36,5.19
2011-06-22,123.1,7196.15,7518.36,67,151,407.9,40.41,48.36,130,123,57.98,5.2
2011-06-23,116.9,6974.31,7274.26,66,151.2,398,38.25,48.45,127.6,121.4,57.4,5.23
2011-06-24,112.4,7015.9,7337.02,67,152,402.7,34,48.4,127.5,123.7,56.72,5.26
2011-06-27,112.7,7057.5,7406.77,66.5,154.1,397.7,36.07,48.54,128.3,124.6,56.38,5.21
2011-06-28,115.7,7106.03,7392.82,67,151.7,401.8,40.5,48.45,127.8,125,56.92,5.2
2011-06-29,118.4,7203.08,7546.26,67,151.8,423.2,40.28,48.96,130.9,127.9,58.34,5.16
2011-06-30,119.5,7376.4,7734.56,66,156.2,436.8,40,49.52,135.3,129.1,59.34,5.15
2011-07-01,128,7452.66,7762.46,68.5,156.8,444,40.49,49.94,135.7,129.8,59.76,5.14
2011-07-04,130,7466.53,7811.28,74,158.1,448.7,42.95,50.25,135.8,131,58.98,5.13
2011-07-05,130.1,7334.81,7657.85,74.5,160.2,443.3,43.8,49.95,135.7,131.5,59.4,5.17
2011-07-06,127.5,7307.08,7636.92,73,158.4,443.1,41.84,50,139.6,131.4,59,5.2
2011-07-07,128,7320.94,7657.85,73.5,159.6,448.4,41.48,50.8,139.7,132.1,59.3,5.19
2011-07-08,128.7,7279.34,7609.02,71.5,160.6,442.5,41.05,50,137.4,132.2,59,5.23
2011-07-11,127.9,7029.77,7385.85,70.5,159.5,428.8,40.1,48.35,135,131.7,58,5.31
2011-07-12,127.2,7015.9,7295.18,70,159,425,39.59,47.96,134.1,129.4,57.8,5.33
2011-07-13,130,7078.3,7427.69,70.5,159.2,434.7,40.22,48.5,133.3,130.7,57.96,5.23
2011-07-14,128.8,6967.37,7323.08,70,158.6,427,39.8,48.03,134.6,130.6,57.22,5.27
2011-07-15,129.2,6891.11,7218.46,69.5,158.1,420,40.87,48.15,135.6,132.1,57.5,5.27
2011-07-18,124.2,6766.32,7092.92,70,156.7,407,40.14,48.11,133,134,56.42,5.28
2011-07-19,122.3,6877.25,7190.56,70,160.2,415.2,41.32,48.9,136,133,56.72,5.26
2011-07-20,123.1,6922.31,7232.41,71,160.4,421.3,43.27,48.67,136.9,131.5,57.16,5.23
2011-07-21,126,7029.77,7344,70,161,424.7,43.31,49.1,135.8,129.9,57.94,5.17
2011-07-22,126.5,7112.96,7462.56,73,163,429.5,43.3,49.47,135.7,131,58.2,5.19
2011-07-25,124.7,6953.51,7323.08,73,165.5,427,42.1,49.08,136,131,57.8,5.19
2011-07-26,121.6,6960.44,7253.33,71,161.4,425,42.5,49.3,136,128.5,57.34,5.14
2011-07-27,117.8,6908.44,7218.46,70,161.6,414.6,40.62,48.67,135,128.8,56.78,5.19
2011-07-28,115.9,6811.39,7058.05,70,161.1,409,40.5,47.77,132.2,128.8,56.98,5.2
2011-07-29,114.6,6669.27,6942.97,68.5,159.6,403,40.22,47,130.1,127,56.7,5.18
2011-08-01,112.6,6579.14,6915.08,68.5,160.8,396.4,40.11,47.15,131.1,126.2,56.42,5.22
2011-08-02,106.2,6430.09,6782.56,65,156.7,375.5,40.01,44.91,130.2,125.3,55.02,5.25
2011-08-03,105.2,6357.29,6695.38,63,154.2,374,39.7,43.69,131.5,121.6,53.8,5.19
2011-08-04,103.7,6100.78,6433.85,54,151.8,352.3,39,41.92,131.2,119.8,52.44,5.29
2011-08-05,106.6,6239.44,6538.46,53,149.6,348.6,36.94,42.12,128.1,111,50.88,5.22
2011-08-08,99.95,5816.54,6133.95,50.5,143.5,318.5,35.23,39.55,119.5,110.4,48.66,5.26
2011-08-09,101.6,5875.47,6168.82,47.3,147,319,45.75,39.82,116.7,114.2,49.12,5.19
2011-08-10,96.7,5528.84,5757.33,46.9,144.2,303.2,41.8,40.25,118.5,111.4,49.58,5.27
2011-08-11,93.1,5584.3,5841.02,45.3,142.3,310.3,41,36.78,121.5,110.2,50,5.24
2011-08-12,90.6,5650.16,5903.79,47.9,145,322,42.44,38.2,122.1,114.1,53.04,5.23
2011-08-15,90.9,5840.81,6081.64,49,146.3,328,42.24,37.85,128.2,116.3,53.44,5.16
2011-08-16,89,5830.41,6050.26,49,144.9,317,42.65,37.04,124.2,115.5,52.98,5.18
2011-08-17,110.1,6031.46,6311.79,49.5,145.4,322.7,42.51,37.44,126.1,115.3,52.2,5.16
2011-08-18,103.4,5684.82,5910.77,46.6,153.4,277.6,39.51,35.24,119.7,110.6,52.8,5.21
2011-08-19,104.4,5459.51,5715.49,45.1,157.6,268.5,38.06,33.71,120.4,111.1,55.56,5.17
2011-08-22,104.8,5483.77,5736.41,45.8,155.2,276.1,37.61,33.08,119.9,109,55.8,5.19
2011-08-23,99.5,5535.77,5806.15,44.7,153.9,279.6,38.18,33.8,119.2,105.9,56,5.16
2011-08-24,104.4,5560.03,5854.97,45.9,152.5,283.5,38.19,34,119.6,105.1,55.46,5.17
2011-08-25,102.9,5407.51,5645.74,45.4,152.5,281.8,37.84,34.27,116,101.9,55.32,5.18
2011-08-26,102.5,5424.85,5673.64,46,152.1,283.1,36.8,34.3,115.5,103.2,55.38,5.14
2011-08-29,106,5636.29,5903.79,49.2,155,297,38.2,35.65,116.5,106.1,56.74,5.13
2011-08-30,104.4,5670.96,5949.13,50,152.5,300.2,36.51,35.54,113,107.1,56.38,5.16
2011-08-31,109,6062.65,6325.74,54.5,155.5,317.7,37.16,36.37,114.8,110.7,58.02,5.19
2011-09-01,109.1,6003.73,6262.97,58,161,323.2,37.8,36.85,115.9,112.6,57.9,5.22
2011-09-02,103.3,5726.42,5987.49,54.5,162,303.9,36.18,35.39,112.7,110.1,56.4,5.24
2011-09-05,98.6,5490.71,5764.31,50.5,155.3,286.7,35.87,33.9,108.3,108,55.44,5.29
2011-09-06,95.7,5504.57,5795.69,47.6,156.6,282.3,35.8,33.67,106.6,109.7,55.94,5.32
2011-09-07,99.65,5743.75,6046.77,49.5,160,293,35.42,35.27,112.1,112.7,56.96,5.29
2011-09-08,100.3,5781.88,6001.44,48.8,160.1,294,35.52,35.51,112.1,114.7,57.78,5.36
2011-09-09,93.9,5566.97,5844.51,47.6,159.8,284,35,35,109.6,111.4,57.02,5.45
2011-09-12,92.85,5435.24,5715.49,45.9,155,271,34,34.12,103.1,108.4,55.26,5.46
2011-09-13,92.65,5390.18,5652.72,45.3,152.5,272.5,34.5,34.93,104.6,108,55,5.44
2011-09-14,95.05,5473.37,5746.87,44.8,155.3,283.2,34.95,35.24,104.6,108.6,54.8,5.42
2011-09-15,99.1,5722.95,6018.87,46.5,157,293.4,36.6,37.7,108.9,109.8,54.98,5.37
2011-09-16,98.25,5653.62,5977.02,47.4,157.8,296.5,36.79,38.07,108.5,109,56.12,5.4
2011-09-19,94.55,5494.17,5778.26,45.3,156.9,291.6,35.79,37.03,106.1,108,54.22,5.47
2011-09-20,94.35,5625.89,5924.72,45.2,159.7,297.6,34.95,36.1,105.9,111.2,58.02,5.43
2011-09-21,90.15,5757.62,6036.31,45,161.9,295.8,34.38,36.68,103.4,110.5,58.08,5.48
2011-09-22,85.4,5508.04,5799.18,43.1,156.3,278.5,33.01,35.1,99.75,107.4,57.8,5.51
2011-09-23,83.4,5438.71,5739.9,41,154.1,273.5,31.62,34.46,101,107.5,57.28,5.51
2011-09-26,85.85,5393.65,5680.61,40.1,157.5,273.2,31.48,34.59,104,108.6,57.58,5.51
2011-09-27,92,5514.97,5830.56,41.6,162.4,292.1,31.91,35.52,104.5,113.1,59.26,5.48
2011-09-28,94.1,5476.84,5806.15,40.9,163.2,288.6,32.2,34.48,104.9,110,59.02,5.5
2011-09-29,94.85,5546.17,5854.97,41,166,291.5,32.99,35.15,107.9,110,59.6,5.47
2011-09-30,90.8,5445.64,5739.9,40.1,160.7,280.6,32.41,34.31,106.4,111.2,58.66,5.56
2011-10-03,89.85,5449.11,5764.31,40.4,160.6,274.9,31.85,33.99,104.2,110.9,57.6,5.64
2011-10-04,84.5,5365.92,5687.59,38.2,161,267,30.8,32.67,101.4,111.1,57.2,5.59
2011-10-05,86.35,5466.44,5746.87,38.2,161.2,275,30.5,33.6,103,109.6,56.4,5.58
2011-10-06,90,5476.84,5785.23,40.1,160.8,288,31.1,34.25,105.3,107.2,57.6,5.54
2011-10-07,87.8,5469.91,5820.1,40,159.8,288.5,30.96,35.52,105.5,106.4,58.2,5.57
2011-10-10,87.6,5563.5,5896.82,39.8,159.8,298,31.4,36.1,107.8,109,59.4,5.46
2011-10-11,90,5587.76,5910.77,39.7,156.8,299.4,31.65,35.9,106.4,107.2,58.82,5.46
2011-10-12,95.65,5844.27,6158.36,39.4,156,312.5,31.96,37.1,106.7,109.7,60.08,5.4
2011-10-13,92.35,5847.74,6158.36,38.8,156.6,313.6,32.1,36.59,107.3,108.3,60,5.41
2011-10-14,93.3,5951.73,6259.49,39.3,159,321.3,31.75,37.44,109.1,106.8,60.48,5.36
2011-10-17,91.1,5837.34,6120,39,156.4,318.7,31.66,36.69,108.8,104,59.88,5.42
2011-10-18,89.4,5816.54,6113.02,40,156.5,319.5,31.7,37.22,107.8,106,59.96,5.42
2011-10-19,89.7,5788.81,6102.56,39.5,159.2,315,31.75,37.4,106.8,104.5,60.42,5.41
2011-10-20,90.05,5778.41,6050.26,39.2,156,310.6,31.58,36.9,105.9,105.9,60.56,5.4
2011-10-21,91.75,5896.27,6217.64,38.4,158,331.8,32.95,38,107,107.1,60.88,5.36
2011-10-24,97,6083.45,6426.87,39,157.7,350.1,32.2,38.99,106.6,107.1,62.06,5.35
2011-10-25,106,6135.45,6458.26,38.2,157.6,344.3,32.1,39.53,107.5,107.9,61.54,5.36
2011-10-26,106.6,6066.12,6416.41,38.8,158.5,351.3,32.1,40,108.1,109,61.82,5.36
2011-10-27,111.2,6277.57,6622.15,42,156,362.4,32.52,40.51,110.9,114.1,61.64,5.24
2011-10-28,111.4,6378.09,6740.72,42.1,158.1,359.4,31.75,40.9,113.5,117.1,60.24,5.26
2011-10-31,84.35,6041.86,6395.49,40,157.1,344.6,31.5,39.95,109.2,115,60.16,5.37
2011-11-01,82.65,5792.28,6144.41,37.9,160.3,320.9,31,38.32,106.7,114.3,57.62,5.45
2011-11-02,81.8,5660.56,5963.08,37.9,160,335.5,31.3,39.07,104.5,114.4,58.4,5.44
2011-11-03,82.9,5795.75,6120,37,164.2,348,29.8,40.34,105.6,117.2,59.18,5.38
2011-11-04,80.75,5774.95,6137.44,37,169.9,346.7,29.8,40.04,104.9,118.8,59.76,5.4
2011-11-07,82.7,5636.29,5970.05,36.6,168.3,338,29,40.02,104,118.6,60.26,5.41
2011-11-08,82.25,5733.35,6085.13,37.1,169.6,347.1,28.7,39.97,105,120.6,60.18,5.39
2011-11-09,79.65,5681.36,5990.97,38.1,168.8,344.4,28,40.7,107,122.3,58.92,5.5
2011-11-10,75.15,5670.96,6004.92,38.2,168.2,344.2,27.37,44,105.9,120,59.9,5.47
2011-11-11,80,5754.15,6102.56,39,168.7,359.6,27.55,47.05,115.7,120.6,61.58,5.41
2011-11-14,79.8,5830.41,6172.31,39.1,167.8,359.9,28.02,48.1,115.3,122.1,61.34,5.46
2011-11-15,78.4,5910.13,6249.02,39,169.6,355.5,26.89,49.07,114,123.2,61.48,5.51
2011-11-16,77.25,5892.8,6252.51,39.3,169.4,354.7,25.7,48.87,114.1,124.5,61.2,5.54
2011-11-17,74.9,5858.14,6228.1,39.2,170.7,347,26.18,48.43,112.4,124.2,62.72,5.53
2011-11-18,74.4,5747.22,6106.05,38.9,167.4,341.8,25.55,47.45,111.9,124.2,61.7,5.5
2011-11-21,72.5,5587.76,5949.13,37.6,164.1,323.9,25.25,46.83,109.1,122,61.06,5.52
2011-11-22,71.1,5480.31,5830.56,36.4,164,323,24.69,46.88,109,120.1,61.34,5.5
2011-11-23,68.2,5428.31,5785.23,35.7,163.8,318.7,23.88,45.91,107,119.6,61.54,5.57
2011-11-24,69.55,5424.85,5774.77,35.4,161.6,315.3,23.92,45.55,105.6,117.8,61.56,5.58
2011-11-25,71,5424.85,5806.15,36.7,160,318,23.91,45.4,106.3,120,61.8,5.62
2011-11-28,73.6,5643.23,6004.92,36.8,163.3,332.3,24.5,46.65,108,121.9,62.22,5.59
2011-11-29,71.8,5747.22,6088.61,36.8,164.9,335.4,25.85,47.5,107.2,122.8,61.58,5.58
2011-11-30,74.4,6225.57,6590.77,37,169.3,355,27.3,49,106.9,125.6,63.82,5.53
2011-12-01,73.95,6086.92,6437.33,37.2,167,352,26.15,48.7,106.5,122.4,62.94,5.52
2011-12-02,75.05,6291.43,6622.15,38.5,167,352.5,26.84,48.13,106.1,125.3,63.94,5.55
2011-12-05,76.3,6326.1,6684.92,40.2,166.3,356.9,27.25,48.5,106.9,124.3,63.38,5.55
2011-12-06,74,6242.9,6604.72,41.3,168,351.7,26.8,48.59,107.4,126.4,64.82,5.54
2011-12-07,72.85,6145.85,6496.61,42,169.5,347.9,27.25,48.2,107.3,127.6,63.7,5.55
2011-12-08,67,6066.12,6416.41,40.9,168.4,334.1,26.75,47.47,107.7,127.5,64.44,5.57
2011-12-09,67.35,6038.39,6392,41.2,166.2,338.8,27.3,46.42,106.5,126.9,63.94,5.55
2011-12-12,65.65,6017.59,6357.13,40.4,166,324.6,27.2,46.7,106.4,126.8,62.94,5.65
2011-12-13,67.15,6031.46,6360.61,41.1,163.6,326,27.14,47.13,106.6,128.7,62.82,5.71
2011-12-14,64,5681.36,6015.38,40.6,162.3,309.5,25.85,45.8,104.5,126.5,61.84,5.72
2011-12-15,64,5660.56,6011.9,40.7,161.5,303.2,26.7,45.88,105.3,127.9,62.68,5.7
2011-12-16,63.7,5660.56,6018.87,40,160.2,302,26.56,46.05,103.5,127.2,62.6,5.7
2011-12-19,59.05,5695.22,6022.36,40,158.4,301,28.2,46.25,103.4,129,62.54,5.71
2011-12-20,61.15,5778.41,6137.44,39.6,160.2,314.6,33.85,46.16,105.3,129.6,62.96,5.68
2011-12-21,60.4,5823.48,6186.26,39.5,160.6,314.2,36.22,46.92,105.5,129.9,62.76,5.7
2011-12-22,59.35,5955.2,6308.31,39.3,158.8,316.3,36.2,46.51,106,127,63.02,5.69
2011-12-23,59.5,6066.12,6416.41,38.6,160.5,318.8,36.5,46.5,109.1,129.2,63.62,5.7
2011-12-27,59.05,6118.12,6465.23,38.9,162,318.6,36.97,46.76,109,129.6,62.7,5.69
2011-12-28,59,6059.19,6437.33,38.3,161.6,318.2,37.4,47.31,109.4,131.1,63.1,5.75
2011-12-29,59.1,6131.98,6489.64,38.3,163.3,323.2,37.02,47.52,110.6,131.2,63.54,5.74
2011-12-30,62,6211.71,6611.69,38.4,165.2,337.5,37.6,48.38,108,132,63.8,5.74
2012-01-02,67.95,6336.5,6712.82,40.3,163.6,345,37.79,48.68,110.6,134.5,64.22,5.75
2012-01-03,69.6,6385.03,6754.67,43.7,164.8,354.3,38.9,49.8,111.6,133.8,65.08,5.7
2012-01-04,56.25,6364.23,6733.74,42.7,161.8,354.1,37.22,49,109.5,132.4,64.6,5.75
2012-01-05,55,6482.08,6883.69,43,162.7,355.3,37,50.2,109.9,135.8,64.64,5.81
2012-01-06,56.15,6378.09,6726.77,42,163.8,353.1,36.28,49.95,109.5,136,64,5.84
2012-01-09,58.25,6360.76,6691.9,43,167.1,363.9,34.8,50.15,111,139.3,63.3,5.82
2012-01-10,61.15,6395.42,6716.31,44.5,168.8,380.5,34.94,52.45,111.8,138.4,63.58,5.83
2012-01-11,62.95,6353.83,6639.59,46.5,168.4,376.8,34.84,51.2,111.5,136.6,63.4,5.84
2012-01-12,58.5,6475.15,6817.44,52,166.8,382.5,35,51.5,110,136.4,64,5.8
2012-01-13,57,6447.42,6800,61,167.4,382.6,39,56.75,110.1,135.4,63.54,5.86
2012-01-16,60.85,6426.62,6733.74,60,168.6,389,37.76,58.2,111.2,137.8,63.84,5.87
2012-01-17,61.05,6440.49,6765.13,58.5,168.6,397.6,39.6,57.5,111.8,138.7,63.76,5.83
