"Date","MaerskA","MaerskB","Baverian","Carlsberg","Coloplast","DanskeBank","DSV","FLSmidth","Genmab","GN","JyskeBank","Lundbeck","NKT","Nordea","NovoNordisk","Novozymes","Tryg","Vestas","WilliamDemant","OilPrice","USD","GBP","SEK","NOK","CNY","TwoYearBond","TenYearBond","GoldFutures","C20index"
2018-06-25,7093.03,7560.2,189.4,752.8,633.4,203.6,516,385,1004,291,348,462.5,178.3,61.32,300.35,320.7,149.8,80.72,253.4,445.26,6.37,8.46,0.72,0.79,0.97,-0.53,0.36,1359.6,976.64
2018-06-26,6963.04,7350.97,185.55,745.8,638.6,197.65,512,384,967,289.1,343.4,450.7,174.5,61.3,295,319.9,148.6,79.08,253,480.25,6.38,8.45,0.72,0.79,0.97,-0.56,0.36,1350,961.48
2018-06-27,6954.37,7347.49,181.75,748,630.6,198.6,521.6,384.1,984.6,291.9,342.3,458.7,173.5,61.6,294.25,324.1,148.3,78.72,257.6,496.52,6.41,8.45,0.72,0.79,0.97,-0.58,0.34,1345.5,962.87
2018-06-28,6802.72,7164.41,183,748.2,630.6,198.6,515.8,374,966.4,285.2,345.5,436.9,173.4,60.94,291.5,318.9,147.9,77.76,254.2,472.47,6.43,8.42,0.72,0.79,0.97,-0.58,0.34,1340,951.39
2018-06-29,6564.41,6929.02,188.2,751.6,637.8,199.75,515.6,381.9,984.8,290.8,350,448.4,174.5,61.38,296,323.7,149.8,79,256.8,473.88,6.39,8.41,0.71,0.78,0.97,-0.53,0.33,1343.7,961.77
2018-07-02,6499.42,6887.18,187.9,751.6,626,199.4,509.4,375,979.6,289.9,349,434.3,172.3,60.74,298.95,319,148.6,77,253.6,472.98,6.4,8.4,0.71,0.78,0.96,-0.59,0.32,1329.7,958.84
2018-07-03,6581.74,6936,192.45,751.2,628,201.4,511.8,377.2,1002.5,290.5,351.2,441.2,170.7,61.5,302.35,320.3,150,78.48,253.8,473.86,6.39,8.43,0.72,0.79,0.96,-0.57,0.32,1342.2,967.5
2018-07-04,6581.74,6937.74,192.05,768.4,627.6,197.35,507,370.7,1016,292.5,347.3,438.3,176.5,61.96,306.7,315.2,151.2,78.56,254.4,,6.4,8.46,0.73,0.79,0.96,-0.52,0.34,1258.1,970.97
2018-07-05,6395.42,6740.72,192.35,769.8,627.4,192.2,506.4,378.5,1029.5,294.3,344.9,436.6,161.9,62.24,304.4,317.8,150.9,76.98,255.4,464.83,6.36,8.44,0.73,0.79,0.96,-0.56,0.34,1347.4,965.72
2018-07-06,6360.76,6686.67,189.35,779.6,632.4,190.65,505.4,369.4,1026,294.3,345.4,443.9,154.5,61.96,306.9,323.6,151.3,77.1,268,469.01,6.36,8.41,0.72,0.79,0.96,-0.56,0.32,1344.6,971.79
2018-07-09,6564.41,6869.74,193,777.8,646.4,192.45,508.4,374,1030,294.5,348.4,440.4,154.4,62.68,308.65,324.9,152.8,78.94,267.6,467.41,6.32,8.44,0.73,0.79,0.96,-0.51,0.33,1348.8,979.23
2018-07-10,6495.08,6796.51,196,781.2,656,193.8,512.8,377.6,1063.5,295,347.3,442.9,154,62.6,314.7,330.9,153.5,79.56,278,471.6,6.36,8.44,0.73,0.79,0.96,-0.56,0.34,1344.9,991.59
2018-07-11,6308.77,6625.64,193.8,779.6,659,193.95,502,372.4,1055.5,286.7,347.9,438.9,150.6,61.96,310.9,328.8,154.6,77.7,277.2,447.63,6.35,8.42,0.73,0.79,0.95,-0.55,0.36,1333.1,984.9
2018-07-12,6482.08,6806.97,194.15,770.6,670.2,195.05,503,377.5,1082.5,292.3,350.6,448.6,158.9,61.86,316.65,331.1,155,78.1,288.2,449.45,6.4,8.45,0.72,0.79,0.96,-0.56,0.33,1335.2,997.67
2018-07-13,6620.74,6998.77,192.5,775.6,665.6,193.95,513.2,376.5,1085.5,288.7,347.8,442.2,163.5,62.14,316.75,331,153.8,77.84,291,454.83,6.4,8.43,0.72,0.79,0.96,-0.51,0.32,1329,998.63
2018-07-16,6482.08,6831.38,193.6,777.6,664.8,193.75,507,375.5,1090,292.1,346.9,444,165.6,62.76,315.9,331.4,154.1,77.94,288.6,433.93,6.36,8.45,0.72,0.79,0.95,-0.55,0.35,1327.5,996.41
2018-07-17,6659.73,7037.13,196.85,782.6,666,195.1,510.8,384.4,1115,298,347.3,448.3,161.5,63.56,318.75,333.3,156.8,79.4,293,433.15,6.37,8.4,0.72,0.79,0.95,-0.51,0.33,1314.6,1005.95
2018-07-18,6794.06,7206.26,194.55,782.4,663.4,177.3,511.4,386.7,1127.5,297.5,346.7,448.6,162.5,62.94,321.55,334.9,156.1,79.96,294.6,441.57,6.42,8.36,0.72,0.78,0.96,-0.55,0.32,1315,1002.8
2018-07-19,6963.04,7453.85,197.25,787.6,668.4,181.9,514,385.1,1125,302.7,349.2,448,163.9,64.7,318.1,333.9,155,80.22,295.8,446.53,6.43,8.35,0.72,0.78,0.95,-0.56,0.31,1310.4,1003.18
2018-07-20,7019.37,7466.05,198.6,786,683.8,180.75,513.8,384.6,1136.5,303,348.1,467,164.7,65.4,320.75,333.1,155,83.8,302.4,448.97,6.39,8.33,0.72,0.78,0.94,-0.54,0.34,1316.8,1011.5
2018-07-23,6824.39,7276,196,783.4,682.6,183.85,512.4,385.1,1123,301.4,350.4,459.4,168.9,65.68,321.55,332.4,155,82.76,302.4,431.82,6.36,8.36,0.72,0.78,0.94,-0.48,0.37,1310.7,1010.69
2018-07-24,6872.05,7350.97,195.3,785,690.6,186.25,516.4,392.9,1128.5,304,359.3,460,169,67.44,324.25,333.3,153.3,82.74,305.6,450.42,6.36,8.35,0.72,0.78,0.94,-0.48,0.35,1310.8,1019.32
2018-07-25,6993.37,7469.54,196.3,784.8,701.4,185,517,394.2,1130,305.8,360.4,462.9,167.6,67.46,323.1,334.3,152.9,82.3,311.4,453.39,6.37,8.39,0.72,0.78,0.94,-0.53,0.34,1316.7,1020.39
2018-07-26,7127.69,7621.23,194,784.2,705,187.3,534.2,407,1144,310.2,359.3,459.1,170.2,67.6,329.25,338.8,154,84.34,315.2,455.33,6.36,8.39,0.73,0.78,0.94,-0.52,0.35,1311.5,1034.56
2018-07-27,7192.69,7715.38,195.85,784.8,712.8,187.8,532,411.5,1129.5,309.1,360.1,465.8,171,67.82,325.8,340.4,155,80.56,316.2,440.01,6.41,8.39,0.72,0.78,0.94,-0.47,0.36,1309,1031.14
2018-07-30,7153.69,7671.79,195.5,775.4,707.8,187.8,531,412.9,1136.5,308.1,359.9,460.5,171,67.92,323,338,156.1,81.46,315,453.88,6.38,8.36,0.73,0.78,0.93,-0.45,0.41,1307.7,1026.12
2018-07-31,7431,7987.38,194.5,768.2,695,185.25,534.4,419.4,1092,304,360.7,461.3,171.5,67.8,318.15,335.5,155.9,82.22,304.6,443.59,6.35,8.35,0.73,0.78,0.93,-0.44,0.42,1309.8,1016.77
2018-08-01,7266.35,7800.82,193,776,697.2,182.8,570,413.8,1104.5,309.2,362,467.2,168.5,67.58,315.65,340.2,156.3,81.6,303.8,438.32,6.37,8.37,0.72,0.78,0.94,-0.42,0.45,1304,1017.64
2018-08-02,7106.03,7636.92,190.35,776,700,179,569.2,407,1101.5,311.5,357,472.3,159.5,66.96,317,336.5,155.7,80.38,309.4,442.27,6.41,8.36,0.72,0.78,0.94,-0.45,0.44,1296.2,1016.1
2018-08-03,7010.7,7514.87,189.75,776.4,693.4,182.8,578.2,399.3,1094.5,314.4,356.8,470.5,157.3,66.84,320.4,339,156.4,81,305.2,440.48,6.43,8.37,0.72,0.78,0.94,-0.47,0.38,1299.4,1020.19
2018-08-06,6893.71,7333.54,181.25,774.6,681.8,180.85,575.4,410.7,1069.5,316.5,350,455,159.1,66.78,320,342.8,156.4,81,303.4,445.52,6.46,8.35,0.72,0.78,0.94,-0.52,0.36,1293.6,1015.91
2018-08-07,7279.34,7806.05,181,773,675.4,181.3,569.8,414.9,1080,315.4,356.3,443.7,158,66.96,322.9,346.8,157.9,80.3,303.8,444.28,6.42,8.33,0.72,0.78,0.94,-0.46,0.38,1294.2,1013.16
2018-08-08,7591.32,8184.41,188.65,761,646.8,180.7,575.6,403,1060.5,308.8,356.7,380.3,155.7,66.6,303.65,341.6,157.3,81.6,292,430.39,6.43,8.27,0.72,0.78,0.94,-0.46,0.37,1296.8,986.67
2018-08-09,7677.98,8247.18,191.8,770.6,644.6,181.7,581,420.4,1045,305,356.8,375,155.9,67.02,304.5,347,158.6,82.38,292,429.72,6.43,8.29,0.72,0.78,0.94,-0.54,0.34,1295.8,993.53
2018-08-10,7374.67,7952.51,192.15,770.2,648.8,183.5,579,404.1,1058.5,305.1,354.8,364.1,152.5,66.3,305,335.5,157.6,80.94,290,439.94,6.51,8.31,0.72,0.78,0.95,-0.51,0.28,1294.6,990.43
2018-08-13,7166.69,7703.18,192.2,772.4,666.4,183.9,582.4,397,1085.5,321.5,353.7,373.1,141.6,65.98,308.3,340,158.6,80.46,292,439.58,6.54,8.34,0.72,0.78,0.95,-0.56,0.29,1274.1,998.53
2018-08-14,7075.7,7579.38,189.25,772.6,670,180.2,578.4,391.3,1066,323.5,345.7,372.5,137,65.84,319.3,341.5,158.5,79,293.2,438.15,6.54,8.35,0.72,0.78,0.95,-0.5,0.31,1275.9,1006.63
2018-08-15,6928.38,7420.72,181.95,763.6,668.4,178.85,573.2,376.3,1044,311,344.5,376.8,140.4,65.58,313.9,333,157.6,81.44,259.8,428.63,6.59,8.37,0.72,0.78,0.95,-0.56,0.28,1259.7,993.74
2018-08-16,7028.03,7528.82,177,790,680.4,181.8,586.6,380.5,1052,320.3,345.4,382.3,149.9,66.32,313.95,337.7,158,80.02,265.8,429.21,6.56,8.33,0.71,0.78,0.95,-0.55,0.29,1258,1002.22
2018-08-17,7188.35,7666.56,170.05,784,680,182.9,586.2,382.5,1052.5,315.3,344.8,380.1,147.8,66.58,310,339.8,157.8,82.1,260.8,431.65,6.55,8.33,0.71,0.77,0.95,-0.55,0.28,1258.1,999.03
2018-08-20,7348.67,7886.26,164.6,794.6,679.8,184.15,592,389,1045.5,306.4,349,377.3,148.2,66.66,312.95,342.2,157.4,84.24,259,434.33,6.53,8.34,0.71,0.77,0.95,-0.56,0.28,1267.5,1006.89
2018-08-21,7370.34,7901.95,175.5,795.6,677.2,184.75,591,392,1039.5,306.5,354.9,385,152.2,66.8,317.7,343.3,157.9,86.9,256.2,436.53,6.48,8.31,0.71,0.77,0.95,-0.49,0.31,1272.8,1013.04
2018-08-22,7530.66,8072.82,175.2,796.6,686.6,188.3,588.6,390.3,1053.5,329.4,335.6,382.7,154.6,67.84,316,343,157.1,86.96,259.8,435.67,6.42,8.29,0.71,0.77,0.94,-0.53,0.32,1275.8,1016.4
2018-08-23,7448.33,7942.05,176.75,791.2,688,186.25,591.2,392.1,1069,332.7,334.2,378.5,154.5,67.94,316.5,347.6,156,87.04,257.8,445.32,6.44,8.3,0.71,0.77,0.94,-0.52,0.32,1265.2,1014.68
2018-08-24,7630.31,8147.79,178.85,787.6,688.4,189.65,593.2,387.7,1066,331.9,332.6,375.5,158,67.98,315.85,347.8,156.5,87.24,257.4,448.72,6.44,8.27,0.7,0.77,0.94,-0.53,0.32,1285,1018.79
2018-08-27,7825.3,8329.13,179.9,791,686.4,193.45,598.6,397.2,1085,336,332.9,372.7,161.1,68.44,317.85,349.5,157.2,89.88,260.6,448.59,6.41,8.25,0.7,0.77,0.94,-0.51,0.35,1288,1027.57
2018-08-28,8132.93,8636,179.25,792.6,680,192.1,594.4,406.2,1085.5,335,332.5,374.8,158.5,68.34,317.35,350.6,157.8,91.24,260.6,436.49,6.37,8.22,0.7,0.77,0.94,-0.51,0.36,1286.4,1027.27
2018-08-29,8080.94,8662.15,181.2,792,687.8,192.45,596.4,406,1097,332.7,327.7,378.5,163.3,68.86,317.95,355,157.7,89.92,262.4,445.64,6.4,8.24,0.7,0.76,0.94,-0.48,0.38,1283.3,1027.97
2018-08-30,8202.26,8792.05,185.9,788,683,192,600,405,1111,334.2,326.6,377.7,160.8,68.96,317.25,356.2,156.7,89.46,262,448.03,6.38,8.31,0.7,0.77,0.93,-0.52,0.33,1276.1,1028.12
2018-08-31,8011.61,8641.23,184.2,784,687.4,188.95,601.8,399,1111,333.1,325.8,376.8,164.1,69.3,314.75,352,157.8,89.5,261.2,446.93,6.4,8.31,0.7,0.77,0.94,-0.55,0.3,1277.7,1021.83
2018-09-03,7812.3,8386.67,194,783,685.8,189.15,604.8,394.8,1083.5,340.4,327,383.3,166.2,68.7,312.75,351.4,157.2,88.12,264.4,,6.42,8.27,0.7,0.77,0.94,-0.55,0.31,1206.3,1017.78
2018-09-04,7599.98,8135.59,190.6,784,681.4,177.45,600.2,388.4,1087,337.4,327.5,373.1,161.3,68.64,314.5,348.7,156.6,86.32,266.2,450.16,6.45,8.28,0.71,0.77,0.94,-0.5,0.32,1270.2,1009.85
2018-09-05,7413.67,7980.41,185.5,774,669.4,181.75,600.4,385.1,1061.5,330.3,328.5,366.4,163,68.8,306.5,342.6,155.9,85.42,255.2,442.19,6.44,8.25,0.71,0.76,0.94,-0.52,0.35,1272.6,992.57
2018-09-06,7495.99,8069.33,180.35,770.2,666,184.75,598,383.7,1055,331,325.3,368.4,163.5,69,306.85,343.7,156.3,86.04,251.8,434.62,6.41,8.3,0.7,0.76,0.94,-0.51,0.31,1275.7,994.03
2018-09-07,7431,7954.26,185.2,774.2,663,177,600,375.6,1063.5,332.6,324.8,374.6,162,68.58,309.15,347.4,156.1,87,256.8,434.89,6.42,8.35,0.71,0.76,0.94,-0.5,0.34,1272.1,994.47
2018-09-10,7374.67,7891.49,184,774.2,666.2,171.8,598.8,379.7,1043.5,326.4,321.9,379,163,68.84,311.55,347.4,156.4,87.64,256,435.38,6.45,8.35,0.71,0.77,0.94,-0.49,0.36,1271.6,995.11
2018-09-11,7114.69,7647.38,185,759.2,674.4,170.65,599.4,374.4,1060,328,316.7,380.3,158.5,68.18,310.05,346.4,155.8,86.22,254,446.57,6.44,8.38,0.71,0.77,0.94,-0.52,0.4,1274.4,989.13
2018-09-12,7244.68,7814.77,186.3,758.2,676.6,168.05,605.8,375.4,1085,330,315.8,387.1,156.2,68.42,314.35,344.1,156.4,84.82,260,453.1,6.44,8.38,0.71,0.77,0.94,-0.47,0.37,1283.9,994.68
2018-09-13,7348.67,7865.33,185.45,760.2,676.2,171.75,599,377.2,1079,329.5,314.2,398.2,154.9,68.56,312.15,345.9,157.1,82.82,256.8,440.38,6.42,8.38,0.71,0.78,0.94,-0.5,0.38,1281,990.98
2018-09-14,7210.02,7748.51,174.5,759.2,674,169.95,589.6,383,1090.5,329.6,315,402.3,155.4,68.64,308,346.6,156.1,83.36,258.8,440.21,6.38,8.36,0.71,0.78,0.93,-0.49,0.4,1273.8,984.46
2018-09-17,7175.35,7701.43,168.15,757.2,663.6,168.85,592.4,378.3,1062.5,323.2,316.8,389.8,154.4,69.02,303.2,348.8,156.8,83.16,256,440.11,6.39,8.39,0.71,0.78,0.93,-0.48,0.4,1278.4,975.99
2018-09-18,7431,7973.43,168,757,655.2,174.85,591.8,383.1,1044.5,315.4,314.7,381.9,158.2,67.92,301.35,347.3,157,83.62,254.2,445.62,6.38,8.39,0.72,0.78,0.93,-0.5,0.42,1275.7,977.62
2018-09-19,7534.99,8102.46,168.55,753.8,651,169,588.2,390.1,1017,315.7,316.5,383.1,162.8,67.92,300.15,348,158.3,83.98,252.4,454.47,6.39,8.4,0.72,0.78,0.93,-0.46,0.43,1281.5,973.29
2018-09-20,7539.32,8078.05,173.8,756.8,655,177,592,396.8,1048.5,315.9,322.2,384.1,163.1,69.3,298.5,349.8,160.5,84.48,254.8,448.54,6.34,8.42,0.72,0.78,0.93,-0.48,0.42,1284.4,978.61
2018-09-21,7638.98,8221.02,173.7,770.8,651.2,170.05,583,398.3,1050,320,320.3,381.2,165.3,69.68,301.5,347.6,160.6,87.56,252,449.14,6.34,8.34,0.72,0.78,0.93,-0.5,0.41,1274.3,982.35
2018-09-24,7556.65,8125.13,176.15,763.8,641.8,166.35,583.8,388.7,1040,317.2,318.8,387.4,162.5,69.44,300.8,345.6,161.7,86.66,247.4,464.01,6.34,8.34,0.72,0.78,0.92,-0.47,0.46,1277.4,975.56
2018-09-25,7534.99,8098.97,176.4,773,648.6,170,589.8,384.2,1063.5,320.6,321.4,384.5,162.3,69.62,306.8,348.9,160.2,86.02,249.8,464.92,6.33,8.34,0.72,0.78,0.92,-0.49,0.49,1278.2,986.8
2018-09-26,7452.66,8011.79,171.4,769,656.2,172.3,584,384.7,1072,316.3,322.9,388.9,164.9,70.12,302.35,348,159.9,85.2,250.8,458.93,6.35,8.37,0.72,0.78,0.92,-0.49,0.48,1271.8,982.96
2018-09-27,7431,7987.38,169.55,770.4,654.2,170.1,584.4,399,1022.5,315,318.1,388.9,165.5,70.62,303.7,348.2,160.4,85.5,248.2,459.89,6.37,8.38,0.72,0.78,0.93,-0.46,0.47,1259.8,979.97
2018-09-28,7301.01,7863.59,169.3,770.4,656.8,168.7,584,399.7,1010,312.9,311.1,396.7,166.8,70.02,302.4,352.6,159.9,86.88,241.4,471.25,6.44,8.4,0.72,0.79,0.94,-0.52,0.42,1268.7,978.86
2018-10-01,7331.34,7889.74,170.4,766,665.4,169.45,589,390,1025.5,315.2,310.5,396.8,166.6,70.96,299.75,353.5,158.1,84.46,248.6,484.18,6.42,8.37,0.72,0.79,0.94,-0.51,0.41,1264.4,978.02
2018-10-02,7452.66,8024,170.75,770,666.2,168.75,576.8,390.8,1020.5,312.6,305,394.1,162.8,68.05,302.9,356.5,154.8,82.58,246.8,485.49,6.46,8.37,0.72,0.79,0.94,-0.53,0.37,1280.7,979.32
2018-10-03,7409.33,7962.97,173.1,774,669,166.25,578,395.3,1009.5,309.7,302.8,406.3,164.4,66.2,303.05,356.4,155,82,246.4,493.32,6.46,8.39,0.72,0.79,0.94,-0.54,0.41,1276.7,976.84
2018-10-04,7153.69,7635.18,166.5,754.4,651,158.6,563.2,390.3,986.2,295.4,301.9,396.3,158,65.48,281.1,347.1,154.3,81.6,236,482.59,6.48,8.42,0.72,0.79,0.94,-0.48,0.48,1275.5,933.05
2018-10-05,6880.71,7344,163.95,751.2,652.8,148.7,561,381.9,986.8,297.3,299.2,394.7,156.1,65.69,286.05,352.5,153,80.1,235,481.4,6.48,8.46,0.71,0.78,0.94,-0.52,0.52,1280.2,932.37
2018-10-08,6854.72,7314.36,160.7,735.4,634.8,143.35,551,369.6,975,273,298.2,392.5,149.6,65.04,278.45,340,151.1,80.3,210,482.7,6.5,8.48,0.71,0.78,0.94,-0.5,0.49,1262.9,910.63
2018-10-09,6924.04,7392.82,162,734.8,624.4,142.1,566.6,366,960,270.3,294.3,383.9,151.8,64.81,277,335.1,152.1,81,210.4,488.91,6.52,8.51,0.71,0.79,0.94,-0.52,0.49,1265.8,907.42
2018-10-10,6724.73,7157.43,155.5,731.8,600,144.5,541,357,906.4,263.3,296.8,377.8,149.3,64,274.3,324.3,150.7,78.94,202.2,474.72,6.49,8.53,0.71,0.79,0.94,-0.48,0.5,1267.7,889.57
2018-10-11,6729.06,7187.08,149.2,723.6,605.2,141.2,541.8,345.5,894.4,265,289.5,375.3,145,62.64,267.3,325.7,154.7,78.74,200.6,457.42,6.45,8.53,0.72,0.78,0.93,-0.52,0.46,1302.3,881.37
2018-10-12,6798.39,7242.87,154.75,726.2,612.6,141.3,542.4,347.9,922.2,275.4,290.6,387,145.9,62.6,273.35,319.5,151.7,80.5,210.8,460.29,6.45,8.51,0.72,0.79,0.93,-0.51,0.45,1296.3,894.69
2018-10-15,6798.39,7286.46,154.45,724.2,607.4,139.6,533.2,351.6,907.8,268.4,290.1,387.7,141.4,62.97,273.05,319.4,151.6,81.72,200.2,462.82,6.44,8.47,0.72,0.79,0.93,-0.56,0.45,1305.4,892.2
2018-10-16,6971.71,7462.56,164.2,743.4,627.8,141.5,547.2,366.9,888.6,280.8,296.4,403.7,151,64.61,276.35,333.4,154.3,83.54,205,463.16,6.44,8.52,0.72,0.79,0.93,-0.52,0.45,1305.8,910.95
2018-10-17,6841.72,7356.2,162.5,735.2,641.2,137.6,547.6,366,893.6,273.7,298,404.5,147.1,61.71,279.7,333.3,155.1,84.42,203.8,450.53,6.47,8.48,0.72,0.79,0.93,-0.54,0.42,1301.9,913.29
2018-10-18,6906.71,7399.79,167.7,743.6,651.6,135.7,547.8,362.1,935.6,282.8,292.5,415.3,143.9,60,283.25,336.2,157.5,84.18,213.2,445.04,6.48,8.49,0.72,0.79,0.93,-0.59,0.39,1305.1,922.57
2018-10-19,6690.06,7192.31,163.4,748.2,643.2,131.2,540.4,350.7,922.4,281.1,292.7,408.7,140.5,60.86,282.15,335.1,157.1,82.86,213,449.84,6.5,8.48,0.72,0.79,0.94,-0.6,0.4,1303.8,915.27
2018-10-22,6646.74,7159.18,159.8,747,636.6,130.45,535.4,352.8,906,281.4,291.4,408.7,139.2,60.43,280,334.7,157.3,83.34,215.2,449.47,6.49,8.44,0.72,0.79,0.93,-0.57,0.41,1299.8,910.91
2018-10-23,6356.43,6796.51,157.05,730.4,622.8,126.6,509.6,343.4,865.6,273.9,286.1,394.4,133.5,59.68,275.9,319.4,153.7,81.54,208.4,432.17,6.5,8.47,0.72,0.78,0.94,-0.57,0.38,1312,886.53
2018-10-24,6451.75,6939.49,154.35,731.8,627.2,125.65,508.4,342,821.8,272.6,285.9,408.9,129.8,58.67,280.5,297.2,156.9,82.74,207.6,436,6.55,8.46,0.72,0.79,0.94,-0.6,0.34,1305.5,890.03
2018-10-25,6464.75,6969.13,152.75,717.2,619.2,126.35,507.8,339.7,792.4,270,288.6,300,129.8,57.24,274.65,301.3,155.3,82.36,200,439.52,6.54,8.43,0.72,0.79,0.94,-0.56,0.34,1306.7,876.46
2018-10-26,6399.76,6834.87,149.85,714,606.2,126,511.2,325.8,808.8,270.4,287.6,294.7,119.3,55.58,275,305.5,152.6,81.42,205.4,444.42,6.58,8.41,0.72,0.78,0.95,-0.58,0.29,1309.7,873.46
2018-10-29,6668.4,7176.61,150.85,721.8,613.6,128.2,526.6,339.4,854.8,274,293.7,300.3,122,56.68,280.85,316.8,154,84.64,214.4,439.25,6.56,8.4,0.72,0.78,0.94,-0.58,0.32,1301.1,893.93
2018-10-30,6542.74,7040.61,149.45,720.4,615.4,126.6,522.2,343.4,906.4,274.9,262,299.5,121.6,57.27,279.95,315.2,154.6,81.48,212.2,434.22,6.56,8.37,0.72,0.78,0.94,-0.59,0.33,1298.9,889.74
2018-10-31,6794.06,7291.69,152.45,726.6,615,126.35,529.6,345.9,902.4,279.7,269.3,307.6,124,57.57,284.9,325.5,159.2,82.62,216.8,430.56,6.59,8.4,0.72,0.78,0.95,-0.55,0.34,1288.2,902.39
2018-11-01,7062.7,7596.82,159.35,733.6,592.4,132.55,534,348.4,948,278.2,269.1,319.4,126.7,57.46,287.6,330.8,158.2,84.02,221.8,416.92,6.55,8.46,0.72,0.78,0.94,-0.56,0.37,1312.2,914.11
2018-11-02,7166.69,7690.97,158,732.2,610,137,541.2,354.3,972,281.5,280.1,303.5,133,58.49,286.25,331.6,157.5,82.02,224.6,412.45,6.53,8.49,0.72,0.78,0.95,-0.56,0.4,1307.3,917.89
2018-11-05,7006.37,7527.08,157.1,726.8,610.2,135.25,527.6,350,971.4,282.6,276.5,305.5,134.4,58.2,283.7,325,157.7,80.88,225,414.12,6.56,8.52,0.72,0.78,0.95,-0.57,0.38,1306.4,907.56
2018-11-06,6906.71,7439.9,156.7,733.2,616.4,135.05,537,352.8,973,279.6,278.5,301.3,136.2,58.15,281.15,328.2,161,85.84,215.4,405.73,6.53,8.54,0.72,0.78,0.94,-0.52,0.38,1300.4,910.38
2018-11-07,6885.05,7412,162.45,726.4,621,144.05,531.8,370.9,996,274.9,287.6,289.8,138.9,58.53,288.9,335,164.5,92.32,207,400.62,6.49,8.53,0.72,0.78,0.94,-0.5,0.41,1302.8,927.7
2018-11-08,7045.37,7570.67,159,726.2,629.6,143.45,524.4,361.8,1002.5,281.4,286.2,285.6,132,58.78,292.85,335.9,165.7,97.8,209,396.42,6.53,8.56,0.73,0.78,0.94,-0.53,0.42,1299.3,936.2
2018-11-09,7019.37,7551.49,156.75,731.4,633.4,144.15,525.4,353.4,992.4,287.2,283,285.2,129.3,58.74,295.5,331.3,167.6,96.9,212,395.72,6.57,8.57,0.73,0.78,0.95,-0.55,0.36,1282.2,937.54
2018-11-12,7023.7,7568.92,150.65,729,633.8,142.95,522.2,350.9,959.2,281.7,278.8,289.1,119.9,58.74,297.45,328.8,166.7,95.72,204,396.33,6.62,8.52,0.73,0.78,0.95,-0.56,0.34,1276.8,935.25
2018-11-13,7023.7,7610.77,138.9,732.8,619,141,524.6,354.6,935,279.3,270.7,287,115.9,60.82,292.9,327,166.3,96.1,200.4,368.59,6.63,8.58,0.73,0.78,0.95,-0.57,0.37,1274.7,925.04
2018-11-14,7041.03,7589.85,136.3,732,625.4,144.15,521.8,354.5,924,266.6,271,289.7,114,60.47,294.65,324.1,165.7,95.14,200.4,370.99,6.61,8.57,0.73,0.78,0.95,-0.58,0.37,1283.2,926.77
2018-11-15,6976.04,7506.15,133.35,735,615.6,139.15,517.8,346.2,904.4,256.9,265.5,281.2,112,59.63,284.5,319.4,161.8,94,196.5,372.62,6.6,8.44,0.73,0.78,0.95,-0.61,0.32,1287.6,906.03
2018-11-16,7093.03,7645.64,129.5,734.2,620.2,136.8,515.4,350.6,918.2,263.6,264.7,281.8,86.55,59.77,288.7,321,161.3,93.04,200.8,371.51,6.58,8.45,0.73,0.78,0.95,-0.56,0.34,1294.9,911.34
2018-11-19,7106.03,7670.05,126.2,731.6,616,135.45,505.6,346.4,928,259.3,264.2,276.9,80.95,59.13,295.15,318.5,161.7,91.48,196.7,373.29,6.53,8.38,0.73,0.77,0.94,-0.59,0.34,1297.5,913.4
2018-11-20,6980.37,7513.13,123.4,721.6,614.8,130.6,502.6,336.2,970,245,255.6,263.6,74.7,57.18,289,306.6,157.9,91.6,191.1,348.86,6.53,8.39,0.72,0.77,0.94,-0.6,0.33,1293.4,898.25
2018-11-21,6997.7,7558.46,124.4,719.8,614,131.7,509.6,337.6,930,241.7,259.4,261.5,79.5,57.73,289.5,309.3,159.6,93.58,193.2,355.85,6.54,8.37,0.72,0.77,0.94,-0.54,0.36,1300.8,901.4
2018-11-22,7119.03,7670.05,126.15,718,616,132.95,506.6,336.6,957,245.3,260.8,258.6,90.2,57.87,286.5,305.8,158,93.32,194.6,,6.54,8.42,0.72,0.77,0.94,-0.58,0.34,1228,899.07
2018-11-23,7188.35,7731.08,131.7,722.8,617.6,133.45,514.2,331.4,987.2,252,259.9,257,90.85,58.5,297,310,159.2,93.98,198,,6.57,8.43,0.72,0.77,0.95,-0.52,0.31,1296.1,916.75
2018-11-26,7513.32,8102.46,136.5,729,620.8,136.15,524.6,344.5,1004,238,267.2,263.6,100.4,59.66,304.85,315.5,160.7,96.42,196.5,337.9,6.57,8.44,0.72,0.77,0.95,-0.55,0.34,1295.8,935.56
2018-11-27,7669.31,8299.49,131.3,723.8,616,135,515.2,336.8,983.6,233.2,263.5,263,99.95,59.99,301.2,311,160.8,97.2,193.8,337.98,6.59,8.41,0.73,0.77,0.95,-0.59,0.32,1286.5,927.77
2018-11-28,7725.64,8318.67,138.95,720.6,616,136,506.2,335.8,992.2,227,262.5,260,105.7,58.96,300.1,314.2,160.9,98.48,194.2,331.02,6.61,8.46,0.73,0.77,0.95,-0.58,0.32,1296.4,925.66
2018-11-29,7820.96,8456.41,138,717.4,643.6,131.7,515.4,337.5,1005,236.2,261.9,265.5,105.4,58.88,299.1,311.4,162.3,97.06,197.7,337.23,6.55,8.37,0.72,0.77,0.94,-0.61,0.29,1297,925.86
