"Date","MaerskB","FLSmidth","NovoNordisk","OilPrice","USD"
2017-02-21,10400.51,352.5,249.7,381.08,7.05
2017-02-22,10313.33,350.8,249.4,379.05,7.07
2017-02-23,10077.95,347.9,248.8,383.03,7.03
2017-02-24,9851.28,341.9,249.3,378.34,7.01
2017-02-27,10016.92,344,249.5,379.41,7.02
2017-02-28,9973.33,344,249.2,378.78,7.01
2017-03-01,10217.43,348,245.9,379.82,7.06
2017-03-02,10287.18,350.8,245.8,372.1,7.07
2017-03-03,10086.67,343.6,243.3,375.24,7.04
2017-03-06,10200,342,238.4,373.3,7.02
2017-03-07,10138.97,345.2,235,370.29,7.03
2017-03-08,10339.49,354.5,232.6,350.9,7.04
2017-03-09,10156.41,351.8,233.1,343.47,7.05
2017-03-10,10278.46,353.5,235.4,336.75,7.01
2017-03-13,10461.54,358.3,235.4,334.3,6.97
2017-03-14,10330.77,358.6,236.9,330.33,6.99
2017-03-15,10435.38,366.7,234.9,338.31,7
2017-03-16,10540,369.7,236,334.77,6.93
2017-03-17,10583.59,382.5,235.6,334.71,6.92
2017-03-20,10496.41,389.5,237.4,330.45,6.91
2017-03-21,10226.15,380.8,234.7,323.65,6.88
2017-03-22,10025.64,377.3,233.5,325.44,6.88
2017-03-23,10025.64,378.4,234.2,324.01,6.89
2017-03-24,10069.23,381.2,231.6,325.6,6.88
2017-03-27,9860,369.9,233.5,321.29,6.83
2017-03-28,9955.9,373,235.1,331.36,6.85
2017-03-29,9833.84,372.8,236,342.5,6.92
2017-03-30,10243.59,376.2,236.4,348.48,6.93
2017-03-31,10086.67,373,239.5,351.62,6.96
2017-04-03,9990.77,373.3,238.9,350.56,6.98
2017-04-04,10060.51,374.1,250.7,356.06,6.98
2017-04-05,10226.15,379.6,251.1,356.1,6.96
2017-04-06,10200,386,248,360.32,6.97
2017-04-07,10322.05,383.3,247.4,365.52,7
2017-04-10,10374.36,380.6,251.8,373.01,7.03
2017-04-11,10383.08,382.6,252.2,373.96,7.01
2017-04-12,10435.38,380.3,253.5,372.51,7.01
2017-04-18,10086.67,371.5,252.4,365.29,6.96
2017-04-19,10112.82,374.6,253,350.19,6.94
2017-04-20,10138.97,377.1,252.4,347.92,6.92
2017-04-21,10025.64,376,249.7,345.08,6.95
2017-04-24,10165.13,390.1,250,335.33,6.86
2017-04-25,10156.41,406.4,253.7,336.22,6.83
2017-04-26,10200,408.6,256.4,336.15,6.83
2017-04-27,10147.69,405.5,265.8,334.71,6.84
2017-04-28,10295.9,410.7,265.7,335.57,6.81
2017-05-01,10104.1,408.9,261.6,333.464,6.824
2017-05-02,10208.72,415.5,264.7,324.67,6.81
2017-05-03,10034.36,406,282.6,325.51,6.81
2017-05-04,9982.05,397.5,281,310,6.81
2017-05-05,10095.38,386.8,278,313.67,6.78
2017-05-08,10147.69,388.5,277.5,315.97,6.8
2017-05-09,10077.95,403.9,273.8,313.22,6.83
2017-05-10,10226.15,407.7,275.2,323.29,6.84
2017-05-11,10618.46,398.7,274.9,327.54,6.85
2017-05-15,11002.05,397.5,274.4,331.29,6.78
2017-05-16,10984.61,396.6,274.9,327.2,6.73
2017-05-17,10766.67,382.6,269.2,328.21,6.69
2017-05-18,10757.95,384.8,270.8,330.05,6.69
2017-05-19,10723.08,394.7,272.4,334.95,6.66
2017-05-22,10766.67,391.9,277.1,336.38,6.62
2017-05-23,10749.23,397,277.3,339.31,6.64
2017-05-24,10880,397.3,277,339,6.65
2017-05-29,10880,404.5,276.6,334.472,6.65
2017-05-30,10932.31,405,280.8,330.47,6.66
2017-05-31,10993.33,403.1,281.4,320.17,6.63
2017-06-01,11045.64,398.8,284.4,320.41,6.63
2017-06-02,11228.72,399,291.5,316.22,6.63
2017-06-06,11028.2,399.9,287.5,318,6.61
2017-06-07,10941.02,402.4,281.9,303.73,6.63
2017-06-08,10845.13,400.8,282.4,302.59,6.62
2017-06-09,10993.33,410.5,284.9,304.94,6.66
2017-06-12,10923.59,401.5,288.4,305.53,6.63
2017-06-13,10984.61,410.5,290.9,307.68,6.63
2017-06-14,11002.05,404,292,297.31,6.64
2017-06-15,10984.61,395.7,285.2,296.15,6.66
2017-06-16,11158.97,407.2,285,297.86,6.66
2017-06-19,11315.9,422.4,290.8,293.79,6.64
2017-06-20,11132.82,414.5,290.5,288.95,6.67
2017-06-21,11097.95,426.6,290.4,283.54,6.67
2017-06-22,11071.79,426.7,292.2,283.26,6.66
2017-06-23,11028.2,428,294,285.29,6.66
2017-06-26,11237.43,433.9,294.3,287.43,6.65
2017-06-27,11185.13,420.2,287.9,291.74,6.59
2017-06-28,11394.36,418.2,283.9,292.5,6.54
2017-06-29,11315.9,413,277.2,292.44,6.52
2017-06-30,11411.79,411.4,278.8,299.89,6.52
2017-07-03,11577.43,411.2,279,294.34,6.54
2017-07-04,11516.41,408.9,277.4,294.834,6.55
2017-07-05,11446.67,408.9,277,296.12,6.56
2017-07-06,11437.95,409,274.8,297.35,6.53
2017-07-07,11490.25,410.5,273.3,288.37,6.52
2017-07-10,11952.31,412.2,274,289.97,6.53
2017-07-11,12152.82,410.4,272.5,293.81,6.52
2017-07-12,12030.77,412.6,278.5,295.42,6.5
2017-07-13,11934.87,414.7,276.2,300.02,6.51
2017-07-14,12030.77,410.3,277.7,303.13,6.51
2017-07-17,12091.79,415.2,279.7,298.58,6.49
2017-07-18,12240,405.7,275.8,298.64,6.44
2017-07-19,12318.46,406.2,274.9,303.72,6.45
2017-07-20,12205.13,403.2,278.1,302.58,6.48
2017-07-21,11865.13,389.2,273.3,292.44,6.39
2017-07-24,11865.13,390,267.3,295,6.38
2017-07-25,11917.43,393,268.5,303.76,6.36
2017-07-26,11882.56,390,267.3,310.27,6.39
2017-07-27,12013.33,389.2,264,311.91,6.36
2017-07-28,11926.15,381.8,265,315.23,6.34
2017-07-31,11961.02,384.5,268.1,318.4,6.34
2017-08-01,12039.49,392.7,266.8,309.71,6.3
2017-08-02,11847.69,394,265.9,311.9,6.29
2017-08-03,11560,392.6,267.2,307.5,6.27
2017-08-04,11594.87,390.7,266.2,310.7,6.27
2017-08-07,11594.87,394.5,263,311.29,6.31
2017-08-08,11734.36,395,261.9,308.96,6.3
2017-08-09,11673.33,379.2,282.5,314.47,6.34
2017-08-10,11446.67,374.6,280.8,307.74,6.34
2017-08-11,11315.9,365.4,289.7,308.54,6.32
2017-08-14,11525.13,366.1,287.6,300,6.3
2017-08-15,11403.08,362.6,289,301.25,6.33
2017-08-16,11673.33,367.4,286,297.21,6.35
2017-08-17,11202.56,371.8,292,299.21,6.36
2017-08-18,11158.97,371.1,286.4,307.78,6.33
2017-08-21,11481.54,369.9,287.6,299.68,6.32
2017-08-22,11751.79,383.7,291.3,301.09,6.32
2017-08-23,11612.31,392.5,287.9,305.39,6.3
2017-08-24,11359.49,393,288,297.62,6.3
2017-08-25,11333.33,400.6,289,300.2,6.3
2017-08-28,11193.84,395.3,290.7,289.46,6.24
2017-08-29,11106.67,387.5,288.3,286.88,6.17
2017-08-30,11193.84,386.4,291.2,286.93,6.24
2017-08-31,11228.72,393.4,298,297.28,6.29
2017-09-01,11002.05,400,298.4,295.27,6.24
2017-09-04,10993.33,399.1,297,296.264,6.25
2017-09-05,10784.1,403,295.8,304.22,6.26
2017-09-06,10583.59,403.5,299,306.34,6.24
2017-09-07,10731.79,410,299,305.13,6.21
2017-09-08,10566.15,413.1,296.9,292.67,6.17
2017-09-11,10853.84,413.5,301.6,298.03,6.2
2017-09-12,10880,411.5,301.6,300.58,6.23
2017-09-13,10592.31,407,304,306.21,6.21
2017-09-14,10714.36,408.2,302.6,312.12,6.26
2017-09-15,10365.64,405.4,300.5,310.37,6.22
2017-09-18,10400.51,408.8,302,310.67,6.23
2017-09-19,10348.2,419.5,301.6,307.93,6.22
2017-09-20,10252.31,417.2,303.4,311.67,6.2
2017-09-21,10304.61,417.2,306.4,316.13,6.25
2017-09-22,10548.72,418.5,305.8,313.09,6.22
2017-09-25,10880,414,308.6,325.08,6.27
2017-09-26,10670.77,413.8,303.6,325.66,6.31
2017-09-27,10470.25,419.3,305.3,330.46,6.34
2017-09-28,10557.43,419,303.5,326.08,6.32
2017-09-29,10426.67,416.3,301,325.72,6.3
2017-10-02,10461.54,416.6,309.9,320.57,6.34
2017-10-03,10252.31,417.2,308.1,319.4,6.33
2017-10-04,10121.54,416.4,312.1,315.71,6.31
2017-10-05,10086.67,418.3,309.7,321.92,6.34
2017-10-06,10069.23,413.2,311.2,313.68,6.36
2017-10-09,10034.36,417,311.5,314.17,6.34
2017-10-10,10034.36,413,306.9,321.32,6.31
2017-10-11,10383.08,415.6,308.8,322.76,6.29
2017-10-12,10461.54,416,307.6,317.75,6.28
2017-10-13,10330.77,415,297.8,324.17,6.3
2017-10-16,10313.33,415.5,312.7,327.07,6.31
2017-10-17,10383.08,416.9,311.3,328.36,6.33
2017-10-18,10417.95,421.9,317.8,329.77,6.34
2017-10-19,10226.15,417.7,319.5,322.63,6.29
2017-10-20,10252.31,422.1,318.7,325.2,6.3
2017-10-23,10182.56,428.9,319.3,329.14,6.34
2017-10-24,10104.1,429.3,317.1,331.12,6.33
2017-10-25,10200,428.9,317.9,328.22,6.32
2017-10-26,10348.2,429.8,312.5,331.91,6.33
2017-10-27,10487.69,432,318.3,345.71,6.41
2017-10-30,10801.54,433.9,318.5,346.74,6.41
2017-10-31,10696.92,438,317.8,347.57,6.39
2017-11-01,10705.64,438,318.8,348.11,6.41
2017-11-02,10723.08,430.8,317.3,348.61,6.39
2017-11-03,10522.56,429.7,316.6,355.15,6.38
2017-11-06,10531.28,430,319.8,368.18,6.42
2017-11-07,9781.54,432.7,317.8,368.13,6.44
2017-11-08,10008.2,424.2,319.9,364.92,6.42
2017-11-09,9764.1,387.8,314.7,365.77,6.4
2017-11-10,9441.54,385.4,317.8,362.39,6.39
2017-11-13,9136.41,371.6,315.7,362.44,6.38
2017-11-14,9031.79,360.5,315.5,352.71,6.34
2017-11-15,9101.54,355.1,313.7,347.49,6.29
2017-11-16,9136.41,365.5,319.7,348.6,6.32
2017-11-17,8953.33,370.5,320.8,354.61,6.31
2017-11-20,9031.79,368,325.8,355.04,6.32
2017-11-21,8935.9,366.5,328.6,360.96,6.35
2017-11-22,8901.02,365.9,327.8,366.62,6.33
2017-11-23,8840,356.5,328.3,362.958,6.28
2017-11-24,9066.67,339.5,325.7,369.32,6.27
2017-11-27,9014.36,343.4,322.7,361.78,6.23
2017-11-28,9153.84,347.4,324.3,362.85,6.26
2017-11-29,9502.56,345,322,360.25,6.29
2017-11-30,9781.54,344.2,322.8,360.49,6.28
2017-12-01,9729.23,329.7,326.1,365.37,6.26
2017-12-04,9737.95,339,323.1,360.52,6.27
2017-12-05,9563.59,342,318,362.18,6.28
2017-12-06,9511.28,340,328.7,351.35,6.3
2017-12-07,9441.54,341,325.6,356.73,6.31
2017-12-08,9267.18,335.5,329,362.2,6.34
2017-12-11,9258.46,334.5,329.8,364.97,6.31
2017-12-12,9293.33,333.4,337.5,361.3,6.33
2017-12-13,9275.9,343,337.3,358.9,6.34
2017-12-14,9197.43,340.2,336.4,358.18,6.28
2017-12-15,9118.97,339.7,329.5,361.24,6.31
2017-12-18,9249.74,339.7,335,360.81,6.31
2017-12-19,9275.9,352.9,332.3,361.95,6.3
2017-12-20,9127.69,350.7,331.5,365.08,6.28
2017-12-21,9162.56,356.3,334.9,366.24,6.28
2017-12-22,9180,359.7,335.8,365.84,6.28
2017-12-27,9275.9,358.7,334.6,373.47,6.26
2017-12-28,9336.92,358.5,334.6,373.34,6.24
2017-12-29,9450.25,361.3,334.5,375.32,6.21
2018-01-02,9554.87,368.3,333.95,372.46,6.17
2018-01-03,9502.56,372.1,338,381.46,6.19
2018-01-04,9785.9,378.5,335.55,382.46,6.17
2018-01-05,9851.28,379.2,338.35,380.11,6.18
2018-01-08,10117.18,381.2,339.75,383.94,6.22
2018-01-09,9964.61,385.5,341.85,392.69,6.24
2018-01-10,9690,377.3,340.3,394.95,6.21
2018-01-11,9816.41,371.5,338.5,395.46,6.2
2018-01-12,9820.77,370.5,336.55,394.13,6.14
2018-01-15,9807.69,361.6,334.75,391.54,6.07
2018-01-16,9755.38,362,339,388.72,6.09
2018-01-17,9659.49,362.1,342,390.07,6.1
2018-01-18,9707.43,361.1,342,389.32,6.09
2018-01-19,9559.23,366.4,349.5,385.06,6.08
2018-01-22,9585.38,364.8,350.3,387.21,6.08
2018-01-23,9803.33,365,351.95,391.65,6.08
2018-01-24,10112.82,358.3,347.65,395.94,6.03
2018-01-25,9938.46,358.2,343.75,393.73,6
2018-01-26,9890.51,363.1,347.6,396.62,5.98
2018-01-29,9790.25,360,345.55,395.07,6.01
2018-01-30,9467.69,350.6,341.25,387.26,5.99
2018-01-31,9328.2,353.4,333.4,387.24,5.97
2018-02-01,9214.87,354.8,309,393.79,5.97
2018-02-02,9127.69,345,302.85,390.26,5.96
2018-02-05,9097.18,342,304.7,384.01,5.98
2018-02-06,8992.56,344.3,294.6,383.22,6.04
2018-02-07,9123.33,371.8,304.05,373.48,6.03
2018-02-08,9031.79,380,300.7,372.35,6.07
2018-02-09,9005.64,376.6,299.35,359.05,6.07
2018-02-12,9367.43,388.3,306,360.73,6.07
2018-02-13,9171.28,392.4,301.6,358.34,6.04
2018-02-14,9210.51,391.2,303.35,366.17,6.03
2018-02-15,9197.43,385,305.2,366.59,5.96
2018-02-16,9450.25,392.7,313.45,369.84,5.98
2018-02-19,9502.56,385.2,308.05,369.918,6
2018-02-20,9210.51,393.9,309.55,373.63,6.04
2018-02-21,8805.13,405.7,314,373.36,6.05
2018-02-22,8608.1,417.1,320.55,380.44,6.07
2018-02-23,8752.82,417.3,323.7,384.61,6.05
2018-02-26,8826.92,421.2,329.2,385.65,6.04
2018-02-27,8857.43,417.7,323,380.99,6.05
2018-02-28,8739.74,416.7,316.6,374.52,6.1
2018-03-01,8778.97,413.5,308.2,373.11,6.12
2018-03-02,8388.41,406.1,303.85,370.16,6.05
2018-03-05,8334.36,406.6,304.5,378.12,6.05
2018-03-06,8444.2,418.4,303.65,375.38,6
2018-03-07,8259.38,415.4,302.7,366.54,6
2018-03-08,8168.72,423.8,307.15,360.68,6
2018-03-09,8153.02,418.3,306.65,375.9,6.06
2018-03-12,8172.2,416.7,306.85,371.51,6.06
2018-03-13,8200.1,408,302.15,365.21,6.02
2018-03-14,8182.67,407.6,302.1,366.72,6.02
2018-03-15,8229.74,407.5,305.4,369.14,6.04
2018-03-16,8395.38,404.4,305.1,377.18,6.06
2018-03-19,8250.67,395,305.25,375.23,6.05
2018-03-20,8118.15,401.8,304,384.5,6.07
2018-03-21,8215.79,398.9,304.75,394.68,6.06
2018-03-22,8147.79,393.8,298.1,388.56,6.05
2018-03-23,8090.26,395.8,295.85,396.95,6.03
2018-03-26,8194.87,393.9,293.25,393.03,6
2018-03-27,8053.64,395.4,293.6,392.49,6.02
2018-03-28,8146.05,388.7,297.5,386.45,6.01
2018-04-03,8107.69,389.5,296.7,383.78,6.05
2018-04-04,8034.46,382.3,291.75,384.45,6.07
2018-04-05,8217.54,390.1,298.2,385.91,6.07
2018-04-06,8153.02,377.7,296.9,377.61,6.09
2018-04-09,8252.41,378,300.8,383.72,6.05
2018-04-10,8217.54,388,305.55,394.48,6.02
2018-04-11,8107.69,381.7,300.85,401.64,6.01
2018-04-12,8154.77,364.3,301.7,405.21,6.04
2018-04-13,7994.36,371.7,296.1,407.19,6.05
2018-04-16,7846.15,367.8,296.75,398.74,6.02
2018-04-17,7809.54,376.9,295.8,400.79,6.03
2018-04-18,7846.15,377.2,293.1,411.47,6.01
2018-04-19,8050.15,384.6,287.55,410.82,6.02
2018-04-20,8320.41,379.6,284.2,413.01,6.05
2018-04-23,8271.59,380.1,285.2,411.45,6.09
2018-04-24,8264.61,379.1,288.65,412.61,6.1
2018-04-25,8203.59,376.1,285.3,415.7,6.11
2018-04-26,8374.46,376.1,289,417.49,6.12
2018-04-30,8679.59,382.4,291.8,422.86,6.17
2018-05-01,8748.46,383.7,294.3,422.238,6.164
2018-05-02,8712.72,410,307,421.29,6.2
2018-05-03,8630.77,428.5,300,425.23,6.21
2018-05-04,8583.69,413.7,297.25,433.85,6.22
2018-05-07,8658.67,419.7,301.1,442.71,6.26
2018-05-08,9036.15,422.7,305.45,432.02,6.28
2018-05-09,9184.36,428,300.2,446.26,6.27
2018-05-14,8896.67,417,313.55,441.33,6.22
2018-05-15,8879.23,425.2,304.5,447.22,6.27
2018-05-16,8848.72,423.4,308.35,451.51,6.32
2018-05-17,8065.84,430,309.6,450.93,6.31
2018-05-18,7879.28,422.9,306.8,450.34,6.32
2018-05-22,8278.56,435,308.3,455.24,6.31
2018-05-23,8386.67,432.5,305.55,457.16,6.36
2018-05-24,8196.61,432.5,303.7,449.53,6.35
2018-05-25,8294.25,434.2,304.6,433.32,6.38
2018-05-28,8240.2,432,305.95,429.23,6.4
2018-05-29,8172.2,431,303.25,430.17,6.44
2018-05-30,8226.25,431,302.2,436.66,6.4
2018-05-31,8306.46,426.8,302.45,426.17,6.36
2018-06-01,8765.9,434.5,304.95,419.83,6.38
2018-06-04,8716.2,441.8,300,410.69,6.34
2018-06-06,8602.87,435.4,294.75,409.67,6.33
2018-06-07,8540.1,434.3,290.45,415.08,6.29
2018-06-08,8358.77,431.9,285.55,416.73,6.34
2018-06-11,8301.23,433.5,283.9,417.63,6.32
2018-06-12,8372.72,431.4,280.5,419.53,6.32
2018-06-13,8543.59,431,282.8,421.97,6.33
2018-06-14,8658.67,433.1,285.9,424.96,6.35
2018-06-15,8501.74,427.8,286.85,417.68,6.42
2018-06-18,8247.18,423.6,287.5,422.83,6.42
2018-06-19,7933.33,412.7,288,420.59,6.46
2018-06-20,8039.69,412.4,288.55,424.31,6.44
2018-06-21,7987.38,398.2,299.2,424.21,6.46
2018-06-22,7767.69,393,301,441.6,6.4
2018-06-25,7560.2,385,300.35,445.26,6.37
2018-06-26,7350.97,384,295,480.25,6.38
2018-06-27,7347.49,384.1,294.25,496.52,6.41
2018-06-28,7164.41,374,291.5,472.47,6.43
2018-06-29,6929.02,381.9,296,473.88,6.39
2018-07-02,6887.18,375,298.95,472.98,6.4
2018-07-03,6936,377.2,302.35,473.86,6.39
2018-07-04,6937.74,370.7,306.7,470.31,6.4
2018-07-05,6740.72,378.5,304.4,464.83,6.36
2018-07-06,6686.67,369.4,306.9,469.01,6.36
2018-07-09,6869.74,374,308.65,467.41,6.32
2018-07-10,6796.51,377.6,314.7,471.6,6.36
2018-07-11,6625.64,372.4,310.9,447.63,6.35
2018-07-12,6806.97,377.5,316.65,449.45,6.4
2018-07-13,6998.77,376.5,316.75,454.83,6.4
2018-07-16,6831.38,375.5,315.9,433.93,6.36
2018-07-17,7037.13,384.4,318.75,433.15,6.37
2018-07-18,7206.26,386.7,321.55,441.57,6.42
2018-07-19,7453.85,385.1,318.1,446.53,6.43
2018-07-20,7466.05,384.6,320.75,448.97,6.39
2018-07-23,7276,385.1,321.55,431.82,6.36
2018-07-24,7350.97,392.9,324.25,450.42,6.36
2018-07-25,7469.54,394.2,323.1,453.39,6.37
2018-07-26,7621.23,407,329.25,455.33,6.36
2018-07-27,7715.38,411.5,325.8,440.01,6.41
2018-07-30,7671.79,412.9,323,453.88,6.38
2018-07-31,7987.38,419.4,318.15,443.59,6.35
2018-08-01,7800.82,413.8,315.65,438.32,6.37
2018-08-02,7636.92,407,317,442.27,6.41
2018-08-03,7514.87,399.3,320.4,440.48,6.43
2018-08-06,7333.54,410.7,320,445.52,6.46
2018-08-07,7806.05,414.9,322.9,444.28,6.42
2018-08-08,8184.41,403,303.65,430.39,6.43
2018-08-09,8247.18,420.4,304.5,429.72,6.43
2018-08-10,7952.51,404.1,305,439.94,6.51
2018-08-13,7703.18,397,308.3,439.58,6.54
2018-08-14,7579.38,391.3,319.3,438.15,6.54
2018-08-15,7420.72,376.3,313.9,428.63,6.59
2018-08-16,7528.82,380.5,313.95,429.21,6.56
2018-08-17,7666.56,382.5,310,431.65,6.55
2018-08-20,7886.26,389,312.95,434.33,6.53
2018-08-21,7901.95,392,317.7,436.53,6.48
2018-08-22,8072.82,390.3,316,435.67,6.42
2018-08-23,7942.05,392.1,316.5,445.32,6.44
2018-08-24,8147.79,387.7,315.85,448.72,6.44
2018-08-27,8329.13,397.2,317.85,448.59,6.41
2018-08-28,8636,406.2,317.35,436.49,6.37
2018-08-29,8662.15,406,317.95,445.64,6.4
2018-08-30,8792.05,405,317.25,448.03,6.38
2018-08-31,8641.23,399,314.75,446.93,6.4
2018-09-03,8386.67,394.8,312.75,448.486,6.42
2018-09-04,8135.59,388.4,314.5,450.16,6.45
2018-09-05,7980.41,385.1,306.5,442.19,6.44
2018-09-06,8069.33,383.7,306.85,434.62,6.41
2018-09-07,7954.26,375.6,309.15,434.89,6.42
2018-09-10,7891.49,379.7,311.55,435.38,6.45
2018-09-11,7647.38,374.4,310.05,446.57,6.44
2018-09-12,7814.77,375.4,314.35,453.1,6.44
2018-09-13,7865.33,377.2,312.15,440.38,6.42
2018-09-14,7748.51,383,308,440.21,6.38
2018-09-17,7701.43,378.3,303.2,440.11,6.39
2018-09-18,7973.43,383.1,301.35,445.62,6.38
2018-09-19,8102.46,390.1,300.15,454.47,6.39
2018-09-20,8078.05,396.8,298.5,448.54,6.34
2018-09-21,8221.02,398.3,301.5,449.14,6.34
2018-09-24,8125.13,388.7,300.8,464.01,6.34
2018-09-25,8098.97,384.2,306.8,464.92,6.33
2018-09-26,8011.79,384.7,302.35,458.93,6.35
2018-09-27,7987.38,399,303.7,459.89,6.37
2018-09-28,7863.59,399.7,302.4,471.25,6.44
2018-10-01,7889.74,390,299.75,484.18,6.42
2018-10-02,8024,390.8,302.9,485.49,6.46
2018-10-03,7962.97,395.3,303.05,493.32,6.46
2018-10-04,7635.18,390.3,281.1,482.59,6.48
2018-10-05,7344,381.9,286.05,481.4,6.48
2018-10-08,7314.36,369.6,278.45,482.7,6.5
2018-10-09,7392.82,366,277,488.91,6.52
2018-10-10,7157.43,357,274.3,474.72,6.49
2018-10-11,7187.08,345.5,267.3,457.42,6.45
2018-10-12,7242.87,347.9,273.35,460.29,6.45
2018-10-15,7286.46,351.6,273.05,462.82,6.44
2018-10-16,7462.56,366.9,276.35,463.16,6.44
2018-10-17,7356.2,366,279.7,450.53,6.47
2018-10-18,7399.79,362.1,283.25,445.04,6.48
2018-10-19,7192.31,350.7,282.15,449.84,6.5
2018-10-22,7159.18,352.8,280,449.47,6.49
2018-10-23,6796.51,343.4,275.9,432.17,6.5
2018-10-24,6939.49,342,280.5,436,6.55
2018-10-25,6969.13,339.7,274.65,439.52,6.54
2018-10-26,6834.87,325.8,275,444.42,6.58
2018-10-29,7176.61,339.4,280.85,439.25,6.56
2018-10-30,7040.61,343.4,279.95,434.22,6.56
2018-10-31,7291.69,345.9,284.9,430.56,6.59
2018-11-01,7596.82,348.4,287.6,416.92,6.55
2018-11-02,7690.97,354.3,286.25,412.45,6.53
2018-11-05,7527.08,350,283.7,414.12,6.56
2018-11-06,7439.9,352.8,281.15,405.73,6.53
2018-11-07,7412,370.9,288.9,400.62,6.49
2018-11-08,7570.67,361.8,292.85,396.42,6.53
2018-11-09,7551.49,353.4,295.5,395.72,6.57
2018-11-12,7568.92,350.9,297.45,396.33,6.62
2018-11-13,7610.77,354.6,292.9,368.59,6.63
2018-11-14,7589.85,354.5,294.65,370.99,6.61
2018-11-15,7506.15,346.2,284.5,372.62,6.6
2018-11-16,7645.64,350.6,288.7,371.51,6.58
2018-11-19,7670.05,346.4,295.15,373.29,6.53
2018-11-20,7513.13,336.2,289,348.86,6.53
2018-11-21,7558.46,337.6,289.5,355.85,6.54
2018-11-22,7670.05,336.6,286.5,350.974,6.54
2018-11-23,7731.08,331.4,297,345.318,6.57
2018-11-26,8102.46,344.5,304.85,337.9,6.57
2018-11-27,8299.49,336.8,301.2,337.98,6.59
2018-11-28,8318.67,335.8,300.1,331.02,6.61
2018-11-29,8456.41,337.5,299.1,337.23,6.55
2018-11-30,8177.43,330.2,306,333.59,6.57
2018-12-03,8346.56,345.7,303,348.88,6.59
2018-12-04,8100.72,333.8,304.2,348.05,6.54
2018-12-05,8008.31,329.8,301,346,6.57
2018-12-06,7636.92,313,296,338.89,6.58
2018-12-07,7758.97,315,300.25,346.33,6.56
2018-12-10,7474.77,305.6,299.85,333.64,6.53
2018-12-11,7718.87,310.6,300.2,338.8,6.56
2018-12-12,7764.2,310.9,302.2,335.77,6.58
2018-12-13,7842.67,309.1,304.95,345.89,6.56
2018-12-14,7748.51,306.2,310,339.11,6.62
2018-12-17,7584.61,298.4,305,327.84,6.58
2018-12-18,7556.72,299.9,301.5,302.72,6.56
2018-12-19,7434.67,300,296.75,314.03,6.55
2018-12-20,7216.72,294.5,299.05,297.62,6.52
2018-12-21,7103.38,297.3,296.2,296.88,6.54
2018-12-27,6915.08,282.8,293,291.94,6.56
2018-12-28,7134.77,293.1,297.9,294.35,6.52
2019-01-02,7230.67,298,304.3,303.4,6.55
2019-01-03,7108.61,293.3,310,308.76,6.58
2019-01-04,7488.72,305,312.65,312.79,6.55
2019-01-07,7593.33,314.1,312.4,314.95,6.52
2019-01-08,7685.74,319,314.5,323.58,6.53
2019-01-09,7840.92,326.4,317.1,340.16,6.52
2019-01-10,7743.28,325.4,314.55,339.26,6.47
2019-01-11,7610.77,320,314.35,332.92,6.47
2019-01-14,7631.69,315.8,303.3,327.47,6.51
2019-01-15,7617.74,313.9,308.95,338.43,6.53
2019-01-16,7668.31,320.5,307.5,341.33,6.55
2019-01-17,7614.26,320.8,310.7,339.51,6.55
2019-01-18,7776.41,325.7,315.1,350.92,6.55
2019-01-21,7792.1,332.9,313.05,344.416,6.57
2019-01-22,7567.18,324.8,316,345.85,6.58
2019-01-23,7581.13,319.1,311.35,344.47,6.57
2019-01-24,7542.77,323.1,308.9,348.51,6.58
2019-01-25,7659.59,331.7,303.05,352.26,6.58
2019-01-28,7577.64,324.3,300.85,338.61,6.54
2019-01-29,7582.87,326.8,303.05,346.84,6.54
2019-01-30,7626.46,325.6,306.3,353.88,6.53
2019-01-31,7551.49,304.9,304.2,349.89,6.5
2019-02-01,7602.05,296.4,317.45,359.83,6.51
2019-02-04,7685.74,306,314.7,355.95,6.52
2019-02-05,7720.61,310,320.3,350.87,6.54
2019-02-06,7710.15,309.4,319.2,353.41,6.55
2019-02-07,7575.9,308.4,320.3,346.57,6.58
2019-02-08,7333.54,300.5,319.45,346.99,6.58
2019-02-11,7394.56,304.7,322.15,346.03,6.6
2019-02-12,7488.72,309.9,325,351.05,6.61
2019-02-13,7532.31,306.2,325,355.37,6.6
2019-02-14,7804.31,306.9,328.5,360.23,6.62
2019-02-15,7884.51,312.5,330.7,368.29,6.63
2019-02-18,7877.54,314.9,332.5,364.934,6.59
2019-02-19,7976.92,306.6,327,370.78,6.61
2019-02-20,8165.23,310.2,327.1,374.32,6.58
2019-02-21,7338.77,314.1,326.95,374.28,6.57
2019-02-22,7703.18,326.6,326.9,375.64,6.59
2019-02-25,7839.18,325.3,325,363.51,6.57
2019-02-26,7708.41,325.2,325.6,363.85,6.57
2019-02-27,7701.43,318,321.75,372.99,6.55
2019-02-28,7706.67,314.8,321.85,373.91,6.54
2019-03-01,7582.87,319.6,325.8,365.5,6.55
2019-03-04,7687.49,322.2,324.7,372.52,6.58
2019-03-05,7715.38,323.2,328.1,372.44,6.59
2019-03-06,7703.18,319.1,324.85,371.03,6.6
2019-03-07,7450.36,308.1,327.35,374.67,6.62
2019-03-08,7357.95,299.9,328.95,370.74,6.65
2019-03-11,7412,301,329.5,376.82,6.64
2019-03-12,7478.26,311.8,328,376.42,6.62
