"Date","Genmab","FLSmidth","Lundbeck","WilliamDemant","OilPrice","USD","NOK"
2011-08-31,37.16,317.7,114.8,85.68,457.95,5.16,0.96
2011-09-01,37.8,323.2,115.9,84.8,463.8,5.22,0.97
2011-09-02,36.18,303.9,112.7,83.6,451.79,5.23,0.97
2011-09-05,35.87,286.7,108.3,82.28,453.06,5.27,0.97
2011-09-06,35.8,282.3,106.6,81.7,454.33,5.28,0.98
2011-09-07,35.42,293,112.1,84.12,474.05,5.31,0.99
2011-09-08,35.52,294,112.1,84.14,472.25,5.3,0.99
2011-09-09,35,284,109.6,82.56,470.22,5.39,0.99
2011-09-12,34,271,103.1,81.1,480.94,5.45,0.98
2011-09-13,34.5,272.5,104.6,82.38,492.38,5.46,0.96
2011-09-14,34.95,283.2,104.6,83.02,482.34,5.42,0.96
2011-09-15,36.6,293.4,108.9,84.24,482.65,5.4,0.96
2011-09-16,36.79,296.5,108.5,83.48,476.1,5.41,0.96
2011-09-19,35.79,291.6,106.1,82.3,467.88,5.46,0.96
2011-09-20,34.95,297.6,105.9,83.5,472.14,5.43,0.96
2011-09-21,34.38,295.8,103.4,83.52,468.42,5.46,0.96
2011-09-22,33.01,278.5,99.75,80.7,444.54,5.54,0.95
2011-09-23,31.62,273.5,101,81.02,440.98,5.54,0.94
2011-09-26,31.48,273.2,104,81.34,440.88,5.51,0.95
2011-09-27,31.91,292.1,104.5,84.22,461.31,5.48,0.96
2011-09-28,32.2,288.6,104.9,83.54,441.84,5.46,0.95
2011-09-29,32.99,291.5,107.9,84.58,447.52,5.47,0.95
2011-09-30,32.41,280.6,106.4,83.82,434.99,5.51,0.94
2011-10-03,31.85,274.9,104.2,83.54,431.9,5.58,0.95
2011-10-04,30.8,267,101.4,80.94,425.75,5.65,0.95
2011-10-05,30.5,275,103,82.14,443.19,5.58,0.95
2011-10-06,31.1,288,105.3,82.48,461.75,5.61,0.95
2011-10-07,30.96,288.5,105.5,83.88,458.25,5.54,0.95
2011-10-10,31.4,298,107.8,82.56,466.22,5.48,0.95
2011-10-11,31.65,299.4,106.4,79.8,467.93,5.47,0.96
2011-10-12,31.96,312.5,106.7,80.94,461.29,5.41,0.96
2011-10-13,32.1,313.6,107.3,81.52,455.37,5.42,0.96
2011-10-14,31.75,321.3,109.1,84.1,468.08,5.39,0.96
2011-10-17,31.66,318.7,108.8,82.06,466.84,5.4,0.96
2011-10-18,31.7,319.5,107.8,81.54,480.95,5.44,0.96
2011-10-19,31.75,315,106.8,81.66,463.65,5.38,0.96
2011-10-20,31.58,310.6,105.9,80.6,464.11,5.39,0.97
2011-10-21,32.95,331.8,107,82.5,470.49,5.4,0.97
2011-10-24,32.2,350.1,106.6,83.4,489.62,5.37,0.97
2011-10-25,32.1,344.3,107.5,82.52,497.38,5.35,0.97
2011-10-26,32.1,351.3,108.1,82.68,482.16,5.35,0.97
2011-10-27,32.52,362.4,110.9,83.36,498.25,5.3,0.97
2011-10-28,31.75,359.4,113.5,85.62,490.5,5.26,0.97
2011-10-31,31.5,344.6,109.2,85.8,495.33,5.32,0.97
2011-11-01,31,320.9,106.7,83,503.43,5.46,0.96
2011-11-02,31.3,335.5,104.5,83.04,498.49,5.39,0.96
2011-11-03,29.8,348,105.6,83.56,508.23,5.4,0.96
2011-11-04,29.8,346.7,104.9,85.04,509.36,5.4,0.96
2011-11-07,29,338,104,83.42,517.41,5.42,0.96
2011-11-08,28.7,347.1,105,84.94,522.65,5.4,0.96
2011-11-09,28,344.4,107,84.6,522.81,5.46,0.96
2011-11-10,27.37,344.2,105.9,83.04,534.43,5.47,0.96
2011-11-11,27.55,359.6,115.7,85.24,539.71,5.45,0.96
2011-11-14,28.02,359.9,115.3,84.48,534.78,5.45,0.96
2011-11-15,26.89,355.5,114,86.16,546.54,5.5,0.95
2011-11-16,25.7,354.7,114.1,86.9,566.25,5.52,0.96
2011-11-17,26.18,347,112.4,86.86,545.61,5.52,0.95
2011-11-18,25.55,341.8,111.9,86.6,535.45,5.48,0.95
2011-11-21,25.25,323.9,109.1,84.7,534.94,5.53,0.95
2011-11-22,24.69,323,109,84.56,537.52,5.5,0.95
2011-11-23,23.88,318.7,107,84.56,534.33,5.56,0.95
2011-11-24,23.92,315.3,105.6,83.18,539.575,5.56,0.95
2011-11-25,23.91,318,106.3,83.5,544.82,5.62,0.95
2011-11-28,24.5,332.3,108,85.6,547.23,5.57,0.95
2011-11-29,25.85,335.4,107.2,86.56,556.55,5.58,0.95
2011-11-30,27.3,355,106.9,91.68,556.26,5.54,0.96
2011-12-01,26.15,352,106.5,90.8,552.02,5.51,0.96
2011-12-02,26.84,352.5,106.1,90.5,555.5,5.5,0.96
2011-12-05,27.25,356.9,106.9,89.82,558.34,5.53,0.96
2011-12-06,26.8,351.7,107.4,91.06,562.02,5.55,0.96
2011-12-07,27.25,347.9,107.3,91.2,558.27,5.56,0.97
2011-12-08,26.75,334.1,107.7,92.54,545.24,5.54,0.97
2011-12-09,27.3,338.8,106.5,91.34,552.18,5.56,0.97
2011-12-12,27.2,324.6,106.4,90.94,548.66,5.61,0.97
2011-12-13,27.14,326,106.6,91.18,565.54,5.64,0.96
2011-12-14,25.85,309.5,104.5,89.56,542.99,5.72,0.96
2011-12-15,26.7,303.2,105.3,89.34,535.7,5.71,0.96
2011-12-16,26.56,302,103.5,88.86,532.31,5.69,0.96
2011-12-19,28.2,301,103.4,89.6,534.97,5.7,0.96
2011-12-20,33.85,314.6,105.3,89.78,552.44,5.69,0.96
2011-12-21,36.22,314.2,105.5,89.5,561.16,5.69,0.96
2011-12-22,36.2,316.3,106,90.24,566.46,5.7,0.96
2011-12-23,36.5,318.8,109.1,92.7,567.75,5.69,0.96
2011-12-27,36.97,318.6,109,93.06,576.09,5.69,0.95
2011-12-28,37.4,318.2,109.4,93,565.56,5.69,0.95
2011-12-29,37.02,323.2,110.6,93.82,574.94,5.77,0.96
2011-12-30,37.6,337.5,108,95.52,567.84,5.75,0.96
2012-01-02,37.79,345,110.6,94.78,578.065,5.75,0.96
2012-01-03,38.9,354.3,111.6,95,588.29,5.71,0.96
2012-01-04,37.22,354.1,109.5,91.22,592.79,5.74,0.97
2012-01-05,37,355.3,109.9,92,589.98,5.79,0.97
2012-01-06,36.28,353.1,109.5,91.14,591.03,5.82,0.97
2012-01-09,34.8,363.9,111,92.7,591.84,5.84,0.97
2012-01-10,34.94,380.5,111.8,94.38,593.54,5.81,0.97
2012-01-11,34.84,376.8,111.5,94,589.91,5.85,0.97
2012-01-12,35,382.5,110,93.42,578.24,5.84,0.97
2012-01-13,39,382.6,110.1,93.54,574.67,5.82,0.97
2012-01-16,37.76,389,111.2,94.2,580.04,5.87,0.97
2012-01-17,39.6,397.6,111.8,94.38,585.41,5.81,0.97
2012-01-18,40.8,400,111.1,95.48,583.05,5.8,0.97
2012-01-19,43.49,410,110.8,95,577.77,5.76,0.97
2012-01-20,49.38,405,110.5,94.46,565.7,5.76,0.97
2012-01-23,47.31,409.1,109,94.18,568.21,5.71,0.97
2012-01-24,45.11,404.5,109,93.96,565.18,5.72,0.97
2012-01-25,46.57,411.6,108.6,92.96,570.01,5.74,0.97
2012-01-26,47.34,426.5,109.5,93.12,564.2,5.66,0.97
2012-01-27,45.57,417.9,110.8,92.86,562.5,5.66,0.97
2012-01-30,44.2,413.8,110.2,92.04,559.97,5.67,0.97
2012-01-31,44.65,420,112,94.14,555.56,5.64,0.97
2012-02-01,45.8,424.5,113.4,96.14,550.86,5.64,0.97
2012-02-02,44.99,429.2,112.2,97.24,547.04,5.68,0.97
2012-02-03,45,433.8,113,97.94,552.41,5.65,0.97
2012-02-06,46.09,432.6,113.6,98.18,552.29,5.7,0.98
2012-02-07,44.32,434.5,114.8,98.26,558.67,5.67,0.98
2012-02-08,43.01,433.5,112.9,97.52,553.23,5.6,0.97
2012-02-09,41,429.2,112.6,97.72,558.63,5.59,0.97
2012-02-10,42.98,427.8,113.4,98.14,556.08,5.64,0.98
2012-02-13,43.06,430.7,114.9,99.6,562.99,5.61,0.98
2012-02-14,42.7,430.6,114.9,100,569.08,5.64,0.99
2012-02-15,43.87,437.7,115,101,578.04,5.68,0.99
2012-02-16,43.03,430,115,102,585.91,5.73,0.98
2012-02-17,44.04,440.1,113.5,100.6,583.36,5.65,0.99
2012-02-20,43.25,458,114.2,101.6,589.405,5.6,0.99
2012-02-21,42.7,455.4,114.5,100.7,595.45,5.62,0.99
2012-02-22,42.35,453.4,114.5,100.1,595.75,5.62,0.99
2012-02-23,42.29,442.7,113.6,100.9,600.8,5.59,1
2012-02-24,42.5,451.4,116.4,99.78,606.5,5.54,0.99
2012-02-27,42.61,446.3,116.7,99.18,602.58,5.55,0.99
2012-02-28,42.7,450,118.8,101.7,589.08,5.53,0.99
2012-02-29,43.1,444,118,103.6,592.28,5.53,1
2012-03-01,42.85,445,116.4,100.6,607.41,5.58,1
2012-03-02,41.79,443.4,117.9,97.58,600.08,5.62,1
2012-03-05,41.8,436.5,117.1,98.56,600.02,5.62,1
2012-03-06,39.21,415.2,114.2,97.26,591.84,5.65,1
2012-03-07,39.1,423,114.4,99.1,601.56,5.67,1
2012-03-08,38.9,427,115.9,100.8,598.77,5.61,1
2012-03-09,39,436.5,118,103.7,605.37,5.64,1
2012-03-12,38.88,427,117.7,102.4,602.65,5.67,0.99
2012-03-13,39.04,427.7,118.2,102.8,607.56,5.69,1
2012-03-14,39.25,426.4,118.2,102.4,600.45,5.69,0.99
2012-03-15,39.07,425,116.8,101.4,598.96,5.69,0.98
2012-03-16,39.2,423.9,117.1,103.3,606.76,5.67,0.99
2012-03-19,42,411,116.2,102.5,611.18,5.65,0.98
2012-03-20,41.4,405.8,115.5,103.2,595.37,5.63,0.98
2012-03-21,42.44,405.6,116.9,104.1,600.84,5.62,0.98
2012-03-22,41.25,399.5,114.6,103.7,592.86,5.65,0.98
2012-03-23,41.32,409.3,114.2,104.1,597.62,5.62,0.97
2012-03-26,44.9,408.5,114.9,104.9,599.68,5.6,0.98
2012-03-27,45.8,400.1,114.7,104,598.51,5.58,0.98
2012-03-28,45.99,390.8,115.4,104.9,587.66,5.58,0.98
2012-03-29,45,387.6,113.5,103.8,576,5.6,0.97
2012-03-30,46.2,391.6,111.8,104,573.93,5.57,0.98
2012-04-02,47.9,396.5,113.2,107.5,587.98,5.59,0.99
2012-04-03,46.81,398.5,115.5,109.2,581.26,5.59,0.98
2012-04-04,45.6,378.5,113.8,107.2,574.76,5.66,0.98
2012-04-10,44,370,110.4,106.9,573.64,5.67,0.98
2012-04-11,42.95,374.3,110.2,106.2,581.51,5.66,0.98
2012-04-12,43.54,384.4,111,109.2,586.4,5.66,0.98
2012-04-13,43.95,377.9,109.3,107.6,581.83,5.66,0.98
2012-04-16,44.05,374.3,110.4,108.1,587.85,5.71,0.98
2012-04-17,44.75,383.3,110.4,108.4,590.49,5.67,0.99
2012-04-18,45.7,377.3,112.5,109.8,583.22,5.68,0.98
2012-04-19,45.69,382.2,111.6,109.9,581.99,5.68,0.99
2012-04-20,45.45,384.9,113.2,110.1,584.07,5.64,0.99
2012-04-23,45.4,371.6,112.5,106.7,581.76,5.67,0.98
2012-04-24,45.34,380,112.4,106.3,582.84,5.65,0.98
2012-04-25,45.24,386.5,112.6,105.1,584.33,5.63,0.98
2012-04-26,45.25,388,111,105.9,588.61,5.63,0.98
2012-04-27,45,399,112.1,105.9,589.62,5.62,0.98
2012-04-30,44.8,395,112.5,106.1,590.48,5.63,0.98
2012-05-01,45.39,392.1,111.9,106.1,595.39,5.61,0.98
2012-05-02,45.36,380.2,109.7,104.7,596.22,5.66,0.98
2012-05-03,45,380.2,110.4,106.8,581.29,5.67,0.99
2012-05-07,44.33,366.8,109.2,106.2,558.39,5.71,0.98
2012-05-08,43.8,353,108.9,105.5,554.57,5.71,0.98
2012-05-09,42.55,346,106,104,555.76,5.74,0.98
2012-05-10,43.35,353,108,103.6,556.9,5.74,0.98
2012-05-11,42.83,358.8,109,104.8,551.47,5.74,0.98
2012-05-14,41.25,348.4,118.6,103.9,547.54,5.78,0.98
2012-05-15,41,319,115.1,103.8,543.9,5.79,0.98
2012-05-16,42.87,316.6,117.4,104.6,541.41,5.84,0.98
2012-05-21,42.09,321.8,123.9,104.5,539.59,5.83,0.97
2012-05-22,42.38,337.2,126.2,103.9,532.24,5.82,0.98
2012-05-23,42.41,318.4,125,102.5,524.83,5.87,0.98
2012-05-24,43.1,323.7,122.4,104.4,534.76,5.92,0.99
2012-05-25,42.63,323.2,124.2,106,536.86,5.92,0.98
2012-05-29,43,334.8,126.5,107.9,538.47,5.93,0.99
2012-05-30,42.21,326.8,127.5,106.8,524.51,5.97,0.99
2012-05-31,42,315.7,124.5,105.6,518.43,5.99,0.99
2012-06-01,41.5,300.7,123.5,104.2,501.55,6.03,0.98
2012-06-04,42.95,299.9,124.2,102.8,501.55,5.97,0.98
2012-06-06,42.69,308,124.5,103.3,506.3,5.95,0.98
2012-06-07,43.34,323.3,124.5,105,500.36,5.9,0.98
2012-06-08,42.98,314.9,123.8,105.1,501.18,5.96,0.98
2012-06-11,43.15,313.7,124.1,106,489.33,5.93,0.98
2012-06-12,43.2,307,122.7,106,495.91,5.95,0.98
2012-06-13,43.01,298.2,121.4,106,489.52,5.93,0.99
2012-06-14,44.59,294.1,122.5,105,496.34,5.92,0.99
2012-06-15,44.15,306,121.4,104.6,495.75,5.9,0.99
2012-06-18,45.6,309.1,121.2,106.2,490.43,5.89,0.99
2012-06-19,50.05,315.5,124,106.8,494.75,5.89,0.99
2012-06-20,48.8,319.4,122,105.5,474.3,5.85,0.99
2012-06-21,51.45,324.1,121.7,104.9,457.07,5.87,0.99
2012-06-22,53.3,318,122.2,105.3,470.34,5.93,0.99
2012-06-25,54.9,308.8,119.2,104.3,468.82,5.95,0.99
2012-06-26,54.8,302.5,117.8,103.6,472.76,5.96,0.99
2012-06-27,55.05,306.8,118.4,104.3,478.2,5.96,0.99
2012-06-28,58.9,306,118.2,103.5,465.21,5.99,0.98
2012-06-29,58.45,320,121,105.3,502.09,5.9,0.99
2012-07-02,56.5,326.6,123.8,106.1,494.24,5.9,0.99
2012-07-03,56.25,338.9,125,107.9,518.71,5.91,0.99
2012-07-04,56.5,340.5,125.1,107.3,520.025,5.92,0.99
2012-07-05,57,339,123.3,107.5,521.34,5.98,0.99
2012-07-06,56.8,331,121,107.6,507.25,6.01,0.99
2012-07-09,59.2,327.5,120.6,107.3,519.98,6.05,0.99
2012-07-10,59.45,337.6,120.3,108.4,508.09,6.05,0.99
2012-07-11,59.5,333.5,120,108.8,520.91,6.07,0.99
2012-07-12,63,331,119.6,107.7,525.32,6.11,1
2012-07-13,64.25,337.5,119.8,107.9,532.02,6.1,1
2012-07-16,63.8,339.6,120,109,540.15,6.11,1
2012-07-17,63.1,336.3,120.5,109.6,539.75,6.06,1
2012-07-18,63,336,123.4,111.5,546.51,6.08,0.99
2012-07-19,64.1,351.4,125.5,114.6,561.7,6.05,0.99
2012-07-20,63,343.8,128,113.5,558.32,6.1,1
2012-07-23,61.7,325,125,110.6,539.43,6.15,1.01
2012-07-24,64.4,331.6,122.3,111.3,543.25,6.15,1.01
2012-07-25,64.1,336.4,118.8,110.7,544.38,6.13,1.01
2012-07-26,64.05,352,120.4,113.3,542.41,6.07,1.01
2012-07-27,63.7,361,121.6,113.9,544.35,6.04,1
2012-07-30,62.8,366.6,121.8,115,545.46,6.07,1
2012-07-31,62.1,365,120,114.3,533.52,6.06,1
2012-08-01,62,361.4,119.2,112.6,538.5,6.05,1.01
2012-08-02,62.2,352.3,117.6,112.8,525.73,6.03,1
2012-08-03,63.5,354.9,118.5,113.3,555.46,6.08,1.01
2012-08-06,63.3,367,118.2,114.7,554.91,6.01,1.01
2012-08-07,63.65,365.4,118.4,115,560.73,5.99,1.01
2012-08-08,63.9,358.4,111,113.4,563.53,6.03,1.02
2012-08-09,63.9,360.2,110,114,565.03,6.05,1.02
2012-08-10,62.4,362,109.3,111.5,564.12,6.07,1.02
2012-08-13,63.8,359.6,108.7,110.3,559.55,6.03,1.02
2012-08-14,63.3,366.2,108.6,110.2,562.84,6.03,1.02
2012-08-15,62.7,350.5,109.3,111.4,572.09,6.06,1.02
2012-08-16,64.2,355.3,109.2,103,579.96,6.06,1.01
2012-08-17,65.1,357.4,108.8,101.5,579.4,6.04,1.02
2012-08-20,65.05,354.4,108.2,101.6,581.3,6.05,1.02
2012-08-21,66,361.6,108,101.2,578.49,5.99,1.02
2012-08-22,69.95,350.5,108.2,99,579.75,5.98,1.01
2012-08-23,69.85,346.2,107.7,99.58,568.87,5.93,1.01
2012-08-24,69.5,342,108.3,99.64,570.35,5.95,1.02
2012-08-27,69.65,349.9,108.2,99.66,567.93,5.94,1.02
2012-08-28,68.15,337,108.5,100.1,571.68,5.94,1.02
2012-08-29,67.85,338.3,108.8,101.2,567.16,5.94,1.02
2012-08-30,78.75,328.6,108.6,101.9,561.9,5.94,1.02
2012-08-31,78.5,333.1,109.2,102.2,570,5.91,1.02
2012-09-03,83.3,335,108.9,102.2,567.37,5.93,1.02
2012-09-04,79.7,328.2,107.9,102.1,564.74,5.92,1.02
2012-09-05,80,327,108,104.3,564.95,5.92,1.02
2012-09-06,80.5,338.6,108.8,105,563.54,5.9,1.01
2012-09-07,80,346.8,107.3,103.9,565.44,5.86,1.01
2012-09-10,79.25,348.5,105,103,562.99,5.83,1.01
2012-09-11,77,346.3,106.3,102.8,565.49,5.83,1.01
2012-09-12,74.15,348,103.8,103.1,560.8,5.78,1.01
2012-09-13,73.85,345,103.5,102.9,567.54,5.77,1
2012-09-14,73.8,365.8,103.9,103.8,563.3,5.69,1
2012-09-17,76.65,359.7,103.6,103.3,549.83,5.7,1
2012-09-18,73.85,353,103.8,103.2,543.89,5.71,1
2012-09-19,74,353,103.3,103,527.29,5.73,1
2012-09-20,72.8,347.1,104.6,104.3,530.26,5.75,1
2012-09-21,73.05,352.4,106.4,104.5,531.74,5.74,1
2012-09-24,74.35,348,105.9,103.6,529.26,5.77,1
2012-09-25,73.8,346,105.4,103.6,525.1,5.77,1.01
2012-09-26,72.6,335.9,103.2,103.4,521.96,5.8,1.01
2012-09-27,72.25,338.9,104.9,104,532.18,5.79,1.01
2012-09-28,72.95,336.5,107.8,104,531.51,5.77,1.01
2012-10-01,73.7,345.2,106,103.4,535.2,5.79,1.01
2012-10-02,75.15,344.8,106.9,105.3,529.78,5.77,1.01
2012-10-03,75.95,343.4,105.8,105.7,509.61,5.78,1.01
2012-10-04,77.75,339.2,107.1,105.1,527.84,5.76,1
2012-10-05,78.9,345.7,108.3,106.2,515.33,5.73,1.01
2012-10-08,78.2,336.8,107.4,105.6,514.64,5.75,1.01
2012-10-09,79.25,329.5,106.3,104.9,532.1,5.76,1.01
2012-10-10,78.5,330,105.6,104.5,527.96,5.79,1.01
2012-10-11,82.05,330,105.2,105,532.31,5.77,1.01
2012-10-12,82.05,328.1,104.8,104,528.11,5.75,1.01
2012-10-15,81.9,323.9,105.4,103.9,528.14,5.75,1.01
2012-10-16,83.55,333.2,105.9,104.8,526.44,5.72,1.01
2012-10-17,86.85,338.9,104.8,104.9,523.28,5.69,1.01
2012-10-18,86.2,347.9,103.7,105.2,523.14,5.69,1.01
2012-10-19,87,346.4,104,106,515.01,5.72,1.01
2012-10-22,84.85,340.5,103.5,104.9,504.18,5.71,1.01
2012-10-23,82.85,338,100.6,103.6,496.96,5.74,1.01
2012-10-24,83.5,345,101,103.7,492.15,5.76,1
2012-10-25,83.4,343.5,99.5,103.4,491.34,5.74,1
2012-10-26,82.95,341.8,99.65,102.9,496.04,5.78,1
2012-10-29,82.5,340.5,99.35,101.7,494.61,5.78,1
2012-10-30,80.6,344.4,101.2,100.8,492.92,5.76,1
2012-10-31,80.2,340,100.2,99,495.08,5.74,1.01
2012-11-01,83.9,346,99.05,100.1,500.48,5.75,1.01
2012-11-02,83,348.5,99,99.9,492.85,5.81,1.02
2012-11-05,81.4,348.8,98,99.04,499.95,5.84,1.02
2012-11-06,81,350.1,96.4,98.8,516.5,5.83,1.02
2012-11-07,81.4,349.5,101,93.76,494.52,5.85,1.02
2012-11-08,81.4,343.3,98.25,92.12,498.23,5.86,1.02
2012-11-09,79.35,343.1,98.75,92.68,505.73,5.88,1.02
2012-11-12,78.95,343.2,95.75,92.58,501.05,5.86,1.02
2012-11-13,75.6,320.4,97.25,92.02,501.5,5.87,1.02
2012-11-14,74.3,315.2,94.25,91.72,505.88,5.86,1.02
2012-11-15,70.7,310.6,93.85,91.08,499.64,5.85,1.01
2012-11-16,69.5,305.8,92.35,90.98,506.91,5.85,1.01
2012-11-19,70.05,312.2,93.1,91.42,520.43,5.84,1.01
2012-11-20,71.75,312.2,92.55,92.46,503.42,5.82,1.02
2012-11-21,71.25,315.3,93.2,92.72,507.14,5.82,1.02
2012-11-22,72,322.6,95,93.14,504.91,5.78,1.02
2012-11-23,72.25,325.7,96.15,95.04,502.68,5.78,1.02
2012-11-26,70.25,325,96.55,93.92,502.11,5.75,1.02
2012-11-27,70.8,324.7,96.5,93.5,499.53,5.75,1.01
2012-11-28,69,319,95.45,92.8,498.21,5.79,1.02
2012-11-29,70.95,325.5,95.05,93.78,503.18,5.74,1.01
2012-11-30,76.25,328.4,95.9,93.2,508.63,5.74,1.01
2012-12-03,75.4,326,94,93.14,506.74,5.71,1.02
2012-12-04,76,323.1,95.2,92.8,501.69,5.7,1.02
2012-12-05,80.55,325.1,97.4,94.06,498.81,5.71,1.01
2012-12-06,80.45,330.2,99.8,96.08,487.71,5.71,1.02
2012-12-07,80.2,328.8,99.2,98.8,493.89,5.78,1.02
2012-12-10,82.55,329.5,99.15,98.86,491.16,5.77,1.02
2012-12-11,82,330.2,98.2,99.4,490.05,5.74,1.02
2012-12-12,81.3,331.3,98.85,98.2,494.03,5.72,1.02
2012-12-13,82.5,329.6,98.95,96.74,487.18,5.71,1.02
2012-12-14,83.9,330.6,98.2,97.8,492.36,5.7,1.01
2012-12-17,82.35,327.7,97.45,96.32,491.62,5.67,1.01
2012-12-18,80.7,327,96.65,97.64,495.13,5.66,1.01
2012-12-19,82,323,82.15,97.26,499.69,5.61,1.01
2012-12-20,80,328.4,82.25,98.08,505.6,5.63,1.01
2012-12-21,80.6,328,81.65,97.36,498.21,5.65,1.02
2012-12-27,78.95,330.8,82,97,511.23,5.62,1.01
2012-12-28,77.8,327.2,82.9,96.78,513.05,5.66,1.02
2013-01-02,78.45,335.6,83.5,97.56,523.93,5.63,1.02
2013-01-03,78.95,334,83.9,98,529.34,5.69,1.02
2013-01-04,78.5,334.4,86.1,98.68,533.81,5.73,1.02
2013-01-07,81,337.5,87.4,98,533.21,5.72,1.02
2013-01-08,80.45,333.2,88,97.44,531.39,5.7,1.02
2013-01-09,80.9,335.5,88.95,97.72,531.89,5.71,1.02
2013-01-10,83.05,342,89.95,98.86,533.73,5.69,1.02
2013-01-11,83.2,346.9,90.4,97.92,526.11,5.62,1.02
2013-01-14,84.3,340.4,90,97.64,527.32,5.59,1.01
2013-01-15,84.2,337.3,89,97.88,522.21,5.6,1.01
2013-01-16,87.45,341.5,89,96.1,529.9,5.62,1.01
2013-01-17,90.3,349,88.5,95.8,533.06,5.58,1.01
2013-01-18,89.95,348.1,88,95.92,535.53,5.6,1
2013-01-21,95.1,354,88,96.16,537.04,5.6,1
2013-01-22,96.9,354.5,87.55,97.62,538.55,5.6,1
2013-01-23,101.8,352.2,87.5,99.26,532.2,5.6,1.01
2013-01-24,100.6,354.2,86.6,97.62,533,5.59,1.01
2013-01-25,103.6,356.8,87.2,98.22,527.19,5.54,1.01
2013-01-28,100.8,351,86.2,96.78,532.46,5.55,1
2013-01-29,98.65,357.3,87.05,96.86,542.09,5.55,1.01
2013-01-30,99.3,351,87.95,97.36,539.86,5.51,1
2013-01-31,98,341.1,86.9,96.38,537.71,5.51,1
2013-02-01,96.8,345.5,89.6,97.44,532.89,5.47,1
2013-02-04,97.2,334.3,89.15,97.68,529.6,5.5,1
2013-02-05,96.7,338.9,88.6,98.86,532.76,5.51,1.01
2013-02-06,94.7,335.3,89.65,98.56,532.23,5.52,1
2013-02-07,93.85,338,89.75,98.22,527.84,5.51,1
2013-02-08,94.7,340.3,90,97.6,533.89,5.58,1.01
2013-02-11,95.55,348.6,90.15,96.62,540.56,5.57,1.01
2013-02-12,99.25,361.5,90.25,99.08,541.26,5.55,1.01
2013-02-13,97.55,385.2,91.9,100,537.09,5.54,1.01
2013-02-14,97.5,389.2,91.5,98.86,544.69,5.6,1.01
2013-02-15,102,387.4,92.65,97.98,537.1,5.6,1.01
2013-02-18,103.9,385,93,97,538.72,5.59,1.01
2013-02-19,106.2,395.5,93.85,97.8,540.34,5.59,1.01
2013-02-20,108,397,94.05,97.5,529.65,5.58,1.01
2013-02-21,105.7,386.8,93.5,97.32,524.93,5.66,1
2013-02-22,103.7,392.5,94.35,96.76,526.8,5.66,1
2013-02-25,102.8,388.8,95.75,96.4,520.12,5.61,1
2013-02-26,100.9,388.6,94.95,90.98,528.34,5.7,1
2013-02-27,100.7,389.2,94.5,90.1,528.58,5.69,1
2013-02-28,102.9,390,96.85,91.32,522.64,5.68,1
2013-03-01,104.8,384.9,99.95,91.88,520.27,5.74,1
2013-03-04,104.4,375.3,99.75,91.66,516.62,5.73,1
2013-03-05,103,375,100.4,92.7,519.85,5.72,1
2013-03-06,101.5,375.7,100.4,93.1,517.46,5.72,1
2013-03-07,101.9,373.6,100.9,95.74,524.46,5.73,1.01
2013-03-08,117.1,378.1,100.8,95.58,524.17,5.7,1
2013-03-11,118.9,375.6,101.7,96,528.36,5.74,1
2013-03-12,118.6,374.3,101,96.1,528.15,5.71,1
2013-03-13,123.9,370.4,102.4,96.3,531.19,5.74,1
2013-03-14,122.4,370.4,102.3,96.8,536.27,5.76,0.99
2013-03-15,123.1,366.7,103.6,96.98,532.83,5.7,0.99
2013-03-18,120,362,102.3,96.36,540.32,5.77,0.99
2013-03-19,120.3,358.8,102,95.52,532.44,5.76,0.99
2013-03-20,127,360.1,103.3,96.14,536.67,5.76,0.99
2013-03-21,128.3,355.2,101.8,97.34,533.78,5.77,0.99
2013-03-22,129,350.2,99.9,97.6,537.66,5.76,0.99
2013-03-25,133,350,99.15,98,544.87,5.76,0.99
2013-03-26,134,355.1,108,97.8,556.24,5.79,0.99
2013-03-27,134.5,352.1,107.1,97.46,563.46,5.84,1
2013-04-02,139.5,351.6,109.3,99.7,564.51,5.81,1
2013-04-03,144,348,109.7,100.8,552.09,5.81,1
2013-04-04,141.8,346,111,98.4,542.29,5.81,1
2013-04-05,138.4,347.1,111.5,95.92,534.22,5.76,1
2013-04-08,139.7,338,113,96.2,534.38,5.72,1
2013-04-09,146,336,113.9,94.8,538.48,5.72,1
2013-04-10,148.4,341,114,95,538.96,5.7,0.99
2013-04-11,154.4,337.5,114.5,94.1,531.08,5.68,1
2013-04-12,152.9,332.3,114.9,93.52,521.1,5.71,1
2013-04-15,156.5,323.9,115,93.6,505.87,5.7,0.99
2013-04-16,155.6,325.3,113.7,92.26,503.88,5.68,0.99
2013-04-17,147.5,321,109.3,90.5,492.1,5.68,0.99
2013-04-18,148,320.3,112.3,89.92,501.96,5.72,0.98
2013-04-19,147.4,324.9,108.5,90.02,500.51,5.68,0.98
2013-04-22,147.5,317,109.4,89.2,507.84,5.72,0.98
2013-04-23,148,327,112.3,90.5,511.91,5.74,0.97
2013-04-24,148.3,330.6,112.8,90.46,522.03,5.73,0.97
2013-04-25,148.2,334,114.1,91.4,531.66,5.7,0.97
2013-04-29,149.2,330,113.5,91.58,535.02,5.69,0.98
2013-04-30,147.6,329.3,113.2,90.6,531.71,5.7,0.98
