"Date","Vestas","MaerskA","Coloplast","Genmab","GN","Lundbeck","NovoNordisk","USD","NOK","C20index"
2011-03-11,35.8,8454.44,145.5,52,48.5,124.3,134.4,5.42,0.96,461.95
2011-03-14,38.46,8423.24,145.5,50.3,48.05,122.2,132.5,5.35,0.95,460.09
2011-03-15,38.86,8274.19,144.4,48.63,47.45,119.1,129.1,5.37,0.94,449.25
2011-03-16,38.7,8310.58,142.3,49.87,47.06,116.5,128,5.35,0.95,448.53
2011-03-17,39.9,8345.25,141.6,49.02,47.23,118.5,127.8,5.33,0.94,451.68
2011-03-18,41.6,8527.23,146,50.3,47.81,120.6,131,5.28,0.95,461.97
2011-03-21,40.02,8551.5,145.5,50.05,47.87,121.9,129.7,5.25,0.95,460.52
2011-03-22,40,8511.63,146.4,49.58,47.46,122.3,129.4,5.25,0.94,458.46
2011-03-23,40.96,8548.03,148,50.45,47.48,121.2,130.2,5.28,0.94,460.42
2011-03-24,42.12,8483.9,148.4,49.12,47.62,122.2,129,5.28,0.95,462.06
2011-03-25,42.86,8461.37,151.9,50.1,48.65,120.9,127.5,5.28,0.95,459.85
2011-03-28,44.94,8442.31,152.4,53.5,48.1,120,126.8,5.31,0.95,459.35
2011-03-29,43.88,8423.24,152,58.5,48,121.9,128.4,5.3,0.94,460.05
2011-03-30,45.04,8438.84,152,57,49.23,124.1,131.7,5.29,0.95,467.74
2011-03-31,45.64,8379.91,152.4,56,49.41,122,132.2,5.25,0.95,467.15
2011-04-01,44.66,8353.92,157.6,55.1,50.25,121.2,132.2,5.27,0.96,469.16
2011-04-04,44.86,8353.92,155.5,56,50.65,122.5,132.3,5.24,0.95,469.09
2011-04-05,42.68,8340.05,155.5,56.3,50.5,121,134.2,5.26,0.96,470.96
2011-04-06,41.8,8291.52,156,55.85,50.9,119.7,135.5,5.21,0.96,472.88
2011-04-07,40.2,8409.38,154.4,55.5,51,121.3,133,5.22,0.95,469.39
2011-04-08,40.18,8437.11,154.7,56.5,51,122.5,132.8,5.18,0.96,470.97
2011-04-11,40.58,8346.98,154.9,58,50.1,121.8,132.4,5.17,0.95,470.04
2011-04-12,40,8284.59,154,55.85,50.15,123.2,131.1,5.15,0.95,465.29
2011-04-13,40,8236.06,152.8,55.5,50.35,125.3,131.9,5.15,0.95,465.57
2011-04-14,39.04,8256.86,151.8,55.05,50.45,124.7,130.3,5.18,0.95,462.28
2011-04-15,37.9,8298.45,153,54.6,50,125.6,130.4,5.16,0.96,462.1
2011-04-18,36.36,8069.67,153.3,54.75,49.3,126.5,130.7,5.22,0.96,457.33
2011-04-19,36.9,8055.81,154,54.6,49.76,125.2,130.1,5.21,0.96,458.24
2011-04-20,35.66,8242.99,152.5,54.6,50,126.4,133.7,5.14,0.96,466.27
2011-04-26,35.86,8277.66,151.7,54.1,49.6,126.2,130.4,5.1,0.96,463.79
2011-04-27,35.24,8312.32,149.5,54.15,49.88,126.5,127,5.08,0.96,458.03
2011-04-28,35.42,8388.58,146.5,54.4,49.34,123,126.9,5.04,0.96,457.99
2011-04-29,35.76,8575.76,148,54.4,49.95,120.9,127.3,5.02,0.96,462.81
2011-05-02,35.86,8471.77,149,54.85,50.2,124.8,130.4,5.03,0.96,467.61
2011-05-03,35.54,8402.44,151.8,55.05,49.51,126.4,128.4,5.05,0.96,462.91
2011-05-04,32.7,8298.45,150.4,55.1,49.1,126,128,5.01,0.95,457.76
2011-05-05,32.6,8277.66,141.3,54.9,48.55,126.5,127.2,5.03,0.94,453.92
2011-05-06,31.68,8305.39,145.4,55,49.72,128.2,128.7,5.14,0.94,459.05
2011-05-09,31.44,8291.52,142,54.2,50.3,129.1,128.9,5.18,0.95,458.39
2011-05-10,31.52,8263.79,141.5,54.1,50.9,129.3,128.3,5.19,0.96,455.82
2011-05-11,31.64,8624.29,143.6,54.05,51.6,130.6,127.1,5.19,0.96,459.21
2011-05-12,31.24,8700.55,144.2,53.05,51.8,133.9,128.2,5.27,0.96,459.69
2011-05-13,31.22,8743.88,145.4,53,51.75,135.6,130.9,5.22,0.95,463.5
2011-05-16,31.2,8700.55,147.3,53.6,52.35,132.4,129.9,5.27,0.95,463.28
2011-05-17,31.58,8665.89,146.3,53.35,51.6,131,129,5.26,0.94,460.56
2011-05-18,32.06,8568.83,145,52.9,52.05,131,128.9,5.24,0.94,460.56
2011-05-19,33.14,8568.83,148,52.55,52,130.7,130.8,5.23,0.95,462.26
2011-05-23,31.92,8402.44,147.7,51.25,51.6,132.2,129.4,5.32,0.95,454.64
2011-05-24,30.6,8367.78,150.2,50.15,51.8,131.8,130.3,5.29,0.95,455.75
2011-05-25,30.92,8340.05,151.9,49.7,51.75,133,130.4,5.3,0.95,456.24
2011-05-26,29.12,8263.79,152,48,51.65,133.9,129.4,5.26,0.96,451.3
2011-05-27,29.4,8360.85,151,48,51.75,134,129.5,5.23,0.96,453.27
2011-05-30,30.2,8242.99,150.7,47.85,51.75,131.8,129.7,5.22,0.96,454.4
2011-05-31,31.24,8319.25,152.6,47.7,51.55,133.2,129.9,5.18,0.96,456.25
2011-06-01,30.66,8180.6,153,47.4,52,133.9,130.1,5.17,0.96,454.55
2011-06-06,30,7937.95,154.8,46.6,51.45,133.1,129.5,5.11,0.95,449.52
2011-06-07,30.3,7750.77,152.8,47.6,51.3,133.3,129.4,5.09,0.95,447.24
2011-06-08,28.98,7542.79,153.6,45.9,50.2,133.1,126.8,5.1,0.95,437.81
2011-06-09,28.86,7660.64,153.1,46,50.3,131.9,127.4,5.1,0.95,439.76
2011-06-10,29.28,7653.71,153.7,43.91,50.2,130.5,128.6,5.15,0.95,438.79
2011-06-14,30.16,7577.45,154.1,44.1,49.26,130,128.8,5.16,0.96,440.61
2011-06-15,29.12,7341.74,152.7,44.2,48.64,127.8,127.5,5.22,0.95,432
2011-06-16,27.4,7307.08,149.2,42.6,47.59,128,124.4,5.29,0.95,422.57
2011-06-17,27.5,7334.81,150.6,41.91,47.9,129.4,124.3,5.23,0.95,423.19
2011-06-20,26.1,7112.96,149.6,41.53,47.02,128.3,123.2,5.24,0.94,416.6
2011-06-21,25.86,7369.47,150.5,40.81,48.08,130.1,124.5,5.19,0.94,423.2
2011-06-22,24.62,7196.15,151,40.41,48.36,130,123,5.18,0.95,420.53
2011-06-23,23.38,6974.31,151.2,38.25,48.45,127.6,121.4,5.25,0.96,414.69
2011-06-24,22.48,7015.9,152,34,48.4,127.5,123.7,5.25,0.96,415.93
2011-06-27,22.54,7057.5,154.1,36.07,48.54,128.3,124.6,5.25,0.96,414.92
2011-06-28,23.14,7106.03,151.7,40.5,48.45,127.8,125,5.23,0.96,415.59
2011-06-29,23.68,7203.08,151.8,40.28,48.96,130.9,127.9,5.17,0.96,423.86
2011-06-30,23.9,7376.4,156.2,40,49.52,135.3,129.1,5.16,0.96,431.06
2011-07-01,25.6,7452.66,156.8,40.49,49.94,135.7,129.8,5.15,0.96,436.16
2011-07-04,26,7466.53,158.1,42.95,50.25,135.8,131,5.14,0.96,440.81
2011-07-05,26.02,7334.81,160.2,43.8,49.95,135.7,131.5,5.16,0.96,439.83
2011-07-06,25.5,7307.08,158.4,41.84,50,139.6,131.4,5.21,0.96,436.43
2011-07-07,25.6,7320.94,159.6,41.48,50.8,139.7,132.1,5.24,0.96,438.57
2011-07-08,25.74,7279.34,160.6,41.05,50,137.4,132.2,5.24,0.96,437.94
2011-07-11,25.58,7029.77,159.5,40.1,48.35,135,131.7,5.31,0.96,431.82
2011-07-12,25.44,7015.9,159,39.59,47.96,134.1,129.4,5.34,0.96,427.4
2011-07-13,26,7078.3,159.2,40.22,48.5,133.3,130.7,5.3,0.95,433.05
2011-07-14,25.76,6967.37,158.6,39.8,48.03,134.6,130.6,5.25,0.95,430.4
2011-07-15,25.84,6891.11,158.1,40.87,48.15,135.6,132.1,5.27,0.95,432.51
2011-07-18,24.84,6766.32,156.7,40.14,48.11,133,134,5.31,0.95,429.11
2011-07-19,24.46,6877.25,160.2,41.32,48.9,136,133,5.27,0.95,431.34
2011-07-20,24.62,6922.31,160.4,43.27,48.67,136.9,131.5,5.25,0.96,431.08
2011-07-21,25.2,7029.77,161,43.31,49.1,135.8,129.9,5.24,0.96,433.84
2011-07-22,25.3,7112.96,163,43.3,49.47,135.7,131,5.18,0.96,438.05
2011-07-25,24.94,6953.51,165.5,42.1,49.08,136,131,5.18,0.96,435.81
2011-07-26,24.32,6960.44,161.4,42.5,49.3,136,128.5,5.15,0.96,431.07
2011-07-27,23.56,6908.44,161.6,40.62,48.67,135,128.8,5.16,0.96,427.78
2011-07-28,23.18,6811.39,161.1,40.5,47.77,132.2,128.8,5.22,0.96,425.91
2011-07-29,22.92,6669.27,159.6,40.22,47,130.1,127,5.22,0.96,420.54
2011-08-01,22.52,6579.14,160.8,40.11,47.15,131.1,126.2,5.17,0.97,418.58
2011-08-02,21.24,6430.09,156.7,40.01,44.91,130.2,125.3,5.26,0.97,406.28
2011-08-03,21.04,6357.29,154.2,39.7,43.69,131.5,121.6,5.21,0.97,397.77
2011-08-04,20.74,6100.78,151.8,39,41.92,131.2,119.8,5.23,0.96,389.5
2011-08-05,21.32,6239.44,149.6,36.94,42.12,128.1,111,5.26,0.96,375
2011-08-08,19.99,5816.54,143.5,35.23,39.55,119.5,110.4,5.24,0.96,363.18
2011-08-09,20.32,5875.47,147,45.75,39.82,116.7,114.2,5.22,0.95,370.94
2011-08-10,19.34,5528.84,144.2,41.8,40.25,118.5,111.4,5.19,0.95,362.59
2011-08-11,18.62,5584.3,142.3,41,36.78,121.5,110.2,5.27,0.95,361.16
2011-08-12,18.12,5650.16,145,42.44,38.2,122.1,114.1,5.23,0.95,372.43
2011-08-15,18.18,5840.81,146.3,42.24,37.85,128.2,116.3,5.21,0.95,380.48
2011-08-16,17.8,5830.41,144.9,42.65,37.04,124.2,115.5,5.19,0.95,373.09
2011-08-17,22.02,6031.46,145.4,42.51,37.44,126.1,115.3,5.15,0.96,370.02
2011-08-18,20.68,5684.82,153.4,39.51,35.24,119.7,110.6,5.19,0.95,352.67
2011-08-19,20.88,5459.51,157.6,38.06,33.71,120.4,111.1,5.18,0.95,348.93
2011-08-22,20.96,5483.77,155.2,37.61,33.08,119.9,109,5.17,0.95,345.19
2011-08-23,19.9,5535.77,153.9,38.18,33.8,119.2,105.9,5.15,0.95,338.9
2011-08-24,20.88,5560.03,152.5,38.19,34,119.6,105.1,5.16,0.95,340.86
2011-08-25,20.58,5407.51,152.5,37.84,34.27,116,101.9,5.16,0.96,335.1
2011-08-26,20.5,5424.85,152.1,36.8,34.3,115.5,103.2,5.17,0.96,337.12
2011-08-29,21.2,5636.29,155,38.2,35.65,116.5,106.1,5.14,0.96,346.61
2011-08-30,20.88,5670.96,152.5,36.51,35.54,113,107.1,5.17,0.96,347.04
2011-08-31,21.8,6062.65,155.5,37.16,36.37,114.8,110.7,5.16,0.96,359.41
2011-09-01,21.82,6003.73,161,37.8,36.85,115.9,112.6,5.22,0.97,362.53
2011-09-02,20.66,5726.42,162,36.18,35.39,112.7,110.1,5.23,0.97,351.78
2011-09-05,19.72,5490.71,155.3,35.87,33.9,108.3,108,5.27,0.97,341.18
2011-09-06,19.14,5504.57,156.6,35.8,33.67,106.6,109.7,5.28,0.98,342.08
2011-09-07,19.93,5743.75,160,35.42,35.27,112.1,112.7,5.31,0.99,353.7
2011-09-08,20.06,5781.88,160.1,35.52,35.51,112.1,114.7,5.3,0.99,356.67
2011-09-09,18.78,5566.97,159.8,35,35,109.6,111.4,5.39,0.99,347.15
2011-09-12,18.57,5435.24,155,34,34.12,103.1,108.4,5.45,0.98,336.72
2011-09-13,18.53,5390.18,152.5,34.5,34.93,104.6,108,5.46,0.96,337.48
2011-09-14,19.01,5473.37,155.3,34.95,35.24,104.6,108.6,5.42,0.96,340.34
2011-09-15,19.82,5722.95,157,36.6,37.7,108.9,109.8,5.4,0.96,349.32
2011-09-16,19.65,5653.62,157.8,36.79,38.07,108.5,109,5.41,0.96,347.59
2011-09-19,18.91,5494.17,156.9,35.79,37.03,106.1,108,5.46,0.96,340.98
2011-09-20,18.87,5625.89,159.7,34.95,36.1,105.9,111.2,5.43,0.96,348.42
2011-09-21,18.03,5757.62,161.9,34.38,36.68,103.4,110.5,5.46,0.96,349.47
2011-09-22,17.08,5508.04,156.3,33.01,35.1,99.75,107.4,5.54,0.95,338.99
2011-09-23,16.68,5438.71,154.1,31.62,34.46,101,107.5,5.54,0.94,338.72
2011-09-26,17.17,5393.65,157.5,31.48,34.59,104,108.6,5.51,0.95,341.62
2011-09-27,18.4,5514.97,162.4,31.91,35.52,104.5,113.1,5.48,0.96,355.52
2011-09-28,18.82,5476.84,163.2,32.2,34.48,104.9,110,5.46,0.95,350.63
2011-09-29,18.97,5546.17,166,32.99,35.15,107.9,110,5.47,0.95,353.58
2011-09-30,18.16,5445.64,160.7,32.41,34.31,106.4,111.2,5.51,0.94,350.34
2011-10-03,17.97,5449.11,160.6,31.85,33.99,104.2,110.9,5.58,0.95,349.82
2011-10-04,16.9,5365.92,161,30.8,32.67,101.4,111.1,5.65,0.95,342.02
2011-10-05,17.27,5466.44,161.2,30.5,33.6,103,109.6,5.58,0.95,342.98
2011-10-06,18,5476.84,160.8,31.1,34.25,105.3,107.2,5.61,0.95,342.77
2011-10-07,17.56,5469.91,159.8,30.96,35.52,105.5,106.4,5.54,0.95,343.55
2011-10-10,17.52,5563.5,159.8,31.4,36.1,107.8,109,5.48,0.95,349.61
2011-10-11,18,5587.76,156.8,31.65,35.9,106.4,107.2,5.47,0.96,346.09
2011-10-12,19.13,5844.27,156,31.96,37.1,106.7,109.7,5.41,0.96,353.91
2011-10-13,18.47,5847.74,156.6,32.1,36.59,107.3,108.3,5.42,0.96,349.74
2011-10-14,18.66,5951.73,159,31.75,37.44,109.1,106.8,5.39,0.96,349.29
2011-10-17,18.22,5837.34,156.4,31.66,36.69,108.8,104,5.4,0.96,342.61
2011-10-18,17.88,5816.54,156.5,31.7,37.22,107.8,106,5.44,0.96,345.84
2011-10-19,17.94,5788.81,159.2,31.75,37.4,106.8,104.5,5.38,0.96,342.98
2011-10-20,18.01,5778.41,156,31.58,36.9,105.9,105.9,5.39,0.97,342.43
2011-10-21,18.35,5896.27,158,32.95,38,107,107.1,5.4,0.97,349.47
2011-10-24,19.4,6083.45,157.7,32.2,38.99,106.6,107.1,5.37,0.97,354.35
2011-10-25,21.2,6135.45,157.6,32.1,39.53,107.5,107.9,5.35,0.97,355.8
2011-10-26,21.32,6066.12,158.5,32.1,40,108.1,109,5.35,0.97,358.78
2011-10-27,22.24,6277.57,156,32.52,40.51,110.9,114.1,5.3,0.97,372.32
2011-10-28,22.28,6378.09,158.1,31.75,40.9,113.5,117.1,5.26,0.97,374.75
2011-10-31,16.87,6041.86,157.1,31.5,39.95,109.2,115,5.32,0.97,362.77
2011-11-01,16.53,5792.28,160.3,31,38.32,106.7,114.3,5.46,0.96,353.64
2011-11-02,16.36,5660.56,160,31.3,39.07,104.5,114.4,5.39,0.96,353.18
2011-11-03,16.58,5795.75,164.2,29.8,40.34,105.6,117.2,5.4,0.96,361.36
2011-11-04,16.15,5774.95,169.9,29.8,40.04,104.9,118.8,5.4,0.96,362.52
2011-11-07,16.54,5636.29,168.3,29,40.02,104,118.6,5.42,0.96,364.81
2011-11-08,16.45,5733.35,169.6,28.7,39.97,105,120.6,5.4,0.96,370.26
2011-11-09,15.93,5681.36,168.8,28,40.7,107,122.3,5.46,0.96,369.24
2011-11-10,15.03,5670.96,168.2,27.37,44,105.9,120,5.47,0.96,365.28
2011-11-11,16,5754.15,168.7,27.55,47.05,115.7,120.6,5.45,0.96,373.08
2011-11-14,15.96,5830.41,167.8,28.02,48.1,115.3,122.1,5.45,0.96,375.54
2011-11-15,15.68,5910.13,169.6,26.89,49.07,114,123.2,5.5,0.95,376.41
2011-11-16,15.45,5892.8,169.4,25.7,48.87,114.1,124.5,5.52,0.96,376.84
2011-11-17,14.98,5858.14,170.7,26.18,48.43,112.4,124.2,5.52,0.95,376.05
2011-11-18,14.88,5747.22,167.4,25.55,47.45,111.9,124.2,5.48,0.95,373.87
2011-11-21,14.5,5587.76,164.1,25.25,46.83,109.1,122,5.53,0.95,367.58
2011-11-22,14.22,5480.31,164,24.69,46.88,109,120.1,5.5,0.95,365.32
2011-11-23,13.64,5428.31,163.8,23.88,45.91,107,119.6,5.56,0.95,363.45
2011-11-24,13.91,5424.85,161.6,23.92,45.55,105.6,117.8,5.56,0.95,360.21
2011-11-25,14.2,5424.85,160,23.91,45.4,106.3,120,5.62,0.95,363.41
2011-11-28,14.72,5643.23,163.3,24.5,46.65,108,121.9,5.57,0.95,371.02
2011-11-29,14.36,5747.22,164.9,25.85,47.5,107.2,122.8,5.58,0.95,373.03
2011-11-30,14.88,6225.57,169.3,27.3,49,106.9,125.6,5.54,0.96,385.19
2011-12-01,14.79,6086.92,167,26.15,48.7,106.5,122.4,5.51,0.96,378.11
2011-12-02,15.01,6291.43,167,26.84,48.13,106.1,125.3,5.5,0.96,382.84
2011-12-05,15.26,6326.1,166.3,27.25,48.5,106.9,124.3,5.53,0.96,384.73
2011-12-06,14.8,6242.9,168,26.8,48.59,107.4,126.4,5.55,0.96,385.02
2011-12-07,14.57,6145.85,169.5,27.25,48.2,107.3,127.6,5.56,0.97,385.54
2011-12-08,13.4,6066.12,168.4,26.75,47.47,107.7,127.5,5.54,0.97,381.65
2011-12-09,13.47,6038.39,166.2,27.3,46.42,106.5,126.9,5.56,0.97,380.19
2011-12-12,13.13,6017.59,166,27.2,46.7,106.4,126.8,5.61,0.97,376.74
2011-12-13,13.43,6031.46,163.6,27.14,47.13,106.6,128.7,5.64,0.96,380.45
2011-12-14,12.8,5681.36,162.3,25.85,45.8,104.5,126.5,5.72,0.96,371.36
2011-12-15,12.8,5660.56,161.5,26.7,45.88,105.3,127.9,5.71,0.96,374.08
2011-12-16,12.74,5660.56,160.2,26.56,46.05,103.5,127.2,5.69,0.96,372.73
2011-12-19,11.81,5695.22,158.4,28.2,46.25,103.4,129,5.7,0.96,374.78
2011-12-20,12.23,5778.41,160.2,33.85,46.16,105.3,129.6,5.69,0.96,380.02
2011-12-21,12.08,5823.48,160.6,36.22,46.92,105.5,129.9,5.69,0.96,380.01
2011-12-22,11.87,5955.2,158.8,36.2,46.51,106,127,5.7,0.96,377.62
2011-12-23,11.9,6066.12,160.5,36.5,46.5,109.1,129.2,5.69,0.96,382.6
2011-12-27,11.81,6118.12,162,36.97,46.76,109,129.6,5.69,0.95,383.36
2011-12-28,11.8,6059.19,161.6,37.4,47.31,109.4,131.1,5.69,0.95,384.91
2011-12-29,11.82,6131.98,163.3,37.02,47.52,110.6,131.2,5.77,0.96,385.91
2011-12-30,12.4,6211.71,165.2,37.6,48.38,108,132,5.75,0.96,389.95
2012-01-02,13.59,6336.5,163.6,37.79,48.68,110.6,134.5,5.75,0.96,398.1
2012-01-03,13.92,6385.03,164.8,38.9,49.8,111.6,133.8,5.71,0.96,400.26
2012-01-04,11.25,6364.23,161.8,37.22,49,109.5,132.4,5.74,0.97,393.93
2012-01-05,11,6482.08,162.7,37,50.2,109.9,135.8,5.79,0.97,399.66
2012-01-06,11.23,6378.09,163.8,36.28,49.95,109.5,136,5.82,0.97,398.42
2012-01-09,11.65,6360.76,167.1,34.8,50.15,111,139.3,5.84,0.97,403.55
2012-01-10,12.23,6395.42,168.8,34.94,52.45,111.8,138.4,5.81,0.97,406.01
2012-01-11,12.59,6353.83,168.4,34.84,51.2,111.5,136.6,5.85,0.97,402.1
2012-01-12,11.7,6475.15,166.8,35,51.5,110,136.4,5.84,0.97,402.3
2012-01-13,11.4,6447.42,167.4,39,56.75,110.1,135.4,5.82,0.97,401.19
2012-01-16,12.17,6426.62,168.6,37.76,58.2,111.2,137.8,5.87,0.97,405.5
2012-01-17,12.21,6440.49,168.6,39.6,57.5,111.8,138.7,5.81,0.97,406.09
2012-01-18,12.18,6523.68,167,40.8,58.5,111.1,138.7,5.8,0.97,406.97
2012-01-19,12.97,6530.61,168.8,43.49,59.35,110.8,139.2,5.76,0.97,409
2012-01-20,12.7,6478.62,168,49.38,59.3,110.5,136.6,5.76,0.97,405.46
2012-01-23,13.27,6478.62,166.6,47.31,58,109,135.1,5.71,0.97,406.19
2012-01-24,12.92,6544.48,168.1,45.11,57.3,109,133.9,5.72,0.97,403.14
2012-01-25,12.69,6669.27,166.7,46.57,57.55,108.6,134.4,5.74,0.97,404.47
2012-01-26,12.98,6814.85,166.7,47.34,58.6,109.5,134.5,5.66,0.97,408.91
2012-01-27,12.7,6662.33,167.4,45.57,58,110.8,133.1,5.66,0.97,404.96
2012-01-30,12.39,6613.8,167.5,44.2,57.3,110.2,132,5.67,0.97,401.65
2012-01-31,12.82,6929.24,167.8,44.65,57.65,112,134.4,5.64,0.97,408.53
2012-02-01,13,7251.61,171.3,45.8,58.4,113.4,136,5.64,0.97,416.66
2012-02-02,13.05,7161.49,172.6,44.99,59.4,112.2,141.9,5.68,0.97,424
2012-02-03,14.89,7327.87,173.7,45,58.85,113,146.3,5.65,0.97,432.89
2012-02-06,13.74,7327.87,173,46.09,58.5,113.6,147.2,5.7,0.98,431.84
2012-02-07,13.35,7355.6,172.5,44.32,58.65,114.8,150.5,5.67,0.98,436.34
2012-02-08,11.5,7383.34,172.9,43.01,58.15,112.9,151.6,5.6,0.97,437.35
2012-02-09,11.89,7452.66,172.9,41,57.95,112.6,150.5,5.59,0.97,437.97
2012-02-10,11.43,7397.2,174.8,42.98,58.6,113.4,151.2,5.64,0.98,437.68
2012-02-13,11.09,7584.38,175.4,43.06,58.45,114.9,154.2,5.61,0.98,444.97
2012-02-14,10.39,7591.32,176.9,42.7,58.5,114.9,153.2,5.64,0.99,442.18
2012-02-15,10.56,7736.9,177.8,43.87,59.85,115,157.8,5.68,0.99,453.12
2012-02-16,10.6,7612.11,176.4,43.03,59.6,115,156,5.73,0.98,448.72
2012-02-17,11.01,7882.49,174.2,44.04,59.05,113.5,155.5,5.65,0.99,450.81
2012-02-20,11.6,7979.55,173.3,43.25,59.45,114.2,156.9,5.6,0.99,457.14
2012-02-21,11.7,7861.69,178.7,42.7,60,114.5,156,5.62,0.99,453.9
2012-02-22,11.57,7390.27,180.5,42.35,58.8,114.5,156.9,5.62,0.99,451.26
2012-02-23,11.42,7390.27,180.4,42.29,60.15,113.6,159.3,5.59,1,452.97
2012-02-24,11.67,7549.72,181,42.5,59.35,116.4,158.8,5.54,0.99,455.32
2012-02-27,11.59,7279.34,180,42.61,59.5,116.7,157,5.55,0.99,449.34
2012-02-28,11.45,7265.48,184.7,42.7,60,118.8,159.8,5.53,0.99,454.54
2012-02-29,11.48,7438.8,183.6,43.1,61.4,118,156.5,5.53,1,453.77
2012-03-01,11.29,7702.24,184.8,42.85,61.1,116.4,158.2,5.58,1,457.05
2012-03-02,11.53,7605.18,184.8,41.79,61,117.9,158.9,5.62,1,457.04
2012-03-05,11.49,7480.39,184,41.8,61.3,117.1,158.9,5.62,1,455.05
2012-03-06,10.81,7196.15,182.5,39.21,59.35,114.2,155.6,5.65,1,443.68
2012-03-07,10.7,7168.42,184.3,39.1,60,114.4,157.3,5.67,1,446.43
2012-03-08,11,7168.42,184.3,38.9,60,115.9,157,5.61,1,447.68
2012-03-09,11.22,7431.86,186.8,39,61.5,118,159.7,5.64,1,456.16
2012-03-12,11.16,7418,187.6,38.88,61.5,117.7,160.6,5.67,0.99,456.08
2012-03-13,11.35,7535.85,187.8,39.04,61.75,118.2,161.2,5.69,1,459.94
2012-03-14,11.58,7438.8,186.2,39.25,61.5,118.2,160.2,5.69,0.99,458.29
2012-03-15,12.22,7452.66,181.8,39.07,60.85,116.8,159.9,5.69,0.98,457.64
2012-03-16,12.79,7404.13,182.6,39.2,60.3,117.1,160.7,5.67,0.99,458.93
2012-03-19,12.48,7300.14,182.3,42,59.8,116.2,161.8,5.65,0.98,458.08
2012-03-20,11.86,7189.22,184.7,41.4,59.75,115.5,162,5.63,0.98,456.98
2012-03-21,11.76,7099.09,186.9,42.44,59.15,116.9,162.7,5.62,0.98,456.62
2012-03-22,11.65,7126.83,186.8,41.25,58.5,114.6,159,5.65,0.98,449.85
2012-03-23,12,7244.68,188.3,41.32,58.25,114.2,156.3,5.62,0.97,447.66
2012-03-26,12.19,7230.82,193.3,44.9,60.4,114.9,158.8,5.6,0.98,453.21
2012-03-27,11.63,7092.16,191.9,45.8,59.6,114.7,156.4,5.58,0.98,446.3
2012-03-28,11.64,7064.43,193.2,45.99,60.2,115.4,158.9,5.58,0.98,449.64
2012-03-29,11.12,6835.65,192.2,45,59,113.5,154.6,5.6,0.97,438.87
2012-03-30,11.32,7112.96,193.2,46.2,59.55,111.8,154.5,5.57,0.98,444.71
2012-04-02,11.06,7258.55,197.7,47.9,61.15,113.2,163.1,5.59,0.99,459.26
2012-04-03,10.99,7307.08,200.6,46.81,63,115.5,167,5.59,0.98,465.15
2012-04-04,10.5,7085.23,198.4,45.6,62,113.8,163.5,5.66,0.98,453.71
2012-04-10,10.04,6828.72,195.1,44,60.85,110.4,164.8,5.67,0.98,449.12
2012-04-11,10.13,6839.12,193.5,42.95,60.45,110.2,163.6,5.66,0.98,448.12
2012-04-12,10.11,7002.04,196,43.54,62.85,111,165.1,5.66,0.98,454.36
2012-04-13,9.79,6821.79,194.8,43.95,62.8,109.3,164.8,5.66,0.98,451.04
2012-04-16,11.11,6904.98,196.8,44.05,63.05,110.4,168.4,5.71,0.98,455.97
2012-04-17,10.67,6852.98,199.2,44.75,64.15,110.4,170.8,5.67,0.99,461
2012-04-18,10.33,6946.57,199.5,45.7,64.6,112.5,170,5.68,0.98,460.74
2012-04-19,10.29,6974.31,199,45.69,64.6,111.6,171,5.68,0.99,463.76
2012-04-20,10.81,6898.05,199,45.45,64.55,113.2,170.8,5.64,0.99,462.98
2012-04-23,10.27,6783.66,194.8,45.4,62.75,112.5,168.4,5.67,0.98,454.98
2012-04-24,10.29,6800.99,194.5,45.34,63.95,112.4,167.2,5.65,0.98,456.19
2012-04-25,10.39,6800.99,195.2,45.24,63.75,112.6,167.2,5.63,0.98,457.43
2012-04-26,10.27,6891.11,206.4,45.25,63.15,111,167.7,5.63,0.98,456.98
2012-04-27,10.27,7203.08,205.8,45,62.9,112.1,162.7,5.62,0.98,454.59
2012-04-30,9.92,7258.55,208,44.8,63,112.5,165.8,5.63,0.98,458.75
2012-05-01,10.2,7383.34,207.2,45.39,63.1,111.9,164.6,5.61,0.98,459.52
2012-05-02,9.63,7362.54,207.8,45.36,61.45,109.7,165.4,5.66,0.98,459.38
2012-05-03,8.92,7355.6,210,45,65.6,110.4,169,5.67,0.99,465.55
2012-05-07,8.6,7182.29,207.8,44.33,65.45,109.2,167.4,5.71,0.98,459.54
2012-05-08,8.89,7043.63,208,43.8,64.05,108.9,167.8,5.71,0.98,457.38
2012-05-09,8.59,6849.52,205.4,42.55,62.2,106,165.2,5.74,0.98,449.25
2012-05-10,8.67,6898.05,205.2,43.35,63.95,108,165.1,5.74,0.98,451.57
2012-05-11,8.74,6759.39,207.4,42.83,65.4,109,167.4,5.74,0.98,453.61
2012-05-14,8.42,6561.81,204,41.25,64.65,118.6,163.7,5.78,0.98,443.62
2012-05-15,8.14,6634.6,203.4,41,65.85,115.1,161.6,5.79,0.98,439.41
2012-05-16,7.8,6218.64,204.6,42.87,66.25,117.4,165,5.84,0.98,440.45
2012-05-21,7.62,6256.77,202.4,42.09,68.05,123.9,168.3,5.83,0.97,442.21
2012-05-22,7.81,6291.43,204,42.38,68,126.2,168.9,5.82,0.98,447.2
2012-05-23,7.54,6093.85,201.2,42.41,67.1,125,165.6,5.87,0.98,437.87
