"Date","SimCorp","Ambu","DanskeBank","DSV","Genmab","SydBank","Vestas","WilliamDemant","GBP","NOK","C20index","TenYearBond"
2013-08-19,172.5,9.8,117.8,148.9,169,143.1,20.58,98.84,8.74,0.94,570.37,2.03
2013-08-20,172,9.7,114.5,146.7,169,141.5,20.68,100.1,8.72,0.93,567.59,1.98
2013-08-21,175,10,115.3,146.3,168.5,137.6,21.8,99.74,8.74,0.93,565.34,2.03
2013-08-22,177,10.05,116.4,148,169,135.7,22.14,98.88,8.72,0.92,566.51,2.09
2013-08-23,175,9.88,116.8,148.1,170.5,136.7,22.44,99.56,8.68,0.92,565.49,2.11
2013-08-26,174.5,9.9,116.1,148,176,137.9,21.6,99.3,8.69,0.92,565.85,2.06
2013-08-27,173,9.78,113.9,146.6,170.3,136.2,19.89,98.2,8.66,0.93,557.54,2.02
2013-08-28,182,9.82,114.4,147,165.7,137.5,20.98,97.5,8.64,0.93,553.99,2.05
2013-08-29,179,9.8,114.8,147.1,168,139.8,21.56,98.7,8.73,0.93,557.26,2.03
2013-08-30,177,9.72,113,148.1,166.9,136.2,21.12,96.8,8.74,0.92,551.76,2.05
2013-09-02,183,9.97,114.8,151.5,168,136.5,21.64,98.36,8.8,0.93,560.92,2.1
2013-09-03,183,10.1,114.6,151.2,168.9,135.7,22.1,97.88,8.8,0.93,555.54,2.18
2013-09-04,180,10.15,114,152.6,169,135.8,21.76,99.64,8.84,0.93,554.34,2.13
2013-09-05,180.5,10.12,115.4,152.7,170.8,135.8,22.68,98.32,8.85,0.93,554.64,2.23
2013-09-06,181,10.3,114.9,153.5,170.1,136,23.6,97.3,8.86,0.93,552.83,2.14
2013-09-09,180,10.3,115.9,154.5,170.2,137.5,23.66,95.84,8.87,0.93,556.42,2.14
2013-09-10,182,10.25,119.3,157.9,181.6,142,24.72,99.8,8.84,0.95,566.04,2.22
2013-09-11,181.5,10.32,119.7,157.1,187,140.7,24.4,99.94,8.86,0.95,565.61,2.19
2013-09-12,181,10.2,117.5,156.9,185,140.3,24.52,99.3,8.87,0.95,565.25,2.14
2013-09-13,183.5,10.3,116.4,157.3,184.3,138.4,24.54,101.6,8.88,0.95,563.42,2.11
2013-09-16,185,10.18,120.5,158.9,201,140.5,24.8,103.1,8.89,0.94,569.3,2.08
2013-09-17,182,10.2,120.9,160.5,198.5,139.8,24.78,103.4,8.88,0.95,568.3,2.13
2013-09-18,182.5,10.22,123.7,160.8,199.8,142.8,24.94,102,8.92,0.95,568.9,2.16
2013-09-19,184.5,10.35,125,161,202,146.3,25.32,103.3,8.86,0.95,576.84,2.12
2013-09-20,185.5,10.65,124.8,161.7,218,146.5,25.36,103.4,8.84,0.93,577.47,2.11
2013-09-23,186.5,10.97,122.8,161.2,212.5,144.6,24.4,102,8.87,0.94,569.64,2.08
2013-09-24,185,11.25,122.7,158.2,213.7,145.6,25.16,101.8,8.83,0.93,570.46,2.01
2013-09-25,185,11.3,121.4,158.2,218.1,143,24.68,101.7,8.86,0.92,565.81,1.99
2013-09-26,185,11.2,122.4,159.7,224.6,144,26.62,102.4,8.86,0.92,567.53,1.99
2013-09-27,185,11.22,121,159.7,231.6,143.2,27.82,101.7,8.88,0.92,569.24,1.95
2013-09-30,185.5,11.2,118.7,156.4,226,143.8,27.82,101.9,8.92,0.92,565.85,1.97
2013-10-01,187.5,11.07,120.5,157.5,229.3,145,29.7,102.6,8.94,0.92,567.3,1.98
2013-10-02,188,11.28,121.9,156.1,233.5,145.7,29.1,101.3,8.94,0.92,564.82,1.98
2013-10-03,187,11.35,123,155.6,233.7,146.7,29.76,102.6,8.89,0.92,566.59,1.98
2013-10-04,187.5,11.38,122.6,154.7,234.9,148.3,29.76,102.2,8.81,0.92,564.91,2
2013-10-07,185,11.57,120.6,154.7,235,147.6,29.34,103.4,8.84,0.92,565.22,1.96
2013-10-08,184,11.45,121.3,153.5,232,147.8,29.58,105.9,8.85,0.92,563.27,1.95
2013-10-09,181.5,11.4,120.5,153,227,150.5,28.42,107.4,8.81,0.92,558.83,1.94
2013-10-10,184,11.6,121.5,156,231.5,152.3,29.56,105.6,8.8,0.91,568.88,1.99
2013-10-11,185,11.75,123,156.7,236.9,152.3,29.78,106.4,8.79,0.92,569.44,1.98
2013-10-14,184,11.85,121.5,156.6,235.6,152.3,29.3,106.2,8.79,0.92,570.39,1.98
2013-10-15,184,11.97,122.9,156.5,237.9,153.6,29.94,104.4,8.81,0.92,569.86,2.02
2013-10-16,184.5,11.82,123.5,158.5,239,158.8,30.68,102.8,8.82,0.92,578.76,2.05
2013-10-17,185,11.85,123.3,156.1,239,159.5,31.1,103,8.8,0.92,580.14,1.99
2013-10-18,185,12.15,124.2,154.8,242.1,160,30.8,103.8,8.83,0.92,581.54,1.96
2013-10-21,185,12.68,123.4,158.2,250,160.8,31.24,105.4,8.81,0.92,584.91,1.97
2013-10-22,185,13.22,126,158,250.6,165,30.94,107,8.8,0.92,592.53,1.91
2013-10-23,185,13.25,124.5,157,247.8,165.8,30.28,106.6,8.76,0.92,591.13,1.89
2013-10-24,183,13,126.2,158.7,250,164,29.78,107.5,8.74,0.92,595.46,1.87
2013-10-25,182.5,12.85,127.4,158.9,251,162.8,29.12,106.4,8.76,0.92,593.07,1.86
2013-10-28,182.5,12.5,125.9,157.4,246,164,27.72,105.9,8.74,0.92,591.11,1.85
2013-10-29,180.5,12.25,126.6,157.6,246.6,163.6,29.32,106,8.71,0.92,594.32,1.83
2013-10-30,180,12.5,125.7,159.8,244.7,165.7,28.92,105.5,8.71,0.92,593.28,1.77
2013-10-31,180,12.38,128.3,160.7,238.5,162.3,29.5,108.7,8.77,0.92,578.31,1.77
2013-11-01,176.5,12.65,129.5,160,238,161.8,30.12,107,8.81,0.93,580.37,1.77
2013-11-04,177,12.7,128.3,160.5,236.7,162.5,29.4,106.3,8.82,0.93,581.16,1.75
2013-11-05,170.5,12.8,125.5,159.4,230.7,158.5,29.1,103.7,8.88,0.93,577.31,1.82
2013-11-06,178,12.75,127.1,161.8,239.1,159.4,33.44,104.1,8.88,0.93,587.47,1.83
2013-11-07,179,12.65,127.7,162.3,225.7,160,32.2,103.8,8.96,0.93,587.78,1.75
2013-11-08,178.5,12.65,126.6,161.7,214,159.2,32.42,102.5,8.93,0.91,585.78,1.82
2013-11-11,182,12.8,126.9,162.7,218,158.8,31.46,102.8,8.9,0.91,587.83,1.83
2013-11-12,182,12.88,125.6,161.2,214,158.8,30.94,102.1,8.83,0.9,583.92,1.87
2013-11-13,183.5,12.88,123.4,160.5,207.5,157.3,30.88,102.5,8.88,0.89,585.36,1.82
2013-11-14,184,12.18,123.6,162,207.7,157.5,31.38,102.5,8.91,0.9,589.53,1.79
2013-11-15,186,12.18,123.2,162,210.8,158,31.2,101.8,8.9,0.9,590.76,1.8
2013-11-18,187.5,12.2,123.9,162.7,210,158.6,31.56,103.8,8.89,0.9,595.35,1.78
2013-11-19,185,12.45,122.5,161.5,209.9,157.8,30.86,102.6,8.9,0.91,590.7,1.81
2013-11-20,179,12.4,120.3,160.5,209.6,156.4,30.4,102.3,8.9,0.91,587.53,1.79
2013-11-21,180,12.4,122,160.8,210.1,156.3,30.52,101.8,8.93,0.91,588.33,1.83
2013-11-22,179.5,12.38,122.6,161.2,213.2,155,30.72,101.1,8.94,0.91,585.51,1.82
2013-11-25,179,12.47,122.8,162.2,215.6,155.7,30.98,102.4,8.93,0.9,588.6,1.79
2013-11-26,178,12.62,121.3,162.1,224.7,155.7,30.8,103.2,8.9,0.9,586.73,1.75
2013-11-27,175,12.7,122.3,163.8,221.2,155.8,31.16,103.2,8.94,0.9,589.78,1.77
2013-11-28,176,12.7,124.9,166.8,229.4,155,31.54,102.8,8.96,0.9,599.46,1.75
2013-11-29,192.5,13.18,124.8,168,227.5,154.4,31.3,102.6,8.96,0.9,601.63,1.75
2013-12-02,195,13.3,123.9,167.2,227,154.3,30.9,105,9.03,0.9,601.47,1.78
2013-12-03,190,13.1,122.7,166,222.7,153.4,29.2,104,9.02,0.9,598.47,1.76
2013-12-04,190,12.97,121.3,165.1,220.5,152.3,28.22,103.2,8.99,0.9,591.66,1.85
2013-12-05,189.5,13.22,121.2,165.3,218.2,145.5,28.28,103.5,8.97,0.89,592.55,1.9
2013-12-06,191.5,13.25,122.2,165.6,225.9,143,29.58,103.8,8.93,0.88,591.87,1.87
2013-12-09,195.5,13.7,121.7,167.8,235.8,141.8,29.86,104.8,8.91,0.89,593.26,1.89
2013-12-10,197,14.3,121.7,169,231,142.7,29.22,104,8.92,0.89,592,1.89
2013-12-11,199,14.38,121.5,167,221.3,143.2,29.4,104.4,8.88,0.89,592.54,1.87
2013-12-12,195,13.68,120.2,166.8,221.4,140,28.82,103.6,8.88,0.88,585.84,1.89
2013-12-13,195,13.38,119.4,166.2,216.2,136.6,29.28,102.6,8.84,0.88,584.52,1.9
2013-12-16,196.5,13.4,120.4,166.7,219.5,135.7,29.98,103,8.84,0.88,587.25,1.91
2013-12-17,198,13.75,119.3,166.3,215,136.2,29.06,102.2,8.82,0.88,583.61,1.89
2013-12-18,198,14.22,120.3,169.3,216.7,137.4,30.6,100.9,8.88,0.89,588.18,1.91
2013-12-19,205.5,14.4,121,171.2,221.6,137.9,31.3,102.4,8.94,0.89,599.04,1.93
2013-12-20,209,14.3,123.7,174,222.5,140.8,31.32,103.1,8.94,0.89,605.52,1.93
2013-12-23,211,14.35,124.3,176.8,217.4,141.9,31.4,103.1,8.91,0.89,606.43,1.94
2013-12-27,215.5,14.47,124.3,178.2,214.9,142.7,31.96,104.4,8.92,0.88,613.02,2.01
2013-12-30,213.5,14.8,124.4,177.8,212,144,32.04,105.4,8.92,0.89,615.5,1.99
2014-01-02,213,14.8,124.2,177.7,217.5,143.2,34.34,104.8,9.01,0.89,620.04,1.99
2014-01-03,211,14.93,124.2,179.7,229.1,141.8,35.28,104.9,8.98,0.89,627.6,2
2014-01-06,210,15.35,126.7,177.5,235.2,141.1,37.22,104.8,8.98,0.89,629.45,1.96
2014-01-07,206.5,15.45,128.6,176.7,230,143.8,39.48,105,8.98,0.89,636.59,1.94
2014-01-08,205,15.35,129.8,179,224.9,145.7,38.7,103.4,9.01,0.89,639.11,1.96
2014-01-09,203.5,15.5,129.2,178.7,233.8,147.9,38.98,103.7,9.04,0.89,641.77,1.97
2014-01-10,207,15.07,128.8,178.2,242.5,147.9,38.94,102.7,9.01,0.89,645.98,1.9
2014-01-13,204,15.22,129.9,182.3,235.2,148,39.3,102.1,8.97,0.89,646.78,1.89
2014-01-14,203,15,129.2,178.8,236.3,147.2,38.56,102.2,8.97,0.9,645.84,1.89
2014-01-15,208,15.15,130.2,182.5,233.1,149.1,39.42,103.2,8.99,0.9,649.16,1.9
2014-01-16,207,14.82,130.9,182.6,236.4,150,38.8,103.6,8.97,0.89,648.81,1.86
2014-01-17,209,15.1,131.1,184.1,235.5,150.6,38.8,103.3,9.03,0.89,648.85,1.84
2014-01-20,210,15.5,130.1,183.2,231.5,150,38.38,103.1,9.03,0.89,650.23,1.83
2014-01-21,207.5,15.6,131,185.1,233.6,150.1,38.36,104.4,9.06,0.89,655.04,1.83
2014-01-22,209,15.6,131,183.3,232.5,150.2,38.34,103.7,9.11,0.89,651.24,1.85
2014-01-23,206.5,15.68,130,181,228.5,149.6,37.88,103.8,9.08,0.9,647.93,1.81
2014-01-24,200,15.5,127.7,176.2,220,149.4,35.7,103.5,9,0.89,639.54,1.79
2014-01-27,198,15.07,124.7,173,212.1,146,33.06,101.9,9.04,0.88,624.85,1.78
2014-01-28,197,15.82,125.3,176.9,212,144.1,35.64,102.4,9.07,0.89,628.72,1.79
2014-01-29,197.5,15.75,124.1,177.6,209.5,142.1,34.94,101.4,9.08,0.88,624.16,1.76
2014-01-30,200.5,15.7,125,178.1,216,143.9,36.86,101.8,9.06,0.88,638.76,1.74
2014-01-31,202.5,15.85,124.8,177.4,219.6,140.7,36.4,101.7,9.08,0.88,647.19,1.7
2014-02-03,202.5,15.85,123.5,176.7,210.5,140,35.74,101.1,9.04,0.88,647.86,1.68
2014-02-04,199,15.68,124.2,174.7,206.7,141.3,34.02,99.52,9,0.88,638.91,1.69
2014-02-05,205,16.65,125.6,175.7,205.7,142.5,36.36,98.94,8.97,0.88,650.67,1.68
2014-02-06,208,16.5,130.2,168.9,205.8,144.2,37.6,100.6,9,0.89,661.01,1.73
2014-02-07,208,16.6,135.3,173.7,211,144.5,37.5,102.7,8.98,0.89,669.3,1.71
2014-02-10,207.5,16.4,137.9,169.5,210,146.9,38.08,103.3,8.97,0.89,673.93,1.72
2014-02-11,209.5,16.52,137.6,166.2,215.5,147.3,39.06,104.1,8.98,0.89,674.59,1.73
2014-02-12,212.5,16.38,137.7,165.3,214.5,147.7,39.6,104,9.08,0.9,676.43,1.75
2014-02-13,211.5,16.25,137.6,166.1,215,145.2,39.14,104.5,9.08,0.9,679.37,1.71
2014-02-14,216.5,16.55,138.4,168.3,233.2,147.3,39.52,104.9,9.1,0.89,683.9,1.72
2014-02-17,219,16.5,139.9,168.2,239,147.6,39.24,105,9.11,0.9,685.7,1.72
2014-02-18,218,16.48,139,167.8,238.9,147.8,39.46,103.8,9.06,0.89,684.78,1.71
2014-02-19,218.5,16.55,139,168.7,243.5,143.5,39.56,104.7,9.04,0.9,690.99,1.7
2014-02-20,220,16.5,138.5,168.5,241.9,140.2,39.06,105.1,9.08,0.89,689.66,1.73
2014-02-21,223.5,16.6,138.9,172.3,244.4,143.7,39.12,105.5,9.08,0.89,695.85,1.7
2014-02-24,224,16.38,139.7,172.5,245.3,142.1,39.28,106.9,9.05,0.9,704.63,1.72
2014-02-25,220.5,16.27,142,171.7,243.5,150,39.18,106.3,9.06,0.9,724.61,1.68
2014-02-26,219.5,16.3,142.5,171,243,147.5,38.76,107.3,9.07,0.9,718.33,1.65
2014-02-27,213,16.1,142.6,172.8,242.8,145.8,38.3,101.7,9.1,0.9,713.87,1.6
2014-02-28,212.5,16.25,143.2,173.2,244.2,145.8,39.08,97.34,9.03,0.9,719.51,1.67
2014-03-03,210.5,16.1,139.5,169.3,233.2,141.2,37.34,94.28,9.07,0.9,702.16,1.6
2014-03-04,215.5,16.25,143.5,172.6,240,143.6,38.96,98.42,9.05,0.9,719.49,1.65
2014-03-05,215,16.15,145.8,171.7,253.1,144.3,39.4,97.38,9.08,0.91,720.09,1.65
2014-03-06,211.5,16.17,146.9,172.1,250.4,143.7,40.8,96.9,9.06,0.91,718.43,1.67
2014-03-07,207.5,16.17,148,172.3,242.5,145,40.78,95.9,9.01,0.9,712.19,1.67
2014-03-10,205.5,16.3,145.5,170.6,246.3,142.9,41,94.5,8.95,0.9,704.81,1.64
2014-03-11,206,16.4,147.7,171.5,246.5,143.2,40.94,94.78,8.95,0.91,705.52,1.66
2014-03-12,207.5,16.45,145.8,169.8,241,140.2,40.16,92.96,8.93,0.9,694.62,1.61
2014-03-13,212,16.48,146.2,168,241,139.4,39.4,93.6,8.93,0.9,693.11,1.57
2014-03-14,210,16.75,141.8,167.4,237.5,136,37.66,93.2,8.92,0.9,681.01,1.57
2014-03-17,208,17.1,142.6,166.8,242.6,136.7,39.56,93.76,8.92,0.9,686.12,1.6
2014-03-18,209.5,17.6,145.7,166.8,242.7,139,39.34,93.64,8.9,0.9,693.48,1.6
2014-03-19,210,17.5,145.5,163.3,242.8,139,39.2,93.32,8.92,0.9,690.39,1.62
2014-03-20,209,17.45,144.9,161.8,237.5,137,40.3,92.3,8.94,0.89,686.72,1.67
2014-03-21,212,17.38,145.3,161.7,233.3,135.7,40.28,92.08,8.93,0.89,679.74,1.65
2014-03-24,213,17.2,144.3,161.2,220.2,133.7,38.88,91.26,8.94,0.89,675.34,1.61
2014-03-25,221,17.02,142.1,164.2,218.7,135.4,39,92.54,8.94,0.9,677.22,1.61
2014-03-26,222,17.25,145.5,167.5,218,135.8,40.1,93.26,8.96,0.9,682.43,1.61
2014-03-27,226,17.2,145.5,168.9,227.2,135.8,41.6,93.68,9.02,0.9,687.11,1.59
2014-03-28,221.5,17.15,148,172.9,225,134.8,42.5,92.82,9.03,0.91,696.39,1.6
2014-03-31,220,17.65,151,174.9,220.3,138.7,43.56,92.72,9.01,0.9,702.4,1.62
2014-04-01,214.5,17.3,153.2,173.7,221.8,142.1,45.9,94.04,9,0.91,702.86,1.63
2014-04-02,214.5,17.83,153.3,174,218.8,142.1,46.4,95,9.02,0.91,707.53,1.67
2014-04-03,211.5,17.75,153.2,173.5,218.2,141.5,46.58,95.04,9,0.91,706.24,1.65
2014-04-04,216.5,18.33,154.8,177.4,220.5,142.1,47.12,95.2,9.03,0.91,707.29,1.58
2014-04-07,212,18.4,154.8,175.4,212.5,138.2,46.06,92.7,9.03,0.91,695.86,1.57
2014-04-08,210.5,18.25,150.8,173.4,208.4,136,44.92,92.8,9.06,0.91,686.28,1.59
2014-04-09,212.5,18.67,152,174.8,215.6,137.8,46.52,92.72,9.06,0.91,694.5,1.61
2014-04-10,209,18.4,150.3,172.6,211,136.1,46.28,92.52,9.03,0.91,688.04,1.55
2014-04-11,206,18,150,171.1,200,134.1,45.62,91.9,9.01,0.9,679.26,1.53
2014-04-14,198.5,17.42,147.5,169.4,187.7,132.4,43.66,92.74,9.02,0.91,673.35,1.56
2014-04-15,198.5,17.6,146.1,170.1,183,131.6,43.2,93.02,9.05,0.91,669.13,1.51
2014-04-16,202,18.15,149.5,174.2,192,133,44.18,94.1,9.06,0.91,681.95,1.52
2014-04-22,211,18.42,152.1,177,208,135.4,47.4,95.54,9.1,0.9,702.3,1.58
2014-04-23,208,18.3,152,178,203.4,135.3,46.6,95.92,9.06,0.9,700.79,1.56
2014-04-24,209.5,18.12,153.2,177.7,200.5,135.5,45.94,96.02,9.07,0.9,698.35,1.57
2014-04-25,207,17.85,150.8,174.1,198.5,135.7,45.38,96.28,9.07,0.9,693.86,1.53
2014-04-28,208,18.08,149.8,175.4,199.5,134.5,46,96.42,9.07,0.9,697.07,1.55
2014-04-29,206.5,18.1,153.8,175.9,199.4,136.8,46.36,96.48,9.08,0.9,703.47,1.57
2014-04-30,206,17.98,152,179.5,199.9,143.4,47.76,96.34,9.07,0.9,704.05,1.54
2014-05-01,205.5,17.92,154.5,176.5,206,145.8,47.88,96.3,9.09,0.91,701.8,1.53
2014-05-02,203.5,18.4,153.1,177.9,214,145.1,48.48,96.84,9.09,0.91,702.3,1.52
2014-05-05,208,18.33,153,177.7,212,145.6,49.58,96.72,9.07,0.9,700.91,1.54
2014-05-06,209.5,18.1,153,177.5,213.1,147.3,49.9,97.64,9.09,0.91,700.28,1.54
2014-05-07,206.5,18.25,153,177.1,214.4,145.6,48.02,98.52,9.09,0.91,696.12,1.55
2014-05-08,207,18.25,153.1,177.8,213.1,145.8,49.24,99.4,9.07,0.91,697.03,1.53
2014-05-09,208,18.12,152.9,178.5,214.2,145.2,52.96,99.78,9.13,0.92,702.75,1.52
2014-05-12,209.5,18.17,152.7,178.4,217.2,146,54.7,100.2,9.16,0.92,711.59,1.54
2014-05-13,210,17.85,152.3,177.1,218.3,143.8,53,100.4,9.17,0.92,710.47,1.5
2014-05-14,207,17.75,152.8,177.6,217.5,143.4,53.1,100.3,9.13,0.92,710.21,1.44
2014-05-15,205,17.55,149.3,177.2,211.5,143.1,53,99.26,9.16,0.92,704.35,1.38
2014-05-19,200,17.25,146.9,174.2,208.9,140.4,52.82,98.82,9.16,0.92,701.36,1.4
2014-05-20,198.5,17.33,149.5,175,205,141,54.5,98,9.17,0.92,707.3,1.43
2014-05-21,198,17.67,150.8,176.8,205.8,141.9,55.48,98.36,9.22,0.92,715.9,1.46
2014-05-22,199,17.73,151.1,177.7,206,143.1,56.4,98.9,9.21,0.92,719.2,1.43
2014-05-23,181.5,17.62,150,178,205.8,142.9,55.62,98.04,9.22,0.92,715.46,1.44
2014-05-26,187.5,17.3,152.5,180.7,209.5,143.8,56.7,98.26,9.22,0.92,722.31,1.45
2014-05-27,186.5,17.6,153.2,180.9,217.1,145.4,57.54,98.2,9.2,0.92,723.53,1.42
2014-05-28,185,17.6,153.9,182.4,220.5,146.1,58.56,98.3,9.19,0.92,720.6,1.37
2014-06-02,185.5,17.92,154.8,180.5,219.5,146.1,57.9,98.06,9.18,0.91,721.87,1.41
2014-06-03,186,17.73,153.7,181.8,215.6,146,56.8,97.8,9.16,0.91,720.75,1.45
2014-06-04,186.5,17.85,154.4,181.7,229.6,147.1,58.54,97.84,9.18,0.91,727.63,1.47
2014-06-06,188.5,17.95,155.5,183.9,227.2,149.1,60.04,98.52,9.2,0.92,733.4,1.39
2014-06-10,192,18.25,156.8,184.6,230.6,148.1,58.84,98.86,9.24,0.92,743.2,1.44
2014-06-11,190,18.55,156,181,224.4,146.2,57.64,98.34,9.25,0.92,738.57,1.42
2014-06-12,193,18.2,155.6,180.2,225.3,148,56.76,98.56,9.28,0.92,745.16,1.42
2014-06-13,190.5,17.9,156,178.5,221.3,147.5,57.38,98.34,9.35,0.92,740.78,1.4
2014-06-16,192,17.75,155.7,177.5,218.9,146.5,54.64,98.3,9.35,0.92,742.28,1.39
2014-06-17,191,18,155.6,178,219.7,145.4,53.06,98.74,9.33,0.92,741.47,1.43
2014-06-18,191,17.8,156.2,177.2,219.9,146.4,55.6,99.2,9.31,0.91,744.69,1.41
2014-06-19,193.5,17.8,155.8,178.2,227.1,146.7,55.16,99.84,9.32,0.9,745.49,1.36
2014-06-20,187,18.1,154,179.5,233.4,145.7,55.84,99.7,9.35,0.89,743.86,1.38
2014-06-23,187,18.25,153.6,177.5,233.6,146.2,55.8,99.48,9.33,0.9,742.79,1.36
2014-06-24,187,18.5,154,176.9,232.8,144.2,54.2,99.3,9.3,0.9,738.89,1.36
2014-06-25,185.5,18.5,153.4,175.5,230.2,143.3,53.36,98.4,9.29,0.89,732.85,1.3
2014-06-26,185.5,18.75,154.8,174.8,234.5,143.1,54.24,97.42,9.33,0.89,737.26,1.29
2014-06-27,187.5,20,155.2,178.2,236.8,143.7,53.4,99.02,9.33,0.89,739.17,1.31
2014-07-01,187,19.5,155.8,178.1,227.9,145.4,54.42,99,9.34,0.88,743.36,1.62
2014-07-02,190,20.25,156.4,180.1,230.5,149.8,54.76,99.7,9.37,0.88,748.79,1.66
2014-07-03,194,20.92,156.4,181.3,228.6,152.8,54.96,99.48,9.36,0.88,750.64,1.65
2014-07-04,195,20.9,156,180.7,227.7,151.5,53.86,99.98,9.41,0.89,747.84,1.62
2014-07-07,197.5,20.7,155.7,179.7,225.3,151.2,53.68,99.52,9.39,0.89,743.53,1.62
2014-07-08,195,20.95,153,176.2,219,146.8,51.04,99.32,9.39,0.89,734.65,1.59
2014-07-09,191,20.73,152,176.8,214.3,146.1,51.2,98.32,9.37,0.89,729.81,1.59
2014-07-10,186,20.25,150.7,172.9,209.6,143.6,49.7,97.54,9.38,0.89,726.13,1.57
2014-07-11,188,20.12,151.9,175.2,211.3,144.2,51.62,97.92,9.39,0.89,729.43,1.57
2014-07-14,187.5,20.75,152.3,178.4,214.4,145.6,51.8,98,9.36,0.89,736.21,1.58
2014-07-15,186.5,20.9,152.5,177.8,211.8,143.9,50.16,97.46,9.4,0.88,732.92,1.57
2014-07-16,189,20.73,155.4,182,212.1,147,52.28,97.6,9.44,0.89,741.1,1.56
2014-07-17,188.5,20.9,155.1,180.3,209,146.2,51.4,97.6,9.43,0.89,739.81,1.53
2014-07-18,188.5,20.88,154,178.3,208.5,143.8,50.76,97.2,9.42,0.89,732.28,1.53
2014-07-21,188,20.98,153.5,176.7,207.8,145.5,50.44,98.2,9.42,0.89,727.43,1.52
2014-07-22,187,20.73,155.3,176.7,209,147.8,51.66,98.6,9.43,0.89,741.16,1.55
2014-07-23,187.5,20.83,155.7,177,210.5,149,51.38,98.76,9.43,0.9,741.49,1.52
2014-07-24,187.5,20.5,162.9,176.8,214.7,152,51.68,98,9.41,0.89,739.89,1.55
2014-07-25,188.5,20.5,164,176.6,219.5,151.2,52.26,97.94,9.43,0.89,741.99,1.52
2014-07-28,188.5,20.4,163.9,173.9,215.7,152.9,51.8,96.6,9.43,0.89,739.53,1.52
2014-07-29,187,20.48,162.7,174.5,221.1,155.1,51.62,97.2,9.41,0.89,743.09,1.49
2014-07-30,185,20.25,163.4,177.8,224.8,155.7,51.36,97.64,9.42,0.89,743.88,1.54
2014-07-31,180.5,20.15,161.3,176,223.3,152.6,50.38,96.96,9.41,0.89,737.23,1.54
2014-08-01,179,19.5,159.2,173.6,221.5,149.3,49.48,96.6,9.37,0.88,723.57,1.5
2014-08-04,174.5,19.65,157.6,171.9,218.8,150.7,50.1,95.88,9.35,0.88,724.09,1.49
2014-08-05,176,19.95,158.4,171.8,229.1,148.8,50.5,96.46,9.39,0.89,733.3,1.53
2014-08-06,176,19.5,156.1,170.7,221.2,147,48.9,97.68,9.4,0.89,723.62,1.46
2014-08-07,168.5,19.7,154.8,170.5,224.9,146.1,49.3,96.92,9.39,0.89,715.35,1.43
2014-08-08,170,19.17,152,169.2,223.2,144.7,47.44,96.74,9.36,0.89,704.74,1.4
2014-08-11,170,20.15,155.5,172.1,231.7,147,50.76,97.78,9.35,0.9,717.45,1.41
2014-08-12,169.5,20.3,156.5,172.5,228.3,148.6,52.12,97.08,9.37,0.9,719.38,1.42
2014-08-13,171,19.8,157.8,174.6,228.2,149.4,52.04,98.68,9.32,0.91,722.94,1.4
2014-08-14,170.5,19.98,157.5,173.8,232.4,150.4,52.26,91.4,9.3,0.91,721.31,1.38
2014-08-15,169,20.05,156,174.2,227.6,150.5,51.92,90.6,9.29,0.91,718.58,1.35
2014-08-18,172,20.2,158.3,176.6,226.5,152.3,53.6,89.98,9.32,0.91,727.4,1.39
2014-08-19,172.5,20.25,160.3,177.1,228.1,153.7,55.04,89.5,9.29,0.91,735.68,1.38
2014-08-20,172,20.3,158.9,176.7,229.4,167.1,54.16,88.68,9.34,0.91,736.06,1.36
2014-08-21,171.5,20.45,159.9,177.1,225.5,173.4,50.9,89.38,9.33,0.91,736,1.35
2014-08-22,172,20.35,159,176.6,224.8,173,50.94,88.5,9.32,0.91,732.49,1.35
2014-08-25,173,20.45,159.9,177,230.8,175,51.1,89.62,9.37,0.91,739.05,1.28
2014-08-26,172.5,20.3,160.5,176.8,230.5,174.2,48.3,89.62,9.36,0.92,740.96,1.27
2014-08-27,172.5,20.27,161.5,177,232.5,175,48.8,90.32,9.39,0.91,743.91,1.23
2014-08-28,168.5,20.38,160.5,173.5,229.8,174.4,48.16,88.44,9.38,0.91,738.86,1.2
2014-08-29,167,20.45,159.4,173.9,226.3,174.3,47.72,87.6,9.37,0.91,737.12,1.2
2014-09-01,157,20.4,158.6,172.4,224.6,172.1,47.46,87.56,9.43,0.92,737.73,1.18
2014-09-02,159,20,158.7,173.3,223.5,173.3,46.78,87.6,9.39,0.92,738.21,1.2
2014-09-03,159,19.6,160.5,174.5,226.3,176.2,48.68,87.66,9.33,0.91,743.03,1.23
2014-09-04,163,19.73,162,174.7,224.6,178.4,48.54,89.24,9.39,0.92,744.4,1.24
2014-09-05,164.5,19.65,162,174.4,223,176.4,48.2,88.94,9.37,0.92,739.78,1.2
2014-09-08,166.5,20.1,162.7,173.4,224,175.5,48.4,89.08,9.28,0.91,744.95,1.21
2014-09-09,168.5,20,162.5,172.6,226.2,174.8,46.1,88.98,9.3,0.91,748.81,1.28
2014-09-10,167.5,20.3,162.3,172,225.8,175.6,47.96,89.5,9.29,0.91,749.55,1.28
2014-09-11,165,20.8,161.4,171.7,232.2,175.2,47.46,88.94,9.35,0.91,751.22,1.28
2014-09-12,168,20.95,161.4,172.3,234.7,176.7,47.24,88.6,9.34,0.9,759.04,1.32
2014-09-15,175,21.1,163,171.9,235.1,175,45.6,88.16,9.36,0.9,759.05,1.3
