"Date","MaerskA","MaerskB","Ambu","Carlsberg","Coloplast","DanskeBank","DSV","FLSmidth","Genmab","GN","JyskeBank","Lundbeck","NovoNordisk","Novozymes","RoyalUnibrew","SimCorp","SydBank","Tryg","Vestas","WilliamDemant","OilPrice","GoldFutures","USD","GBP","SEK","NOK","CNY","TwoYearBond","TenYearBond","C20index"
2019-08-20,7010,7364,107.45,999.2,839.4,89.42,634.4,277.6,1366.5,302.8,188.45,258.5,344.6,277.6,535,577.5,109.5,201.6,102.96,205.7,379.26,10375.57,6.73,8.14,0.69,0.75,0.95,-0.87,-0.66,1018.17
2019-08-21,7060,7484,110.8,1011.5,844.8,89,649.4,284.6,1376,310.7,190.2,245.1,350,276.7,541.8,605,108.4,201.2,106.56,209.8,373.9,10351.33,6.72,8.15,0.7,0.75,0.95,-0.84,-0.64,1034.74
2019-08-22,7125,7528,93.64,999.6,831.8,90.2,654.8,281.9,1378.5,305.6,194.4,239.8,354.85,274.3,539,595.5,111,201.8,106.56,211.6,372.35,10322.22,6.73,8.18,0.7,0.75,0.95,-0.81,-0.61,1035.27
2019-08-23,6915,7298,100.25,1000.5,821,89.18,659,281.1,1376,295,194.1,242.5,354.5,273,537,625.5,111,204,107.28,207.9,365.01,10535.33,6.74,8.24,0.7,0.75,0.95,-0.85,-0.64,1034.51
2019-08-26,6800,7194,100,992.4,813.8,87.74,650.4,276.7,1364.5,280.6,193.6,236.2,351,270.9,534,607.5,109.1,200,107.12,203.5,359.81,10484.96,6.71,8.21,0.69,0.75,0.94,-0.85,-0.64,1024.69
2019-08-27,6820,7210,99.9,985,810.4,87.72,666.6,279.6,1372.5,288.2,189.2,245,353.6,271.5,535,620,108,199.5,105.72,204.4,368.93,10598.32,6.72,8.25,0.7,0.75,0.94,-0.86,-0.66,1030.65
2019-08-28,6745,7142,105,990.8,805.8,87.64,660,276.4,1363,283.2,185.85,245.5,352.65,269.4,592.8,604,93.65,199.2,103.92,203,375.34,10600.19,6.73,8.21,0.69,0.74,0.94,-0.9,-0.68,1025.9
2019-08-29,6785,7202,108.35,996.4,801,87.94,662.8,282.7,1359.5,275.3,188.05,245.3,354.85,281.8,593,611.5,94,199.9,97.46,202.5,381.94,10533.54,6.74,8.24,0.69,0.74,0.94,-0.86,-0.66,1026.67
2019-08-30,6755,7218,116,1001.5,808,89.2,672.4,292.1,1384.5,284,190.3,247,352.3,289.3,587.4,631.5,94.85,202.8,99.7,205.5,372.27,10520.91,6.76,8.23,0.69,0.74,0.94,-0.93,-0.67,1032.13
2019-09-02,6685,7110,118.3,1011,811.6,88,689,289.8,1394.5,293.7,187.5,247.2,359.1,288.3,582,626,93.8,203.2,99.58,208.4,,10436.26,6.8,8.21,0.69,0.75,0.95,-0.93,-0.66,1043.27
2019-09-03,6745,7174,127.6,1019.5,821.2,86.4,685.8,287,1435,288.4,186.85,247.4,361.05,286.8,587,625,94.25,204.8,98.54,200.1,367.75,10793.94,6.82,8.2,0.69,0.74,0.95,-0.92,-0.69,1046.9
2019-09-04,6925,7370,118.9,1024,816.2,86.04,686.8,293.2,1440,287,189.6,245.5,362.15,294.7,584,633,93.65,205,99.92,200,380.84,10745.59,6.77,8.26,0.69,0.75,0.95,-0.9,-0.64,1051.75
