"Date","Carlsberg","DanskeBank","DSV","Genmab","JyskeBank","Lundbeck","SimCorp","WilliamDemant","OilPrice"
2015-09-08,503.5,211.8,240.8,642,379.6,196.8,334,110.5,307.1
2015-09-09,508,215,243.6,644,382.1,199.5,337.5,111.1,295.73
2015-09-10,503.5,214.2,241.1,647.5,383.1,198,338,110.3,306.31
2015-09-11,498.3,214.4,241.1,649,381.3,198.1,335,110.3,295.5
2015-09-14,491.7,212.1,238.2,645,380.5,197.6,333,109.2,290.36
2015-09-15,492.2,212.5,241.1,645,375.3,199.5,340,110.3,293.89
2015-09-16,515.5,211.7,240.1,637.5,381.7,199,340.5,110.7,313.31
2015-09-17,522,211,241.4,638,382,197.6,340,111.6,309.37
2015-09-18,510.5,207.1,240.7,646.5,380,200.1,340.5,112.4,291.94
2015-09-21,512,211.9,249,662,382.3,200,343,112.3,309.57
2015-09-22,502.5,207.6,245.5,650,379.6,193.9,343.5,111.7,306.5
2015-09-23,510,206,245.4,650.5,377.7,188.1,346.5,112.4,297.59
2015-09-24,502,200.3,240.7,640,370.5,190.2,344.5,111.8,298.09
2015-09-25,508,205,244.6,654,385,185.7,349.5,112.5,305.72
2015-09-28,501,201.8,244.7,627,373.9,188.5,349,111.2,296.72
2015-09-29,498.5,199,242.9,601.5,368.8,182.5,337.5,108.9,301.19
2015-09-30,512.5,201.5,249.3,611.5,369.1,178,336,111,300.25
2015-10-01,507,201,250.4,619,368.2,187.8,341.5,111.5,299.27
2015-10-02,512,201.7,248.5,623,368.5,183.3,340,110.6,304.41
2015-10-05,527,204.2,252.9,635,369.4,185,341.5,112.2,307.16
2015-10-06,525,205.1,257.9,632.5,372,184.4,349.5,112.3,322.6
2015-10-07,528,205.3,255,636.5,374.3,190.3,351,112,316.65
2015-10-08,528,203.9,251.9,625,364.6,190,337.5,113.6,327.71
2015-10-09,531,203.9,270,622,360.8,189.3,332,114.2,325.86
2015-10-12,533,198.6,274.5,611.5,358,189.8,321,115.8,308.96
2015-10-13,526,199.1,276.1,613,356.2,190,320.5,114.7,306.07
2015-10-14,524.5,196.4,270,593.5,355.2,190.7,324,112.1,304.99
2015-10-15,525,200.6,269.9,613,355.8,193.4,325.5,115.1,302.52
2015-10-16,525,203,271.2,628,365.4,195.3,327,119.6,310.34
2015-10-19,527,203.8,274.1,634.5,368.1,200.1,334,122,302.04
2015-10-20,528,201.9,269.5,636.5,365.8,199.9,337,119,298.77
2015-10-21,523,200.8,272,634,364.9,199.5,335,117.4,296.96
2015-10-22,532.5,197.6,267.1,636.5,360.3,194.7,329.5,118.4,299.23
2015-10-23,538,197.9,274,646,365,194.1,334,118.1,300.17
2015-10-26,543.5,199.9,273.8,668.5,365.5,196,326.5,119.5,297.98
2015-10-27,539,197.4,272.7,663,351.2,200.6,328,117,291.36
2015-10-28,558.5,195.2,281.7,667,348.4,202.8,326.5,119.5,309.16
2015-10-29,552,181.4,280,670,336.8,200,330.5,120,314.27
2015-10-30,556,186.5,275,669,331.1,199.3,332.5,117.8,315.39
2015-11-02,554,190.4,273.8,680,324.6,203.5,338.5,118.8,311.94
2015-11-03,555,188.2,278.8,672.5,325,204.8,340,124,325.5
2015-11-04,567,184.8,280.8,707.5,325.6,212,338.5,126.5,315.98
2015-11-05,565.5,184.6,282.5,697.5,325,221,349.5,127,309.8
2015-11-06,556,190.5,287.7,705,333.4,222,359,127,304.13
2015-11-09,551,187.1,281.7,711.5,328.7,219.4,384.5,125.7,303.7
2015-11-10,554.5,187,280.5,720,326.8,218.4,364.5,125.9,307.92
2015-11-11,589,188,283,738.5,328.2,218.2,373.5,126.9,298.87
2015-11-12,603.5,188,282.1,728,326.5,216.9,372,126.6,290.38
2015-11-13,589,184.5,278.3,734.5,323.9,214.7,365,123.7,282.37
2015-11-16,589.5,184.5,278.3,744,322.4,213.5,368.5,125.4,290.42
2015-11-17,589.5,186.3,283.5,744,326.8,209.5,371,127.1,284.4
2015-11-18,597,187.5,282,827,330,209.4,374.5,127.9,285.04
2015-11-19,608.5,189.6,277.1,840,329.1,211.2,378.5,128.3,283
2015-11-20,614,185.9,275.8,840,324.3,212,380.5,130.5,281.92
2015-11-23,614,185.8,277.3,840.5,326,212.4,382,132.1,292.99
2015-11-24,591,185.8,271.2,836.5,321.5,211.2,379.5,131.9,300.28
2015-11-25,589,186.5,271.2,860,322.4,211.8,381.5,134.5,303.33
2015-11-26,591,184,274.5,875.5,317.6,212,381.5,135.3,298.725
2015-11-27,588,183.8,275.1,892.5,312,212.2,383,134.1,294.12
2015-11-30,588,183.8,275.1,892.5,321.1,214.5,380.5,135.6,293.72
2015-12-01,599.5,190.2,272.6,891.5,323,218,385.5,136.1,294.54
2015-12-02,602.5,190.4,272.6,909.5,322.7,217.5,401,134.7,280.74
2015-12-03,602.5,190.4,272.2,917.5,322.8,218,397,130.5,287.12
2015-12-04,595,190.7,272.2,926,320,212.8,400,131.5,273.52
2015-12-07,595,189.2,271.5,926,320,221.9,395,132.2,259.87
2015-12-08,580,185.1,275,938,312.9,220.3,394,133.2,257.33
2015-12-09,585.5,184.1,272.5,954,309.8,217.1,389,133.6,253.4
2015-12-10,585.5,180.7,271.6,939.5,307.9,217,385,133.8,250.63
2015-12-11,572,176.7,271.6,939.5,301.4,211.5,376,132.6,242.7
2015-12-14,572,176.7,261.1,911,297.5,211.3,378,133,246.66
2015-12-15,584,180.4,262.4,919.5,298.5,211.7,383,134.4,253.58
2015-12-16,601.5,179.2,263.9,919.5,296.6,211.5,381,134.5,242.42
2015-12-17,601.5,181.9,266.9,925.5,301.3,213.3,386,134.1,240.54
2015-12-18,605,181.9,264.2,915.5,299.5,212.1,382,131.5,239.14
2015-12-21,605,178,264.2,915.5,299.2,217.7,377,129.4,238.45
2015-12-22,601,179.4,264.8,910,299.5,218.9,370.5,127.4,246.22
2015-12-23,610,179.4,265.7,919.5,311.6,222.4,366.5,131.2,256.34
2015-12-28,610.5,183.8,267.5,919.5,311.4,230.2,371,128.7,250.61
2015-12-29,610.5,185.6,267.5,924,312.6,234.7,381.5,130.8,258.05
2015-12-30,612.5,185.6,271.7,917.5,312.1,235.4,388,131.4,249.98
2016-01-04,612.5,182.2,271.7,925,308.8,228.9,374.5,128.2,251.7
2016-01-05,610,185,267.6,925,308.5,240,364.4,130.7,249.73
2016-01-06,594.5,185,270.1,913,305.3,234.1,365.1,130.5,235.92
2016-01-07,594,185.3,265.2,913,306.2,232,365.6,130,228.36
2016-01-08,594,185.3,264.6,878.5,299.4,233.5,365.4,124.1,227.76
2016-01-11,579,181.3,261.9,844.5,294.1,226,354.1,123.6,215.22
2016-01-12,569.5,183.8,267,874,290.9,223.7,360,125.7,209.6
2016-01-13,558,183.6,263.7,877,290.4,227.4,360,124.8,210.27
2016-01-14,548.5,182,257,863,283.8,219.6,350,121.9,213.74
2016-01-15,531.5,175.1,250.3,819,272.7,215.6,336.4,120.2,201.18
2016-01-18,530,171.9,247.2,801.5,266.9,212.9,327.6,119.2,198.305
2016-01-19,536,175.8,250.8,839,267.1,216.9,333,120.5,195.43
2016-01-20,518.5,169.1,244.5,802.5,261.9,213.1,330,119.2,181.68
2016-01-21,530,176,248.7,816.5,265.7,215,334.2,119.9,202.32
2016-01-22,540.5,181,257.5,841.5,277.6,222,339.1,121,222.25
2016-01-25,543,181.6,259.3,866.5,284.9,229.7,341,124.1,209.35
2016-01-26,552,184.7,259.2,871.5,297.1,230.1,339,120.9,216.56
2016-01-27,555,182.1,262.4,866,296.6,230.3,337,121.6,221.38
2016-01-28,559,178.7,256.8,841,291.6,221.9,330.4,119.2,227.37
2016-01-29,578,184.7,267.1,859,301.3,223,336.6,121,229.76
2016-02-01,584,180.3,269.5,851.5,296.2,220.4,338,123.2,216.8
2016-02-02,577.5,187.6,263.5,849,287.1,220.8,328,120.9,204.22
2016-02-03,565.5,184,259.2,826.5,279.4,216.9,323,118.7,220.33
2016-02-04,570,191.8,256.5,801,295.9,232.3,318.1,117.9,211.25
2016-02-05,573,191,254.6,750,291.7,224.4,303.6,115.2,205.79
2016-02-08,548.5,180.6,235,663.5,278.2,210.5,278.8,111.5,199.6
2016-02-09,547.5,172,230.7,638,269.4,206.9,280.3,107.5,185.59
2016-02-10,569.5,179.7,252.2,674,286.9,226.7,288,111.6,182
2016-02-11,575,171.5,251.4,653.5,278.1,223.5,280,107.8,172.4
2016-02-12,590,175,259.4,649,279.6,233.8,285.9,108.8,194.9
2016-02-15,609.5,186,267.7,691,297.9,240.5,304,112.1,194.515
2016-02-16,604.5,187,264.9,695,299.3,234.9,297.1,113.2,194.13
2016-02-17,609,189.9,275.7,717,300.7,241.9,290.7,113.8,205.51
2016-02-18,610,187.8,277.1,746.5,298.4,246.1,290.1,114.8,207.19
2016-02-19,605.5,186.2,271.9,763.5,295,243.8,293.5,114.1,199.34
2016-02-22,606,191.2,284.1,785.5,300.8,249.7,299,115.1,213.04
2016-02-23,609.5,188.2,282,794.5,301.9,255,277.5,114.1,216.15
2016-02-24,581.5,181,273.8,779,287.3,248.8,270,113.6,218.48
2016-02-25,595,184.2,283.2,822.5,295.5,248,294.8,116.1,223.78
2016-02-26,596.5,187.8,281.3,845,299.7,252.3,305.4,119.3,222.19
2016-02-29,593.5,187.6,281.2,843.5,299.2,257.3,310.7,119.4,231.25
2016-03-01,600,190.3,283.9,858,298.5,254.4,314.8,121,236.01
2016-03-02,595,190.4,279.5,856,309,247,315.1,120.6,238.11
2016-03-03,598.5,190.1,280,832,307.5,239.7,302.8,121.1,236.47
2016-03-04,604,191,282.5,820,311.6,239.9,314.3,121,244.3
2016-03-07,600.5,190.7,279.3,821,309.3,235.8,311.7,123.7,258.15
2016-03-08,594,189.3,275.4,808.5,305.3,230.9,304.8,123.8,246.96
2016-03-09,594.5,190,282.6,805.5,309.1,231.6,306.5,125.4,260.36
2016-03-10,592,190,278.9,801,308.7,232,300,125.3,259.96
2016-03-11,602.5,193.8,282.5,808.5,317.2,240.5,304.2,127,258.97
2016-03-14,613,194.9,284,834,315.3,245.4,303.9,128.7,249.4
2016-03-15,612,194.5,284,826,311.4,246.2,299.3,127.7,243.96
2016-03-16,592.5,196.8,284.7,830,311.7,245.1,297.9,127.1,259.2
2016-03-17,595,194.1,281.5,815.5,301.3,239.7,295.4,129.3,264.97
2016-03-18,591,184.5,283,819,303.1,240.5,300.1,127.1,260.66
2016-03-21,593.5,184.9,274.1,816.5,303.4,239.2,299.1,126.7,263.96
2016-03-22,598,184.3,275.1,842.5,301.8,246.1,302,126.1,275.57
2016-03-23,612,184.6,274.8,856,300.7,248,301.2,127.6,265.51
2016-03-29,613,183.5,272.6,850,296.3,230,298.5,127.3,254.93
2016-03-30,629,185.8,275.4,858.5,302,221.3,308.5,130.9,252.21
2016-03-31,624,185,272.6,907.5,295.6,216.2,302.2,131.7,250.93
2016-04-01,620,183.4,273.6,923.5,299.3,215.3,305.5,132.5,239.76
2016-04-04,629.5,181.3,280,925,298,222.8,292.5,133.7,233.59
2016-04-05,622.5,177,277.8,913,291.2,225.1,291.6,133.4,234.98
2016-04-06,629,178,278.2,913,287.9,231,291,133.1,247.8
2016-04-07,622,174.3,276.5,923,278.5,233.3,290,133.8,244
2016-04-08,626,174.6,278.1,944.5,279.8,238.1,290,133.5,260.13
2016-04-11,614.5,175.5,276.9,941.5,279.9,235.8,290.2,132.2,263.72
2016-04-12,618.5,174.1,274,925,275.5,230.1,285,131.5,275.44
2016-04-13,611,177,269.7,912.5,283.1,225.1,292,131.5,275.11
2016-04-14,625,178.4,274.2,936.5,284.9,226,292.2,137.8,274.46
2016-04-15,626,178.5,272.6,930,283.4,224.6,289.1,136,266.16
2016-04-18,627.5,178.3,269.7,951,281.4,222.3,295.5,137,261.84
2016-04-19,646,179.6,273.7,967,280.1,224.9,295.6,139.7,269.53
2016-04-20,641,176.9,270.5,943,282.9,221.3,300.7,135.8,278.84
2016-04-21,637.5,178.6,270.7,970.5,281.6,219.5,294.7,136.2,282.96
2016-04-25,629,176.6,269.5,970,279.5,228.9,298.5,135.2,281.71
2016-04-26,631.5,178.4,272.8,960.5,282.8,220.6,292.9,133.7,290.36
2016-04-27,637.5,179.4,275.9,969,281.6,223,294.9,136.3,298.49
2016-04-28,643.5,177.2,275.3,971,267.6,218.8,296,135.5,301.65
2016-04-29,633,183.8,273.5,963,266.1,217.1,292.2,133.6,299.77
2016-05-02,631,185.5,272.2,963,263.9,219.7,291.8,135.8,289.94
2016-05-03,630,182.7,271.3,960.5,258.4,217.2,291.5,136.1,280.8
2016-05-04,622.5,182.4,272.9,950.5,256.5,218.3,291.6,134.5,283.13
2016-05-09,640,183,269.5,987.5,256,231.7,299.8,138,283.6
2016-05-10,638,184.4,275.8,998,258.6,235.6,311,132.8,292.09
2016-05-11,619.5,183.3,282.3,1000,256.4,240.9,321.5,132.6,301.51
2016-05-12,635.5,182,293.3,1003,255.4,239.2,321.1,132.6,305.1
2016-05-13,630,180.5,294.4,1009,255.2,240.2,329,131.8,302.95
2016-05-17,630,181.5,295,1014,255.4,237.6,329.5,133.4,317.51
2016-05-18,626,180.7,293.5,1016,253.9,239.8,330.2,133.4,317.76
2016-05-19,617.5,182.5,294.9,1067,254.5,245.3,335.9,133.2,319.86
2016-05-20,628.5,183,298.2,1130,257.3,252.4,338.1,137,316.53
2016-05-23,629,182.9,301.2,1205,258.3,256.3,347.6,137.7,318.84
2016-05-24,633,185.6,305.5,1229,259.8,257.3,348.5,139.6,323.75
2016-05-25,640,188.8,300.5,1205,267.5,261,350.4,142.3,330.68
2016-05-26,645,189.4,300.9,1183,265.8,262.6,348.6,143.3,329.48
2016-05-27,647,192.5,301.6,1177,270.5,259.2,350.5,143.2,328.48
2016-05-30,649.5,193,302,1194,270.5,262.3,351.5,142.3,327.94
2016-05-31,645,192.9,304.9,1208,268.5,263,354,141,327.4
2016-06-01,645.5,191.9,304.4,1219,267.5,261,353,140.1,326.26
2016-06-02,645.5,190.7,302.6,1230,267,260.1,351.3,139.6,326.91
2016-06-03,640.5,188.6,300.2,1241,263,259.6,351.8,139.2,324.23
2016-06-06,642.5,188.8,298,1250,265.1,259,355.5,139.7,325.65
2016-06-07,642.5,190.6,302.3,1266,271.9,257.7,357.5,139.4,330.01
2016-06-08,640,190,302,1233,266.6,256.5,348.7,139.7,334.83
2016-06-09,633,188.5,297.6,1233,261.7,254.8,346.3,137.2,331.46
2016-06-10,617,183.6,288,1161,251.7,247.8,340,134.7,322.77
2016-06-13,612.5,180.5,283.4,1131,250.1,247.3,330.6,134.3,322.55
2016-06-14,607,177.1,276.5,1093,249.8,238.5,327.3,131.3,321.21
2016-06-15,609.5,178,276.6,1108,256.3,240.7,328.4,131.4,317.88
2016-06-16,602,172.5,271.6,1045,251.9,236.2,319.9,129.5,307.5
2016-06-17,598,175.1,272.7,1097,261.9,238.1,329.7,127.9,317.03
2016-06-20,613.5,181.2,280,1139,267.5,236.3,332.5,129.3,323.96
2016-06-21,616,182.7,279.6,1137,270.4,235.5,330,130.8,321.05
2016-06-22,619,185.2,282.6,1158,268.7,235.2,328.7,130,323.89
2016-06-23,626,187.1,289.6,1177,275,239.1,343.7,129.5,327.33
2016-06-24,604,175,274.5,1127,257,236.5,325,125.5,320.17
2016-06-27,593,165.4,263.1,1078,240.8,234.7,308.2,121.7,313.29
2016-06-28,597.5,171.6,271.1,1114,248.6,238.7,315,127,321.45
2016-06-29,607.5,174,276,1170,251.2,247,320,131.1,334.53
2016-06-30,634.5,175.4,280.2,1210,252.8,249.8,327.6,130,323.85
2016-07-01,647,175.6,285.1,1237,255.4,249.2,337.9,131,327.24
2016-07-04,647,172.1,282,1230,252,257.5,339.7,130.4,319.15
2016-07-05,632.5,167.1,275.7,1210,244.4,253.6,325.5,129.2,311.06
2016-07-06,625,162.7,268.2,1189,237.8,252.8,319,128.1,318.85
2016-07-07,632.5,166,273.2,1191,245.7,268.8,322.3,129,303.15
2016-07-08,635.5,171,275,1202,254.6,266.1,330.2,130.4,305.25
2016-07-11,645,172.9,281.1,1224,256.7,269.1,334.3,133.2,301.28
2016-07-12,644,175.2,282.2,1202,262.7,267.5,329.1,133.8,313.82
2016-07-13,647.5,174.5,281.7,1183,263.2,265.8,329.4,133.6,300.62
2016-07-14,645,176,280.3,1170,265.5,262.1,331.5,133.1,304.53
2016-07-15,642,176.1,277.3,1142,264.4,261.3,328,132.3,307.11
2016-07-18,643.5,175.7,279.2,1142,263.8,264.7,330.8,133.3,304.47
2016-07-19,642.5,176.3,280.9,1160,264.8,268.4,337,132.6,300.99
2016-07-20,649.5,180.7,286.1,1159,269,274,339.9,135.2,303.53
2016-07-21,653.5,180.3,284.6,1157,269.7,270.4,338.2,135.1,302.22
2016-07-22,654,180.5,286.8,1148,269.5,270.5,340,134.6,298.46
2016-07-25,656,179.9,288,1145,269.4,267.1,341,135.6,292.17
2016-07-26,658.5,180.8,290.6,1210,271.2,274.6,348.6,136.8,290.35
2016-07-27,656,181.3,290.8,1193,273.4,269.2,348.6,135.5,283.73
2016-07-28,661,179.7,295.9,1213,271.1,271.5,348.4,136.1,275.99
2016-07-29,660.5,180.8,296.2,1206,276.7,270.5,344.4,135.8,278.41
2016-08-01,663,180.7,295.5,1218,273.7,274.9,343.8,135.9,266.93
2016-08-02,658,177.1,292.1,1198,269.1,276.5,339.3,136.8,262.59
2016-08-03,655.5,177.7,290.5,1202,268.3,273.3,336.5,135.5,271.18
2016-08-04,657,180,294.6,1228,273.7,274.1,339,136.8,280.07
2016-08-05,656,180.5,316.2,1223,278,273.7,338.5,140.2,278.66
2016-08-08,647.5,181.6,316.5,1198,277.9,271,337.9,140.4,288.57
2016-08-09,658.5,184.9,327.5,1233,281.9,273.4,345.6,140,287.12
2016-08-10,646,183.9,325.5,1167,281.8,273.5,348,138.9,277.41
2016-08-11,655,184.6,327.8,1170,283.3,267.1,349.9,139.7,290.06
2016-08-12,667,183.6,325.9,1132,285.6,267,348.2,140,296.65
2016-08-15,678.5,183.3,326.2,1133,283.9,278.5,350.2,140.6,304.41
2016-08-16,679,183.1,323.2,1116,277.2,274.3,347.4,138.8,306.81
2016-08-17,643.5,182.4,327.5,1113,278.3,270.5,343.7,138.3,308.78
2016-08-18,632.5,183,328.9,1092,285.1,268.4,347,138.7,316.97
2016-08-19,628.5,184.3,332.2,1109,288.7,268.1,343.4,136.1,318.8
2016-08-22,629.5,184.5,334.4,1150,296,275.9,359.4,137,309.7
2016-08-23,630.5,186,334,1156,298.5,277,360.7,137.5,315.7
2016-08-24,625,188.8,336.2,1126,307.8,277.7,360,137.4,308.94
2016-08-25,625.5,188.8,334.3,1103,310,276.7,356.7,136.9,312.07
2016-08-26,625,190.4,334.2,1094,312.3,274.9,351,137,314.2
2016-08-29,626,190.7,330,1085,313.9,271.6,350,137.3,313.14
2016-08-30,631,192.4,330.1,1095,320.4,274.3,352.1,137.2,308.98
2016-08-31,625.5,195.8,330.9,1066,320.3,266.6,350,139.4,298.88
2016-09-01,627.5,193.1,332.1,1059,322,264.5,354.9,137.2,288.17
2016-09-02,642,195.5,333.7,1049,325.2,266.4,356.8,139.2,295.41
2016-09-05,644,196.8,335.9,1055,325.3,269.1,357,139.1,297.18
2016-09-06,633.5,194.8,331,1058,315.6,268.7,358.9,138.6,298.95
2016-09-07,630.5,195.5,334.3,1045,316.4,271.1,359.5,138.1,301.42
2016-09-08,623,195.8,331.2,1029,316.7,269,357,138.7,313.77
2016-09-09,612,194.8,320,1000,316.3,258.6,348.8,135.1,303.05
2016-09-12,613.5,192.1,320.9,985.5,316.2,259.3,348.9,134.1,306.93
2016-09-13,612.5,191.3,322.8,1025,316,257.4,351.1,135.1,297.17
2016-09-14,612.5,190.8,324.8,1080,314,259.4,350.1,136.5,289.19
2016-09-15,615,191.7,326.4,1080,315.8,259.5,350.5,136.6,290.53
2016-09-16,607,189.7,326.4,1103,313.7,263.3,349.3,138.5,285.45
2016-09-19,613.5,191.6,330.4,1098,311.2,267.8,355,138.7,288.94
2016-09-20,623.5,191.7,330.3,1123,309.6,271.2,349.6,139.8,289.45
2016-09-21,627,193.6,329.1,1152,313.2,269.3,354,138.8,303.13
2016-09-22,638.5,193.7,332.8,1146,314.4,271.7,353.5,138.2,307.25
2016-09-23,632,191.8,329.7,1143,311.5,230.1,350,138.5,295.71
2016-09-26,628.5,189.8,324.9,1134,308.7,228.3,374,137.9,303.99
2016-09-27,624.5,187.8,324.5,1128,306.5,228.1,386.2,136.3,296.61
2016-09-28,633,191.6,324.5,1142,309.6,224.8,383.7,136.8,312.32
2016-09-29,636.5,192.8,323.2,1128,308.3,219.4,385.2,135.7,317.66
2016-09-30,632,193.4,330,1130,309,217.1,385,135.3,322.06
2016-10-03,633,193.4,329.5,1142,313.6,217.6,393.7,136.9,323.47
2016-10-04,632,193.9,328.6,1132,317.6,215.6,387.4,136,324.65
2016-10-05,625,194,324.3,1130,317.1,219.6,386.7,134.6,330.77
2016-10-06,624,197.5,322.6,1136,325,216.7,383,134.5,335.57
2016-10-07,610.5,197.8,317.7,1136,323.9,216.8,380.4,134.1,332.69
2016-10-10,622,197,320.9,1147,324.7,222.2,381.4,135.7,336.91
2016-10-11,616,196.9,322.2,1136,322.3,219.9,377.8,135.8,341.13
2016-10-12,610.5,199.3,323.3,1127,322.9,219.1,378.9,134.3,338.78
2016-10-13,607,196.9,320.9,1105,321.8,217.1,374.1,134.2,339.96
2016-10-14,613.5,201.9,325.7,1123,326.7,220.8,375.2,134.3,340.48
2016-10-17,612.5,202.5,326,1117,327.2,217.9,374.8,133.5,337.96
2016-10-18,615,207.2,325,1137,333.2,218.6,380.1,133,340.39
2016-10-19,629.5,209.1,328.6,1145,326.6,221.7,380.5,134,349.71
2016-10-20,629,208.6,337.7,1156,330.9,224,380,131.8,341.72
2016-10-21,631,210.4,335.6,1135,334.1,226.1,382.2,131.4,347.45
2016-10-24,624.5,210.5,337.6,1144,336.4,222.9,379.8,129.8,345.09
2016-10-25,619.5,211.9,335,1114,338.5,218.8,377.8,129.4,341.83
2016-10-26,608.5,209.7,332.8,1104,338.7,218.7,375.3,127.6,334.85
2016-10-27,611.5,212.4,326.8,1142,324,220.1,375.7,127.2,338.42
2016-10-28,611,207.7,324.6,1130,310.2,215.9,376,126.7,331.66
2016-10-31,611,209.2,328.4,1118,307.5,218.5,374.5,126.2,318.48
2016-11-01,603.5,206.7,318,1064,302.8,215.1,366.2,125.5,314.9
2016-11-02,605,199.5,317.4,1067,293.5,226.4,356.5,124.6,304.02
2016-11-03,601.5,201.1,317.6,1189,296.3,242.1,352,124.8,300.34
2016-11-04,595.5,199.1,310.2,1158,293.9,240.3,346,124.1,295.62
2016-11-07,604,202.7,313.5,1189,297,241.1,352.8,124.1,301.95
2016-11-08,612.5,203.6,313.2,1174,296.6,246.9,350.4,122.3,303.26
2016-11-09,604.5,204.9,302,1226,298.8,257.2,348.3,124,305.65
2016-11-10,592.5,204,290.5,1211,305.9,255.5,334,118.9,305.03
2016-11-11,585.5,205.7,288.5,1200,307.3,260,332.5,118.1,302.095
2016-11-14,576,206.4,285.5,1202,309.9,260.8,333,117.4,299.16
2016-11-15,581,205.4,296.3,1217,312.5,261.6,336,115,316.75
2016-11-16,582,203.1,303,1229,311.3,260.9,344.5,114.4,316.89
2016-11-17,585.5,203.9,307.7,1249,310,263.7,344.7,114.1,315.4
2016-11-18,587.5,205.9,309.5,1246,316.3,265.8,345.9,116.2,319.81
2016-11-21,592.5,205.6,310,1245,317.6,264.4,341,116.1,332.39
2016-11-22,593,207.5,308.2,1251,317.5,263.2,336.7,114.8,336.57
2016-11-23,587,205.6,310.3,1233,314.5,264,332.3,114.2,336.55
2016-11-24,584.5,204.3,308.8,1227,311.6,266.1,333.7,116,330
2016-11-25,595,205.6,311.2,1252,312.3,267.9,328.5,116.5,323.45
2016-11-28,592,205.7,312.2,1229,305.4,268.7,325,116.9,330.77
2016-11-29,596,206,314.1,1237,310.7,264.4,332.9,116,318.14
2016-11-30,597,205.1,315.9,1216,306.4,267.6,333.7,118.8,345.89
2016-12-01,579.5,204,308.3,1186,309,264.1,325.7,115.9,357.48
2016-12-02,580,205,306.8,1180,307.6,268.6,318,115,361.29
2016-12-05,584,205.3,305.9,1193,311.8,265.9,319.5,115.6,360.02
2016-12-06,586.5,208,306.6,1155,319.4,258.8,314.7,114.9,352.93
2016-12-07,578,208.4,304.4,1160,319.2,258,312.2,114.3,345
2016-12-08,577.5,213.7,302.5,1165,327.7,261.2,323,113.3,351.42
2016-12-09,585.5,215,303,1200,331.3,270.3,321.5,121,362.72
2016-12-12,592,213.9,303.1,1175,330.7,268.6,316.9,122.1,370.8
2016-12-13,604.5,215.6,305.2,1172,333.2,271.5,319,122.9,371.36
2016-12-14,602,215.1,303.5,1147,334.4,271,317.5,122.4,356.57
2016-12-15,593.5,216.9,305.5,1145,340.7,275.5,330,124.3,363.22
2016-12-16,599.5,214.4,311,1139,340,279.6,321.7,124.5,369.6
2016-12-19,597.5,212.7,311.5,1150,335.2,276.8,325.5,122.8,371.79
2016-12-20,600,213.3,311.6,1160,336.8,273.5,324.6,122.9,374.66
2016-12-21,602,213.4,310.1,1151,336,279,323.7,121.2,374.46
2016-12-22,601.5,213.5,310,1136,338,274.6,324.2,122.8,376.91
2016-12-23,601.5,215,310.7,1141,336.3,277.5,329.4,123,377.33
2016-12-27,606,215.5,312.3,1167,338.8,284.9,346.2,124.3,383.68
2016-12-28,605.5,214,315.2,1174,336.3,283.9,350,124.3,386.44
2016-12-29,606.5,215.1,315,1177,335.7,285.3,345.7,124,382.39
2016-12-30,609.5,214.2,314.2,1173,336.7,287.3,344.2,122.8,378.88
2017-01-02,613,217.7,320.1,1192,343.9,295.5,346.8,124.5,376.74
2017-01-03,612.5,219.8,318.1,1204,342.8,294.2,347,123.7,374.6
2017-01-04,611,217.5,311.6,1236,338.1,289.9,344.8,124.3,379.37
2017-01-05,612,218.1,318.5,1291,337.2,296.8,348.1,124.7,380.59
2017-01-06,614,220.2,323.8,1300,337.3,299.9,346.9,124.6,379.05
2017-01-09,615,217.3,320,1290,328.9,299.8,349.1,124.7,367.31
2017-01-10,610.5,218.6,321.1,1287,328.2,302.6,349.9,124.6,357.52
2017-01-11,607.5,218.1,321.2,1291,327,304.5,359.8,124.8,369.82
2017-01-12,604.5,219.9,325.7,1250,330.7,295,354.1,122.8,369.03
2017-01-13,609,223.5,326.4,1286,336.8,299.3,358.4,123.9,365.23
2017-01-16,609.5,224.6,325.4,1263,334.4,295.7,356.4,124.4,365.255
2017-01-17,607,222.3,324.8,1264,335.5,294.9,352.7,124.3,365.28
2017-01-18,615,221.9,328.8,1275,334.5,296,352.2,125,356.19
2017-01-19,614,223.2,328.2,1262,343.7,297,355.8,125.4,358.07
2017-01-20,615.5,226.3,327.1,1250,343.7,293,352.8,125.4,366.62
2017-01-23,611.5,223.5,325.1,1273,341.5,290.8,349,124.4,366.09
2017-01-24,614,222.9,324.9,1288,342.5,288,349.1,124.1,367.93
2017-01-25,619.5,228.7,330,1298,352.5,285.4,353.7,123.5,365.15
2017-01-26,619.5,229.2,327.8,1314,355.6,287,353.8,124.6,373.78
2017-01-27,627,230,332.4,1327,355.4,291.6,354.2,129.2,370.21
2017-01-30,623.5,229.4,331.7,1333,353.4,293.5,351.9,128.4,368.24
2017-01-31,622,229.3,334.4,1328,354,295.2,352.6,128.8,365.19
2017-02-01,623,230.5,335.2,1349,359.9,298.3,359.3,129.5,371.37
2017-02-02,624,238.1,335.4,1362,360.6,299.1,366.4,129.5,368.45
2017-02-03,627,238.4,338.1,1377,368.8,300.7,366.6,130.1,372.75
2017-02-06,620,234.5,334.9,1402,364,305,360,130.9,368.04
2017-02-07,630.5,236.4,338.8,1402,368.8,305,360.7,131.3,363.37
