"Date","Vestas","Coloplast","Genmab","GN","Lundbeck","NovoNordisk","USD","GBP","NOK","CNY","C20index"
2012-03-27,11.63,191.9,45.8,59.6,114.7,156.4,5.58,8.9,0.98,0.89,446.3
2012-03-28,11.64,193.2,45.99,60.2,115.4,158.9,5.58,8.86,0.98,0.89,449.64
2012-03-29,11.12,192.2,45,59,113.5,154.6,5.6,8.9,0.97,0.89,438.87
2012-03-30,11.32,193.2,46.2,59.55,111.8,154.5,5.57,8.92,0.98,0.88,444.71
2012-04-02,11.06,197.7,47.9,61.15,113.2,163.1,5.59,8.95,0.99,0.89,459.26
2012-04-03,10.99,200.6,46.81,63,115.5,167,5.59,8.94,0.98,0.89,465.15
2012-04-04,10.5,198.4,45.6,62,113.8,163.5,5.66,8.98,0.98,0.9,453.71
2012-04-10,10.04,195.1,44,60.85,110.4,164.8,5.67,9,0.98,0.9,449.12
2012-04-11,10.13,193.5,42.95,60.45,110.2,163.6,5.66,9.01,0.98,0.9,448.12
2012-04-12,10.11,196,43.54,62.85,111,165.1,5.66,9.02,0.98,0.9,454.36
2012-04-13,9.79,194.8,43.95,62.8,109.3,164.8,5.66,9.02,0.98,0.9,451.04
2012-04-16,11.11,196.8,44.05,63.05,110.4,168.4,5.71,9.04,0.98,0.9,455.97
2012-04-17,10.67,199.2,44.75,64.15,110.4,170.8,5.67,9.04,0.99,0.9,461
2012-04-18,10.33,199.5,45.7,64.6,112.5,170,5.68,9.08,0.98,0.9,460.74
2012-04-19,10.29,199,45.69,64.6,111.6,171,5.68,9.1,0.99,0.9,463.76
2012-04-20,10.81,199,45.45,64.55,113.2,170.8,5.64,9.09,0.99,0.89,462.98
2012-04-23,10.27,194.8,45.4,62.75,112.5,168.4,5.67,9.11,0.98,0.9,454.98
2012-04-24,10.29,194.5,45.34,63.95,112.4,167.2,5.65,9.12,0.98,0.9,456.19
2012-04-25,10.39,195.2,45.24,63.75,112.6,167.2,5.63,9.08,0.98,0.89,457.43
2012-04-26,10.27,206.4,45.25,63.15,111,167.7,5.63,9.11,0.98,0.9,456.98
2012-04-27,10.27,205.8,45,62.9,112.1,162.7,5.62,9.12,0.98,0.89,454.59
2012-04-30,9.92,208,44.8,63,112.5,165.8,5.63,9.15,0.98,0.9,458.75
2012-05-01,10.2,207.2,45.39,63.1,111.9,164.6,5.61,9.1,0.98,0.89,459.52
2012-05-02,9.63,207.8,45.36,61.45,109.7,165.4,5.66,9.16,0.98,0.9,459.38
2012-05-03,8.92,210,45,65.6,110.4,169,5.67,9.17,0.99,0.9,465.55
2012-05-07,8.6,207.8,44.33,65.45,109.2,167.4,5.71,9.22,0.98,0.91,459.54
2012-05-08,8.89,208,43.8,64.05,108.9,167.8,5.71,9.22,0.98,0.91,457.38
2012-05-09,8.59,205.4,42.55,62.2,106,165.2,5.74,9.24,0.98,0.91,449.25
2012-05-10,8.67,205.2,43.35,63.95,108,165.1,5.74,9.27,0.98,0.91,451.57
2012-05-11,8.74,207.4,42.83,65.4,109,167.4,5.74,9.25,0.98,0.91,453.61
2012-05-14,8.42,204,41.25,64.65,118.6,163.7,5.78,9.29,0.98,0.91,443.62
2012-05-15,8.14,203.4,41,65.85,115.1,161.6,5.79,9.29,0.98,0.92,439.41
2012-05-16,7.8,204.6,42.87,66.25,117.4,165,5.84,9.3,0.98,0.92,440.45
2012-05-21,7.62,202.4,42.09,68.05,123.9,168.3,5.83,9.2,0.97,0.92,442.21
2012-05-22,7.81,204,42.38,68,126.2,168.9,5.82,9.19,0.98,0.92,447.2
2012-05-23,7.54,201.2,42.41,67.1,125,165.6,5.87,9.24,0.98,0.93,437.87
2012-05-24,7.52,204,43.1,67.6,122.4,164.8,5.92,9.28,0.99,0.93,439.67
2012-05-25,7.49,204.6,42.63,68.15,124.2,167.8,5.92,9.29,0.98,0.94,443.94
2012-05-29,7.66,209.4,43,69.95,126.5,165.3,5.93,9.3,0.99,0.94,444.09
2012-05-30,8.05,206.6,42.21,70,127.5,161.9,5.97,9.32,0.99,0.94,435.72
2012-05-31,7.36,206.6,42,70.35,124.5,159.9,5.99,9.29,0.99,0.94,432.26
2012-06-01,6.88,202.4,41.5,68,123.5,156.1,6.03,9.23,0.98,0.95,419.65
2012-06-04,6.49,198.1,42.95,67.5,124.2,154.8,5.97,9.19,0.98,0.94,415.45
2012-06-06,6.31,199,42.69,68.35,124.5,160,5.95,9.22,0.98,0.94,426.63
2012-06-07,6.39,203,43.34,70.4,124.5,160.8,5.9,9.19,0.98,0.93,433.51
2012-06-08,6.53,204.4,42.98,70.55,123.8,156.6,5.96,9.2,0.98,0.94,426.59
2012-06-11,6.11,204,43.15,72,124.1,160.6,5.93,9.2,0.98,0.93,432.37
2012-06-12,5.94,205.4,43.2,70.4,122.7,161.6,5.95,9.25,0.98,0.93,431.21
2012-06-13,5.96,208.6,43.01,71.1,121.4,162.2,5.93,9.22,0.99,0.93,431.24
2012-06-14,5.88,207.8,44.59,71.2,122.5,161.3,5.92,9.18,0.99,0.94,428.73
2012-06-15,5.92,207,44.15,71.55,121.4,160.6,5.9,9.15,0.99,0.93,431.19
2012-06-18,5.88,207,45.6,73.25,121.2,162.6,5.89,9.22,0.99,0.93,432.98
2012-06-19,6.12,212,50.05,73.95,124,165,5.89,9.23,0.99,0.93,439.89
2012-06-20,6.16,208.4,48.8,74,122,163.9,5.85,9.22,0.99,0.92,440.85
2012-06-21,6.33,210.4,51.45,74.5,121.7,163.8,5.87,9.21,0.99,0.92,439.99
2012-06-22,6.06,209,53.3,73.95,122.2,164,5.93,9.24,0.99,0.93,438.64
2012-06-25,6.03,207.2,54.9,71.65,119.2,162.2,5.95,9.26,0.99,0.94,432.08
2012-06-26,5.8,207,54.8,68.85,117.8,162.4,5.96,9.3,0.99,0.94,428.68
2012-06-27,5.79,209.4,55.05,70.3,118.4,164.8,5.96,9.29,0.99,0.94,433.63
2012-06-28,6,208.6,58.9,69.15,118.2,166.8,5.99,9.3,0.98,0.94,434.32
2012-06-29,6.48,210.8,58.45,70.85,121,169.7,5.9,9.21,0.99,0.93,446.04
2012-07-02,5.96,212.8,56.5,73.05,123.8,171.8,5.9,9.25,0.99,0.93,451.39
2012-07-03,5.92,216.6,56.25,74.5,125,174,5.91,9.26,0.99,0.93,458.25
2012-07-04,5.98,214.2,56.5,74.15,125.1,173.6,5.92,9.26,0.99,0.93,459.61
2012-07-05,6.04,217,57,74.65,123.3,176.4,5.98,9.31,0.99,0.94,462.5
2012-07-06,5.71,216.2,56.8,74.65,121,176.9,6.01,9.34,0.99,0.94,460.2
2012-07-09,5.57,214.6,59.2,72.85,120.6,176.6,6.05,9.37,0.99,0.95,458.03
2012-07-10,5.27,217,59.45,73.9,120.3,178.7,6.05,9.39,0.99,0.95,464.19
2012-07-11,5.06,218.2,59.5,73.2,120,176.8,6.07,9.44,0.99,0.96,460.4
2012-07-12,5.02,214.4,63,72.7,119.6,177.8,6.11,9.43,1,0.96,459.11
2012-07-13,5.02,216,64.25,74,119.8,177.1,6.1,9.45,1,0.96,461.1
2012-07-16,5.05,219.8,63.8,74.7,120,178.3,6.11,9.48,1,0.96,466.25
2012-07-17,5.09,222.4,63.1,74.9,120.5,178.6,6.06,9.47,1,0.95,467.55
2012-07-18,5.23,225.6,63,74.8,123.4,178.4,6.08,9.49,0.99,0.95,470.23
2012-07-19,5.35,231.4,64.1,75.2,125.5,179.8,6.05,9.5,0.99,0.95,477.04
2012-07-20,5.26,230.2,63,75.15,128,179.2,6.1,9.56,1,0.96,473.19
2012-07-23,5.04,225.4,61.7,72.85,125,177.4,6.15,9.54,1.01,0.96,463.21
2012-07-24,5.03,225.8,64.4,73.4,122.3,177.1,6.15,9.56,1.01,0.96,464.37
2012-07-25,5,227.8,64.1,73.3,118.8,178.4,6.13,9.5,1.01,0.96,466.58
2012-07-26,5.02,228.4,64.05,72.65,120.4,180.7,6.07,9.5,1.01,0.95,472.48
2012-07-27,5.02,229.8,63.7,72.95,121.6,185.8,6.04,9.5,1,0.95,482.98
2012-07-30,5.19,230.4,62.8,72.9,121.8,186,6.07,9.54,1,0.95,485.01
2012-07-31,5.79,229.4,62.1,72.35,120,186.9,6.06,9.49,1,0.95,484.14
2012-08-01,5.33,227,62,71.7,119.2,186.1,6.05,9.45,1.01,0.95,481.6
2012-08-02,5.49,226.8,62.2,70.9,117.6,185.7,6.03,9.42,1,0.95,479.38
2012-08-03,5.56,229.8,63.5,72,118.5,188.2,6.08,9.45,1.01,0.95,486.23
2012-08-06,5.62,230.6,63.3,74.1,118.2,188,6.01,9.36,1.01,0.94,488.3
2012-08-07,5.64,230,63.65,74.1,118.4,186.1,5.99,9.38,1.01,0.94,488.85
2012-08-08,5.6,230.4,63.9,73.95,111,185.2,6.03,9.44,1.02,0.95,487.71
2012-08-09,5.75,231,63.9,77.5,110,187.6,6.05,9.46,1.02,0.95,492.22
2012-08-10,5.86,232.4,62.4,75.7,109.3,187.5,6.07,9.47,1.02,0.95,489.16
2012-08-13,5.81,234,63.8,75.3,108.7,186.4,6.03,9.47,1.02,0.95,489.03
2012-08-14,5.86,236.4,63.3,76.75,108.6,191.8,6.03,9.47,1.02,0.95,497.59
2012-08-15,5.84,236,62.7,77.25,109.3,193.4,6.06,9.51,1.02,0.95,500.37
2012-08-16,6.08,234,64.2,76.55,109.2,190.4,6.06,9.52,1.01,0.95,496.85
2012-08-17,6.5,234.4,65.1,77.15,108.8,187.8,6.04,9.48,1.02,0.95,493.87
2012-08-20,6.43,236.6,65.05,76.75,108.2,188.9,6.05,9.5,1.02,0.95,494.49
2012-08-21,6.79,238,66,77.2,108,186.3,5.99,9.45,1.02,0.94,494.14
2012-08-22,6.35,231.6,69.95,76.55,108.2,186.2,5.98,9.45,1.01,0.94,490.54
2012-08-23,6.67,231.8,69.85,76,107.7,186.4,5.93,9.41,1.01,0.93,491.09
2012-08-24,6.58,232.2,69.5,76.5,108.3,185.5,5.95,9.43,1.02,0.94,487.55
2012-08-27,6.78,234,69.65,76.7,108.2,185.9,5.94,9.4,1.02,0.93,489.87
2012-08-28,8.04,230,68.15,76.8,108.5,185.4,5.94,9.37,1.02,0.93,487.29
2012-08-29,7.64,232,67.85,77.85,108.8,185.6,5.94,9.41,1.02,0.93,489.53
2012-08-30,7.93,235,78.75,79.6,108.6,186,5.94,9.42,1.02,0.94,488.04
2012-08-31,8.25,236.6,78.5,80.15,109.2,186.6,5.91,9.37,1.02,0.93,490.16
2012-09-03,8.87,236.2,83.3,80.55,108.9,187.3,5.93,9.42,1.02,0.94,494.23
2012-09-04,9.7,233.8,79.7,80.1,107.9,185.1,5.92,9.41,1.02,0.93,489.88
2012-09-05,8.9,236,80,81.5,108,187.4,5.92,9.43,1.02,0.93,492.97
2012-09-06,9.13,239.4,80.5,84.15,108.8,188.8,5.9,9.39,1.01,0.93,499.82
2012-09-07,9.19,237,80,81.45,107.3,185.8,5.86,9.35,1.01,0.92,496.63
2012-09-10,9.33,235.8,79.25,81.5,105,184.2,5.83,9.32,1.01,0.92,494.79
2012-09-11,8.76,239.2,77,83.35,106.3,185.1,5.83,9.34,1.01,0.92,495.37
2012-09-12,7.98,239.4,74.15,84.4,103.8,179.2,5.78,9.3,1.01,0.91,489.7
2012-09-13,6.91,236.8,73.85,85,103.5,178.4,5.77,9.3,1,0.91,485.06
2012-09-14,7.3,234,73.8,85.1,103.9,175.4,5.69,9.23,1,0.9,488.49
2012-09-17,7.91,232,76.65,84.15,103.6,175.8,5.7,9.24,1,0.9,486.27
2012-09-18,7.99,230.8,73.85,84.2,103.8,177.5,5.71,9.28,1,0.9,486.82
2012-09-19,7.9,231.8,74,84.5,103.3,177.3,5.73,9.29,1,0.91,488.72
2012-09-20,7.92,231.8,72.8,84.9,104.6,181.1,5.75,9.32,1,0.91,494.5
2012-09-21,8.14,234,73.05,85.6,106.4,183.4,5.74,9.33,1,0.91,498.93
2012-09-24,8.58,235.4,74.35,86.8,105.9,184.2,5.77,9.36,1,0.92,498.97
2012-09-25,9.02,236.6,73.8,88.45,105.4,185,5.77,9.36,1.01,0.91,500.9
2012-09-26,8.75,234.6,72.6,87.6,103.2,183.7,5.8,9.38,1.01,0.92,494.04
2012-09-27,8.6,238.4,72.25,88.75,104.9,183.1,5.79,9.39,1.01,0.92,494.1
2012-09-28,8.25,241.6,72.95,89.25,107.8,183.3,5.77,9.34,1.01,0.92,493.22
2012-10-01,8.12,243,73.7,90.25,106,185.2,5.79,9.34,1.01,0.92,499.78
2012-10-02,7.99,244,75.15,90.4,106.9,185.3,5.77,9.31,1.01,0.91,500.44
2012-10-03,7.58,243.6,75.95,89.5,105.8,185.5,5.78,9.31,1.01,0.91,499.69
2012-10-04,7.12,243.8,77.75,89.4,107.1,188.2,5.76,9.27,1,0.91,502.39
2012-10-05,7.46,245.4,78.9,90.15,108.3,188.7,5.73,9.28,1.01,0.91,505.34
2012-10-08,7.61,244.4,78.2,89.15,107.4,188.4,5.75,9.22,1.01,0.92,504.23
2012-10-09,7.32,243.6,79.25,88.75,106.3,187.8,5.76,9.23,1.01,0.92,499.97
2012-10-10,7.05,248.4,78.5,88.25,105.6,186.9,5.79,9.27,1.01,0.92,496.1
2012-10-11,7,250,82.05,88.65,105.2,185.4,5.77,9.26,1.01,0.92,495.21
2012-10-12,6.84,250.8,82.05,88.7,104.8,184.7,5.75,9.25,1.01,0.92,491.41
2012-10-15,6.85,252.8,81.9,89.7,105.4,188.8,5.75,9.24,1.01,0.92,496.66
2012-10-16,6.91,257,83.55,90.2,105.9,190.1,5.72,9.21,1.01,0.91,501.82
2012-10-17,6.9,252.6,86.85,89.4,104.8,190.1,5.69,9.19,1.01,0.91,500.55
2012-10-18,6.9,254.8,86.2,90.5,103.7,189.9,5.69,9.19,1.01,0.91,501.53
2012-10-19,6.59,255,87,90.15,104,194.1,5.72,9.18,1.01,0.92,504.66
2012-10-22,6.27,253,84.85,89.65,103.5,194,5.71,9.16,1.01,0.91,503.28
2012-10-23,6.23,249.2,82.85,87.35,100.6,192.7,5.74,9.17,1.01,0.92,497.71
2012-10-24,6.45,249.4,83.5,89.15,101,192.4,5.76,9.23,1,0.92,496.96
2012-10-25,6.21,251.2,83.4,90.7,99.5,192.3,5.74,9.27,1,0.92,499.41
2012-10-26,6.15,255.6,82.95,91.55,99.65,186,5.78,9.31,1,0.92,491.78
2012-10-29,6.04,254,82.5,90.3,99.35,186.4,5.78,9.27,1,0.93,493.16
2012-10-30,6.4,255,80.6,90.7,101.2,185.8,5.76,9.25,1,0.92,488.47
2012-10-31,6.67,252.4,80.2,90.2,100.2,185.5,5.74,9.25,1.01,0.92,485.28
2012-11-01,6.4,256.4,83.9,92.9,99.05,181.9,5.75,9.29,1.01,0.92,484.83
2012-11-02,6.72,253,83,92.4,99,184,5.81,9.31,1.02,0.93,489.13
2012-11-05,6.31,255,81.4,92.6,98,184.7,5.84,9.32,1.02,0.93,488.36
2012-11-06,6.14,254.6,81,92.1,96.4,172,5.83,9.31,1.02,0.93,473.8
2012-11-07,5.33,263.2,81.4,90.6,101,174.2,5.85,9.34,1.02,0.94,476.61
2012-11-08,5.4,264.8,81.4,88.65,98.25,173,5.86,9.36,1.02,0.94,473.69
2012-11-09,5.23,265.2,79.35,89.65,98.75,185.6,5.88,9.35,1.02,0.94,489.75
2012-11-12,5.14,263.4,78.95,89,95.75,182.6,5.86,9.3,1.02,0.94,487.12
2012-11-13,4.95,262.6,75.6,87.9,97.25,182.8,5.87,9.33,1.02,0.94,485.54
2012-11-14,4.92,258.2,74.3,87.35,94.25,183.4,5.86,9.29,1.02,0.94,484.61
2012-11-15,4.81,257.8,70.7,83.75,93.85,179.1,5.85,9.26,1.01,0.94,477.23
2012-11-16,5.05,258,69.5,80.95,92.35,178.5,5.85,9.29,1.01,0.94,475.7
2012-11-19,4.84,260,70.05,82.7,93.1,178.9,5.84,9.29,1.01,0.94,478.52
2012-11-20,4.88,260.6,71.75,83.05,92.55,181.2,5.82,9.27,1.02,0.93,482.16
2012-11-21,4.88,262.2,71.25,83.9,93.2,181.4,5.82,9.28,1.02,0.93,483.11
2012-11-22,5.18,266.6,72,83.8,95,183.2,5.78,9.23,1.02,0.93,488.1
2012-11-23,5.21,267.2,72.25,83.9,96.15,184.2,5.78,9.21,1.02,0.93,490.27
2012-11-26,6.31,269,70.25,82.2,96.55,182.8,5.75,9.21,1.02,0.92,487.22
2012-11-27,5.57,272,70.8,83.3,96.5,183.4,5.75,9.23,1.01,0.92,488.88
2012-11-28,5.38,271.8,69,81.8,95.45,183.1,5.79,9.24,1.02,0.93,486.44
2012-11-29,5.6,271.4,70.95,81.15,95.05,183.4,5.74,9.2,1.01,0.92,490.77
2012-11-30,5.51,267.8,76.25,81.05,95.9,182.2,5.74,9.2,1.01,0.92,490.93
2012-12-03,5.82,272,75.4,81.25,94,183.8,5.71,9.19,1.02,0.92,493.98
2012-12-04,5.98,273.6,76,81.7,95.2,183.8,5.7,9.18,1.02,0.92,492.97
2012-12-05,6.14,273.4,80.55,81.7,97.4,184.1,5.71,9.19,1.01,0.92,494.23
2012-12-06,5.9,274.2,80.45,81.65,99.8,184.4,5.71,9.19,1.02,0.92,497.07
2012-12-07,6,274,80.2,81.45,99.2,185.7,5.78,9.25,1.02,0.93,498.57
2012-12-10,6.08,274,82.55,81.25,99.15,186,5.77,9.27,1.02,0.92,499.44
2012-12-11,6.1,278,82,80.55,98.2,188,5.74,9.24,1.02,0.92,502.48
2012-12-12,6.05,271.6,81.3,80.45,98.85,186.6,5.72,9.24,1.02,0.92,500.84
2012-12-13,6.1,270.2,82.5,79.1,98.95,185.2,5.71,9.21,1.02,0.91,497.77
2012-12-14,6.39,271.8,83.9,78.9,98.2,184.8,5.7,9.19,1.01,0.91,498.76
2012-12-17,6.42,264.6,82.35,77.25,97.45,182.9,5.67,9.19,1.01,0.91,493.23
2012-12-18,6.67,270.4,80.7,80.3,96.65,181.4,5.66,9.18,1.01,0.91,492.4
2012-12-19,6.8,271.6,82,79.5,82.15,181.7,5.61,9.14,1.01,0.9,493.74
2012-12-20,7.17,277.1,80,81.25,82.25,181.2,5.63,9.16,1.01,0.9,495.72
2012-12-21,7.14,278,80.6,81.25,81.65,183.2,5.65,9.16,1.02,0.91,496.97
2012-12-27,6.82,277,78.95,81.45,82,183.4,5.62,9.1,1.01,0.9,497.93
2012-12-28,6.37,276.5,77.8,81.8,82.9,183.3,5.66,9.13,1.02,0.91,496.16
2013-01-02,6.8,278,78.45,82.5,83.5,186.7,5.63,9.16,1.02,0.9,506.42
2013-01-03,6.84,278.5,78.95,82,83.9,187.6,5.69,9.2,1.02,0.91,508.41
2013-01-04,6.87,283.2,78.5,82.15,86.1,190.1,5.73,9.18,1.02,0.92,513.09
2013-01-07,7.34,283.5,81,81.8,87.4,189.2,5.72,9.19,1.02,0.92,513.85
2013-01-08,7.09,287.5,80.45,81.8,88,192,5.7,9.16,1.02,0.92,517.98
2013-01-09,7.34,285.5,80.9,82.1,88.95,192.6,5.71,9.15,1.02,0.92,521.07
2013-01-10,7.93,288,83.05,84.45,89.95,191.7,5.69,9.13,1.02,0.91,522.47
2013-01-11,8.35,283.9,83.2,83.8,90.4,193.7,5.62,9.06,1.02,0.9,523.48
2013-01-14,7.59,284.4,84.3,83.5,90,193.7,5.59,8.98,1.01,0.9,522.1
2013-01-15,7.69,286,84.2,83.5,89,196.1,5.6,8.99,1.01,0.9,526.43
2013-01-16,7.66,289.4,87.45,84.4,89,198.1,5.62,8.99,1.01,0.9,529.22
2013-01-17,7.63,289.9,90.3,87.9,88.5,198.8,5.58,8.95,1.01,0.9,531.43
2013-01-18,7.75,291.1,89.95,88,88,196.5,5.6,8.91,1,0.9,530.26
2013-01-21,7.66,289.8,95.1,88,88,198,5.6,8.9,1,0.9,534.77
2013-01-22,7.73,288.7,96.9,87.6,87.55,199.1,5.6,8.89,1,0.9,535.31
2013-01-23,7.83,287.6,101.8,89.2,87.5,202.4,5.6,8.88,1.01,0.9,537.92
2013-01-24,7.54,287.9,100.6,89.4,86.6,201.4,5.59,8.84,1.01,0.9,536.63
2013-01-25,7.7,289.2,103.6,90.05,87.2,203.2,5.54,8.77,1.01,0.89,541.83
2013-01-28,7.66,292,100.8,90,86.2,202,5.55,8.73,1,0.89,539.03
2013-01-29,7.5,292.6,98.65,89.75,87.05,202.8,5.55,8.74,1.01,0.89,539.49
2013-01-30,7.25,281.3,99.3,90,87.95,204.2,5.51,8.69,1,0.89,541.05
2013-01-31,6.64,290,98,89.55,86.9,202.2,5.51,8.71,1,0.89,535.73
2013-02-01,6.88,288.9,96.8,90.95,89.6,208.2,5.47,8.66,1,0.88,547.66
2013-02-04,6.87,289.5,97.2,91,89.15,210.2,5.5,8.66,1,0.88,547.74
2013-02-05,6.79,291.1,96.7,91.3,88.6,212.2,5.51,8.67,1.01,0.88,552.39
2013-02-06,7.34,289.4,94.7,91.25,89.65,213.2,5.52,8.64,1,0.89,551.7
2013-02-07,8.1,290.5,93.85,91.1,89.75,213,5.51,8.65,1,0.88,553.46
2013-02-08,8.04,289.6,94.7,90.5,90,214,5.58,8.81,1.01,0.89,556.88
2013-02-11,7.76,287,95.55,89.85,90.15,185.7,5.57,8.74,1.01,0.89,520.37
2013-02-12,8.03,293.8,99.25,90.85,90.25,186.4,5.55,8.66,1.01,0.89,522.44
2013-02-13,8.12,295.5,97.55,91.3,91.9,188.6,5.54,8.62,1.01,0.89,527.35
2013-02-14,8.03,291.3,97.5,90.5,91.5,191.8,5.6,8.68,1.01,0.9,531.54
2013-02-15,8.04,292,102,90.3,92.65,191.2,5.6,8.67,1.01,0.9,531.89
2013-02-18,8.07,290,103.9,89.8,93,191.7,5.59,8.65,1.01,0.89,528.85
2013-02-19,8,297.3,106.2,91.55,93.85,192.8,5.59,8.64,1.01,0.89,534.17
2013-02-20,8.4,297.4,108,91.75,94.05,196.3,5.58,8.54,1.01,0.89,540.3
2013-02-21,7.98,295.1,105.7,99.6,93.5,195.1,5.66,8.63,1,0.91,536.13
2013-02-22,8.15,297.2,103.7,100.9,94.35,195.8,5.66,8.65,1,0.91,539.49
2013-02-25,8.25,294.7,102.8,104.5,95.75,198,5.61,8.49,1,0.9,543.41
2013-02-26,8.04,297.6,100.9,101.8,94.95,200.4,5.7,8.64,1,0.92,544.78
2013-02-27,8.1,294.6,100.7,102.4,94.5,198.4,5.69,8.63,1,0.91,543.04
2013-02-28,8.16,297.9,102.9,102.2,96.85,199.5,5.68,8.64,1,0.91,546.55
2013-03-01,8.2,297.7,104.8,105,99.95,201.6,5.74,8.62,1,0.92,549.11
2013-03-04,8.04,302.1,104.4,104.2,99.75,206.6,5.73,8.63,1,0.92,556.56
2013-03-05,8.09,306.2,103,105.9,100.4,207.8,5.72,8.67,1,0.92,562.55
2013-03-06,8.18,306.1,101.5,105.5,100.4,205.4,5.72,8.63,1,0.92,557.76
2013-03-07,8.22,309.9,101.9,106.5,100.9,200.4,5.73,8.62,1.01,0.92,552.03
2013-03-08,8.63,311,117.1,104.3,100.8,199.6,5.7,8.56,1,0.92,552.76
2013-03-11,9.05,313.5,118.9,104.3,101.7,201.6,5.74,8.54,1,0.92,554.94
2013-03-12,9.34,312,118.6,106.5,101,199.9,5.71,8.51,1,0.92,554.46
2013-03-13,9.32,314.6,123.9,106.9,102.4,201.4,5.74,8.59,1,0.92,555.82
2013-03-14,9.29,315.3,122.4,107.3,102.3,199.3,5.76,8.61,0.99,0.93,554.81
2013-03-15,9.25,316.7,123.1,107.3,103.6,199.8,5.7,8.63,0.99,0.92,554.75
2013-03-18,9.33,320.6,120,105.3,102.3,192,5.77,8.71,0.99,0.93,543.7
2013-03-19,9.25,321.1,120.3,106.5,102,193,5.76,8.71,0.99,0.93,544.66
2013-03-20,9.38,320.9,127,105.1,103.3,190.3,5.76,8.72,0.99,0.93,541.85
2013-03-21,9.44,319,128.3,105,101.8,187.4,5.77,8.75,0.99,0.93,537.06
2013-03-22,9.54,322.1,129,103.7,99.9,185.5,5.76,8.74,0.99,0.93,534.24
2013-03-25,9.48,323.6,133,104.5,99.15,187.8,5.76,8.75,0.99,0.93,536.21
2013-03-26,9.47,321,134,105.5,108,189.8,5.79,8.78,0.99,0.93,538.77
2013-03-27,9.3,312.9,134.5,103.5,107.1,189,5.84,8.82,1,0.94,534.47
2013-04-02,8.9,326.9,139.5,107,109.3,190.6,5.81,8.8,1,0.94,540.62
2013-04-03,8.82,327.5,144,106.9,109.7,193,5.81,8.79,1,0.94,543.5
2013-04-04,8.68,319.3,141.8,107.5,111,190.3,5.81,8.8,1,0.94,535.6
2013-04-05,8.39,317.4,138.4,107.2,111.5,187,5.76,8.78,1,0.93,527.08
2013-04-08,9.04,321.5,139.7,108.3,113,190.9,5.72,8.76,1,0.92,532.91
2013-04-09,8.92,317.2,146,107.6,113.9,190.1,5.72,8.75,1,0.92,532.32
2013-04-10,9.46,319.5,148.4,109.3,114,189.5,5.7,8.72,0.99,0.92,537.44
2013-04-11,9.37,321.7,154.4,110,114.5,192,5.68,8.75,1,0.92,541.45
2013-04-12,9.57,322.1,152.9,109.5,114.9,190.8,5.71,8.77,1,0.92,535.48
2013-04-15,9.3,323,156.5,110,115,192.9,5.7,8.74,0.99,0.92,534.42
2013-04-16,9.18,315.6,155.6,109.1,113.7,191,5.68,8.7,0.99,0.92,530.71
2013-04-17,8.73,303,147.5,107.8,109.3,190,5.68,8.66,0.99,0.92,524.52
2013-04-18,8.52,300.5,148,109.3,112.3,189.8,5.72,8.72,0.98,0.92,523.21
2013-04-19,8.82,294,147.4,107,108.5,189.7,5.68,8.73,0.98,0.92,524.88
2013-04-22,8.95,287.9,147.5,104.9,109.4,189.8,5.72,8.71,0.98,0.92,524.65
2013-04-23,9.3,295.2,148,105,112.3,190.5,5.74,8.75,0.97,0.93,530.56
2013-04-24,9.35,296.5,148.3,102.6,112.8,195.7,5.73,8.75,0.97,0.93,536.14
2013-04-25,9.57,293.4,148.2,104,114.1,196.5,5.7,8.82,0.97,0.92,537.94
2013-04-29,9.78,296.1,149.2,104,113.5,198.3,5.69,8.83,0.98,0.92,538.93
2013-04-30,9.81,308,147.6,103.4,113.2,198.6,5.7,8.83,0.98,0.93,539.28
2013-05-01,9.95,303.4,144.5,102.9,113,195.2,5.64,8.78,0.98,0.91,536.69
2013-05-02,10,312.6,157,105.3,111.4,196.9,5.65,8.81,0.98,0.92,538.01
2013-05-03,10.08,314.6,155.7,110.6,113.4,195.4,5.68,8.84,0.98,0.92,538.96
2013-05-06,10.61,313.4,154.7,109.1,111.9,198,5.69,8.84,0.98,0.92,541.94
2013-05-07,10.58,315.1,154.6,109.8,111,196.4,5.69,8.83,0.98,0.92,542.22
2013-05-08,11.97,322.1,160.9,110.5,111.4,195.9,5.67,8.8,0.98,0.92,546.03
2013-05-13,13.26,327.9,162.2,115.5,112.3,199.2,5.75,8.83,0.99,0.93,550.66
2013-05-14,13.92,330.1,164.9,115.7,113.3,201.2,5.74,8.79,0.99,0.94,555.69
2013-05-15,14.1,331.5,170,115.8,112.8,203,5.79,8.81,0.99,0.94,556.79
2013-05-16,13.96,327.6,180,116.1,115.6,199.6,5.78,8.81,0.99,0.94,552.34
2013-05-17,13.75,326.7,197.6,113.7,115.8,199,5.79,8.82,0.99,0.94,551.23
2013-05-21,14.22,328.7,192.7,114.4,116,197.9,5.79,8.78,0.99,0.94,551.95
2013-05-22,14.66,333.2,195.5,113.4,115,197.8,5.77,8.71,1,0.94,553.85
2013-05-23,14.05,327,185,112.1,113,193.8,5.78,8.72,0.99,0.94,543.23
2013-05-24,14.97,326.5,191.5,112.2,112.8,193.5,5.76,8.7,0.99,0.94,544.48
2013-05-27,15.4,331.6,188,112.5,113.2,193.8,5.76,8.71,0.99,0.94,547.07
